WAVE_INDEX	NODE_ID	PARENT_ID	U_DEPTH	U_INDEX	S_DEPTH	S_INDEX	WAVE_CONTRACT_SHA256	HPG_STATUS	HPG_RECEIPT_SHA256	HPG_VERIFICATION_SHA256	HAPG_STATUS	HAPG_RECEIPT_SHA256	HAPG_VERIFICATION_SHA256	APG_VALID	APG_PASS	APG_RESCUE	GENERIC_CERTIFICATE_PASS	DECISION	TERMINAL_REASON
6	U03-0000000004_S03-0000000005	U02-0000000002_S03-0000000005	3	4	3	5	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_INVALID_NO_SIGNED_CHART	8b21968fb1eeae82b7100d473d6a0f07197b7764733befb25d8415ed86260f00	1c037f2febd113a163aefcbf8192056cd464e438444e352a30964721a66a1f7f	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000004_S03-0000000006	U02-0000000002_S03-0000000006	3	4	3	6	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000004_S03-0000000007	U02-0000000002_S03-0000000007	3	4	3	7	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000005_S03-0000000000	U02-0000000002_S03-0000000000	3	5	3	0	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_INVALID_NO_SIGNED_CHART	77460ef4fe08574eab5db18bed3795909b3467e557119c79572d727b0d68578d	44cd3ae72b8ae9e1e828b9999a43160a752b3c3ac0a104d3d7b5b51b45842dfa	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000005_S03-0000000001	U02-0000000002_S03-0000000001	3	5	3	1	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000005_S03-0000000002	U02-0000000002_S03-0000000002	3	5	3	2	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000005_S03-0000000003	U02-0000000002_S03-0000000003	3	5	3	3	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000005_S03-0000000004	U02-0000000002_S03-0000000004	3	5	3	4	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_INVALID_NO_SIGNED_CHART	09eb28891a20d315bacd503571cbd665736a35b065e53473a29c2f52c9262eaa	14d376f6fd0e7db3b2ac1944c8ec4ac571533f17efb4e507acd3353d4b5d6710	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000005_S03-0000000005	U02-0000000002_S03-0000000005	3	5	3	5	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_INVALID_NO_SIGNED_CHART	ad992b7c2a597bc5842340bf1bc618cfd850c57a3aba585f700d8278dd777dc0	733e39b935d63979c4cdeef806d8b312a52f541c5aa5c9d33502d95514373c3b	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000005_S03-0000000006	U02-0000000002_S03-0000000006	3	5	3	6	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000005_S03-0000000007	U02-0000000002_S03-0000000007	3	5	3	7	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000006_S03-0000000000	U02-0000000003_S03-0000000000	3	6	3	0	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_INVALID_NO_SIGNED_CHART	4245d537965d98b20cb13c0ac6d89ad63afa729add3e5dd254099d5b79c918ad	01aeb465a445efba84ff8dd7aec4e1f1846ef89ebba372680292472dc45e8111	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000006_S03-0000000001	U02-0000000003_S03-0000000001	3	6	3	1	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000006_S03-0000000002	U02-0000000003_S03-0000000002	3	6	3	2	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000006_S03-0000000003	U02-0000000003_S03-0000000003	3	6	3	3	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000006_S03-0000000004	U02-0000000003_S03-0000000004	3	6	3	4	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_INVALID_NO_SIGNED_CHART	55681ff38bd01da3a21ca22c4d89fde1141ba06abfa00f31ba8357096f569abd	d9184e1ed822c0b7e0e3a02760b0f21c91fedd900a689df0acd9ceb647887319	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000006_S03-0000000005	U02-0000000003_S03-0000000005	3	6	3	5	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_INVALID_NO_SIGNED_CHART	7ca9ebd0e6df238271cc9ae83430e744a298c8072e5771efd5b2fd76274a65f7	537f56557adf067dd75c2bd9d50e36a43718f21e3a6b50dd35c3312ca09de208	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000006_S03-0000000006	U02-0000000003_S03-0000000006	3	6	3	6	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_INVALID_NO_SIGNED_CHART	64678f9b1cf41b90b13f705fc751e299f89d5c34b1a547d9dc9f4b6246dc98ef	73dc6d83e4f75e630671c73be5cc33e988040080d208b5d87993b70bab613628	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000006_S03-0000000007	U02-0000000003_S03-0000000007	3	6	3	7	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000007_S03-0000000000	U02-0000000003_S03-0000000000	3	7	3	0	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_INVALID_NO_SIGNED_CHART	493ee2c5ae4874cd3b7fa0d6c4484ea09be89e3fa9520c4dada773b513c50c46	fcd95712b3f318687a35b3d3d3084999db106cc0c65ee9d8902f2b51eed92bba	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000007_S03-0000000001	U02-0000000003_S03-0000000001	3	7	3	1	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_INVALID_NO_SIGNED_CHART	38eb4af217f7ce964edd006774def662b18c9989295e939d74af7cce8ae2e8da	7e91b9a73d02ea0cf4373388566c8655c35ee0f4f302f36cf198194cae8ebff7	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000007_S03-0000000002	U02-0000000003_S03-0000000002	3	7	3	2	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000007_S03-0000000003	U02-0000000003_S03-0000000003	3	7	3	3	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000007_S03-0000000004	U02-0000000003_S03-0000000004	3	7	3	4	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000007_S03-0000000005	U02-0000000003_S03-0000000005	3	7	3	5	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_INVALID_NO_SIGNED_CHART	9da428d64f8b69e6de390f7204d500ce87abb7c0ceb502fc353ae0e5065a86f7	e9e4750bd68ab61fe1a4a9c2249437858d83ae10f1141de19b398a8e6755398c	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000007_S03-0000000006	U02-0000000003_S03-0000000006	3	7	3	6	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_INVALID_NO_SIGNED_CHART	0f740985355830f40fba0c2cba0e63f1d0a3c063b966f4916bbae0f4b28a8a75	fa8299eee85357a37ae375aeced46c62a0f9062b51204a65b338b910f5ea216e	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
6	U03-0000000007_S03-0000000007	U02-0000000003_S03-0000000007	3	7	3	7	39ce71092067996f07b42c1e74b6a681b668ada4e11f2d17d0745447d15c5754	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	SPLIT_S	-
7	U03-0000000000_S04-0000000000	U03-0000000000_S03-0000000000	3	0	4	0	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000001	U03-0000000000_S03-0000000000	3	0	4	1	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000002	U03-0000000000_S03-0000000001	3	0	4	2	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000003	U03-0000000000_S03-0000000001	3	0	4	3	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000004	U03-0000000000_S03-0000000002	3	0	4	4	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000005	U03-0000000000_S03-0000000002	3	0	4	5	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000006	U03-0000000000_S03-0000000003	3	0	4	6	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000007	U03-0000000000_S03-0000000003	3	0	4	7	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000008	U03-0000000000_S03-0000000004	3	0	4	8	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000009	U03-0000000000_S03-0000000004	3	0	4	9	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000010	U03-0000000000_S03-0000000005	3	0	4	10	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000011	U03-0000000000_S03-0000000005	3	0	4	11	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000012	U03-0000000000_S03-0000000006	3	0	4	12	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000013	U03-0000000000_S03-0000000006	3	0	4	13	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000014	U03-0000000000_S03-0000000007	3	0	4	14	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000000_S04-0000000015	U03-0000000000_S03-0000000007	3	0	4	15	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000000	U03-0000000001_S03-0000000000	3	1	4	0	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000001	U03-0000000001_S03-0000000000	3	1	4	1	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000002	U03-0000000001_S03-0000000001	3	1	4	2	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000003	U03-0000000001_S03-0000000001	3	1	4	3	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000004	U03-0000000001_S03-0000000002	3	1	4	4	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000005	U03-0000000001_S03-0000000002	3	1	4	5	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
7	U03-0000000001_S04-0000000006	U03-0000000001_S03-0000000003	3	1	4	6	8e1763d7fc2bff61bca0761f7eefb47f9db9d0bf582b1dc2ae82e2f518b2bd1c	H_PG_CAPD_SET	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	H_APG_NOT_ELIGIBLE	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0000000000000000000000000000000000000000000000000000000000000000	false	false	false	false	UNRESOLVED	WAVE_LIMIT
