# engine	madaros-linux-x86_64@ff69dae4
# trees	stdlib examples tests/run-pass
file	rc	first_error_code	error_count	parse_errors	first_error_line	all_error_codes
tests/run-pass/a14_transitive_min.sio	0	none	0	0		
tests/run-pass/a8_diag_ctrl.sio	0	none	0	0		
tests/run-pass/a8_diag_fwd.sio	0	none	0	0		
tests/run-pass/a8_diag_single.sio	0	none	0	0		
tests/run-pass/a8_diag_sizes.sio	0	none	0	0		
tests/run-pass/a8_diag_step.sio	0	none	0	0		
tests/run-pass/a_mu_cmd3_2pi_split.sio	0	none	0	0		
tests/run-pass/a_mu_gum_split.sio	0	none	0	0		
tests/run-pass/a_mu_hvp_ld_window.sio	0	none	0	0		
tests/run-pass/a_mu_hvp_sd_control.sio	0	none	0	0		
tests/run-pass/a_mu_hvp_window_ud.sio	0	none	0	0		
tests/run-pass/a_mu_wp25_dd_hvp_lo_absent.sio	0	none	0	0		
tests/run-pass/affine_can_drop.sio	0	none	0	0		
tests/run-pass/affine_phase_partition_identity.sio	0	none	0	0		
tests/run-pass/affine_product_delta.sio	0	none	0	0		
tests/run-pass/affine_shared_source_add.sio	0	none	0	0		
tests/run-pass/aggregate_local_binding_is_value_copy.sio	0	none	0	0		
tests/run-pass/aggregate_nested_field_deep_copy.sio	0	none	0	0		
tests/run-pass/algebra_commutative_default.sio	1	E015	1	0		E015x1
tests/run-pass/algebra_decl_basic.sio	0	none	0	0		
tests/run-pass/algebra_g2_invariants.sio	0	none	0	0		
tests/run-pass/algebra_g2_invariants_import.sio	0	none	0	0		
tests/run-pass/algebra_g2_null_model.sio	1	E004	3	0		E004x2,E001x1
tests/run-pass/algebra_observe_synthesis.sio	1	E008	3	0		E004x2,E008x1
tests/run-pass/algebra_properties_basic.sio	1	E015	2	0		E015x2
tests/run-pass/algebra_reassociate_omitted_fail_closed.sio	0	none	0	0		
tests/run-pass/approx_basic.sio	0	none	0	0		
tests/run-pass/approx_propagation.sio	1	E035	1	0		E035x1
tests/run-pass/arima_levinson_ar2.sio	0	none	0	0		
tests/run-pass/arm64_deref_array_element_field_store.sio	0	none	0	0		
tests/run-pass/arm64_nested_deref_store.sio	0	none	0	0		
tests/run-pass/array_elem_field_store.sio	0	none	0	0		
tests/run-pass/array_init_survives_O.sio	0	none	0	0		
tests/run-pass/array_mut_ref.sio	0	none	0	0		
tests/run-pass/array_mut_ref_bare.sio	0	none	0	0		
tests/run-pass/array_repeat_i8_binding.sio	0	none	0	0		
tests/run-pass/array_splat_nonzero_f64.sio	0	none	0	0		
tests/run-pass/array_splat_nonzero_neg.sio	0	none	0	0		
tests/run-pass/array_splat_nonzero_pos.sio	0	none	0	0		
tests/run-pass/array_splat_nonzero_small.sio	0	none	0	0		
tests/run-pass/assignment_mutation.sio	0	none	0	0		
tests/run-pass/assignment_rhs_block.sio	0	none	0	0		
tests/run-pass/assignment_rhs_if.sio	0	none	0	0		
tests/run-pass/assignment_rhs_nested_paren.sio	0	none	0	0		
tests/run-pass/associator_field_octonion.sio	0	none	0	0		
tests/run-pass/associator_field_pentagon.sio	0	none	0	0		
tests/run-pass/associator_variance_mc.sio	1	E019	6	0		E019x4,E011x2
tests/run-pass/async_basic.sio	1	E012	3	0		E012x3
tests/run-pass/async_channels.sio	1	E011	4	0		E011x4
tests/run-pass/async_join.sio	1	E137	2	0		E137x2
tests/run-pass/async_sleep.sio	1	E137	5	0		E137x3,E012x2
tests/run-pass/async_spawn.sio	1	E012	4	0		E012x4
tests/run-pass/async_spawn_syscall_pid.sio	1	E012	1	0		E012x1
tests/run-pass/async_stress_channel.sio	1	E011	16	0		E011x16
tests/run-pass/async_stress_cow.sio	1	E012	1	0		E012x1
tests/run-pass/async_stress_forks.sio	1	E012	10	0		E012x10
tests/run-pass/async_stress_nested.sio	1	E012	3	0		E012x3
tests/run-pass/async_stress_slot_size.sio	1	E012	3	0		E012x3
tests/run-pass/audit_trail_basic.sio	1	E175	7	0		E175x7
tests/run-pass/autodiff_forward.sio	0	none	0	0		
tests/run-pass/autodiff_forward_basic.sio	0	none	0	0		
tests/run-pass/autodiff_reverse.sio	0	none	0	0		
tests/run-pass/autodiff_tape_basic.sio	0	none	0	0		
tests/run-pass/basic_math.sio	0	none	0	0		
tests/run-pass/bayesian_observe.sio	0	none	0	0		
tests/run-pass/bdf64_test.sio	0	none	0	0		
tests/run-pass/bdf_stiff.sio	1	E008	7	0		E008x7
tests/run-pass/beta10_fano_associator_var_fo.sio	0	none	0	0		
tests/run-pass/beta10_product_cancel_variance.sio	0	none	0	0		
tests/run-pass/beta_confidence_rule.sio	0	none	0	0		
tests/run-pass/bignat_selftest.sio	0	none	0	0		
tests/run-pass/bignat_selftest_divmod_rem.sio	0	none	0	0		
tests/run-pass/bignat_selftest_eq_false.sio	0	none	0	0		
tests/run-pass/bignat_selftest_eq_true.sio	0	none	0	0		
tests/run-pass/bignat_selftest_iszero_false.sio	0	none	0	0		
tests/run-pass/bignat_selftest_iszero_true.sio	0	none	0	0		
tests/run-pass/bignat_selftest_signed.sio	0	none	0	0		
tests/run-pass/bitwise_not_bootstrap_regression.sio	1	E005	5	0		E005x5
tests/run-pass/borrow_call_explicit_release.sio	0	none	0	0		
tests/run-pass/borrow_match_scope_ok.sio	0	none	0	0		
tests/run-pass/borrow_reborrow.sio	0	none	0	0		
tests/run-pass/box_all_read_forms.sio	0	none	0	0		
tests/run-pass/brain_ossm_sigmoid_polarity.sio	0	none	0	0		
tests/run-pass/budget64_dof_sentinel_print.sio	0	none	0	0		
tests/run-pass/budget64_test.sio	0	none	0	0		
tests/run-pass/cardinality_at_most_two_tiny.sio	0	none	0	0		
tests/run-pass/cardinality_colouring_graph_instance_tiny.sio	0	none	0	0		
tests/run-pass/cardinality_colouring_ids_tiny.sio	0	none	0	0		
tests/run-pass/cardinality_colouring_lrat_header_tiny.sio	0	none	0	0		
tests/run-pass/cardinality_colouring_manifest_fingerprint_tiny.sio	0	none	0	0		
tests/run-pass/cardinality_colouring_manifest_scalar.sio	0	none	0	0		
tests/run-pass/cardinality_colouring_manifest_tiny.sio	0	none	0	0		
tests/run-pass/cardinality_colouring_unsat_bundle_tiny.sio	0	none	0	0		
tests/run-pass/cardinality_erdos_scope_gate_imported.sio	0	none	0	0		
tests/run-pass/cardinality_erdos_scope_gate_tiny.sio	0	none	0	0		
tests/run-pass/cardinality_proof_log_tiny.sio	0	none	0	0		
tests/run-pass/causal_graph_dsep.sio	1	PARSE	0	2		PARSEx2
tests/run-pass/causal_identified.sio	0	none	0	0		
tests/run-pass/cd_exact_generic_i64.sio	0	none	0	0		
tests/run-pass/cd_exact_generic_vs_concrete.sio	0	none	0	0		
tests/run-pass/cd_tower_seam.sio	0	none	0	0		
tests/run-pass/chaotic_effect.sio	0	none	0	0		
tests/run-pass/claim_native_basic.sio	0	none	0	0		
tests/run-pass/clifford_spacetime.sio	0	none	0	0		
tests/run-pass/clinical_deployment_validity_revocable_authority_native_witness.sio	0	none	0	0		
tests/run-pass/clinical_deployment_validity_revocable_authority_witness.sio	1	PARSE	0	2		PARSEx2
tests/run-pass/clinical_dyadic_non_reduction_native_witness.sio	0	none	0	0		
tests/run-pass/clinical_dyadic_non_reduction_witness.sio	0	none	0	0		
tests/run-pass/clinical_dyadic_relational_associator_native_witness.sio	0	none	0	0		
tests/run-pass/clinical_dyadic_relational_associator_witness.sio	0	none	0	0		
tests/run-pass/clinical_linear_target_monitor_witness.sio	0	none	0	0		
tests/run-pass/clinical_path_conditioned_partial_identification_native_witness.sio	0	none	0	0		
tests/run-pass/clinical_path_conditioned_partial_identification_witness.sio	0	none	0	0		
tests/run-pass/clinical_proof_carrying_endogenous_observability_native_witness.sio	0	none	0	0		
tests/run-pass/clinical_proof_carrying_endogenous_observability_witness.sio	0	none	0	0		
tests/run-pass/clinical_proof_carrying_model_contest_native_witness.sio	0	none	0	0		
tests/run-pass/clinical_proof_carrying_model_contest_witness.sio	0	none	0	0		
tests/run-pass/clinical_proof_carrying_policy_observation_associator_native_witness.sio	0	none	0	0		
tests/run-pass/clinical_proof_carrying_policy_observation_associator_witness.sio	0	none	0	0		
tests/run-pass/clinical_proof_carrying_policy_state_feedback_native_witness.sio	0	none	0	0		
tests/run-pass/clinical_proof_carrying_policy_state_feedback_witness.sio	0	none	0	0		
tests/run-pass/clinical_proof_carrying_rebracketing_protocol_native_witness.sio	0	none	0	0		
tests/run-pass/clinical_proof_carrying_rebracketing_protocol_witness.sio	0	none	0	0		
tests/run-pass/clinical_proof_carrying_reflexive_inquiry_native_witness.sio	0	none	0	0		
tests/run-pass/clinical_proof_carrying_reflexive_inquiry_witness.sio	0	none	0	0		
tests/run-pass/clinical_shift_robust_risk_transport_native_witness.sio	0	none	0	0		
tests/run-pass/clinical_shift_robust_risk_transport_witness.sio	0	none	0	0		
tests/run-pass/clinical_statistical_coverage_empirical_binding_native_witness.sio	0	none	0	0		
tests/run-pass/clinical_statistical_coverage_empirical_binding_witness.sio	0	none	0	0		
tests/run-pass/closure_arity_2.sio	0	none	0	0		
tests/run-pass/closure_basic.sio	0	none	0	0		
tests/run-pass/closure_capture.sio	1	E004	10	0		E004x6,E009x4
tests/run-pass/closure_effect_checked.sio	0	none	0	0		
tests/run-pass/closure_effect_infer.sio	1	E035	1	0		E035x1
tests/run-pass/closure_effect_infer_auto.sio	1	E035	1	0		E035x1
tests/run-pass/closure_effect_transparent_hof.sio	0	none	0	0		
tests/run-pass/closure_epistemic.sio	0	none	0	0		
tests/run-pass/closure_escape.sio	0	none	0	0		
tests/run-pass/closure_fn_ref.sio	0	none	0	0		
tests/run-pass/closure_generic_hof.sio	1	E009	8	0		E009x4,E004x4
tests/run-pass/closure_higher_order.sio	0	none	0	0		
tests/run-pass/closure_hof.sio	1	E004	3	0		E004x2,E009x1
tests/run-pass/closure_lambda_lift.sio	0	none	0	0		
tests/run-pass/closure_linear.sio	0	none	0	0		
tests/run-pass/closure_returned.sio	0	none	0	0		
tests/run-pass/closure_sort_by.sio	0	none	0	0		
tests/run-pass/closure_unrelated_linear_not_captured.sio	0	none	0	0		
tests/run-pass/colouring_k3_lrat_tiny.sio	0	none	0	0		
tests/run-pass/complex_arithmetic.sio	0	none	0	0		
tests/run-pass/compress_crc32.sio	0	none	0	0		
tests/run-pass/compress_deflate_stored.sio	0	none	0	0		
tests/run-pass/compress_huffman_fixed.sio	0	none	0	0		
tests/run-pass/confidence_alias.sio	0	none	0	0		
tests/run-pass/confidence_gate_pass.sio	0	none	0	0		
tests/run-pass/confidence_gate_test.sio	0	none	0	0		
tests/run-pass/connectome_laplacian_eigenvectors.sio	1	E016	24	0		E016x22,E004x2
tests/run-pass/constrained_opt_test.sio	0	none	0	0		
tests/run-pass/contextual_keyword_idents.sio	0	none	0	0		
tests/run-pass/correlated_eq_identity.sio	0	none	0	0		
tests/run-pass/correlated_independent_measures_ok.sio	1	E245	1	0		E245x1
tests/run-pass/correlated_slot_identity_with_effect.sio	1	E246	2	0		E246x1,E245x1
tests/run-pass/covid_2020_kernel.sio	1	E245	3	0		E036x2,E245x1
tests/run-pass/cpc2026_scientific_float_parser.sio	0	none	0	0		
tests/run-pass/cranelift_geo_product_min.sio	0	none	0	0		
tests/run-pass/cross_compile_flag.sio	0	none	0	0		
tests/run-pass/crypto_hash.sio	0	none	0	0		
tests/run-pass/cybernetic_proof.sio	1	E009	4	0	405	E137x3,E009x1
tests/run-pass/d3_openslice_len/lib.sio	0	none	0	0		
tests/run-pass/d3_openslice_len/main.sio	0	none	0	0		
tests/run-pass/d4_optimizer_integration.sio	1	E037	4	0		E037x4
tests/run-pass/darwin_compartments_coronary_smc_smoke.sio	0	none	0	0		
tests/run-pass/darwin_pbpk28_smoke.sio	0	none	0	0		
tests/run-pass/darwin_pd_bergman_smoke.sio	0	none	0	0		
tests/run-pass/darwin_pd_coronary_smc_smoke.sio	0	none	0	0		
tests/run-pass/darwin_pop_epistemic_smoke.sio	0	none	0	0		
tests/run-pass/darwin_sema_sc_depot_smoke.sio	1	E175	2	0		E175x2
tests/run-pass/darwin_tmdd_fkbp12_smoke.sio	0	none	0	0		
tests/run-pass/darwin_tmdd_glp1r_smoke.sio	0	none	0	0		
tests/run-pass/darwin_venlafaxine_xr_matrix_smoke.sio	0	none	0	0		
tests/run-pass/darwin_venlafaxine_xr_pgx_smoke.sio	1	E175	3	0		E175x3
tests/run-pass/dataframe_test.sio	0	none	0	0		
tests/run-pass/dd64_import_native_v2_smoke.sio	0	none	0	0		
tests/run-pass/deref_indexed_elem_field_store.sio	0	none	0	0		
tests/run-pass/dialogue_bracket_nonassoc.sio	0	none	0	0		
tests/run-pass/dialogue_bracket_trajectory.sio	0	none	0	0		
tests/run-pass/dialogue_catalan_spectrum.sio	0	none	0	0		
tests/run-pass/display_headless.sio	0	none	0	0		
tests/run-pass/dissertation_frontend_parity_alt.sio	0	none	0	0		
tests/run-pass/dissertation_frontend_parity_ref.sio	0	none	0	0		
tests/run-pass/dissertation_midazolam_scenario_smoke.sio	0	none	0	0		
tests/run-pass/dissertation_midazolam_stdlib_smoke.sio	0	none	0	0		
tests/run-pass/dissertation_pbpk14_gum.sio	0	none	0	0		
tests/run-pass/dissertation_pbpk14_hessian.sio	0	none	0	0		
tests/run-pass/dissertation_pbpk14_model_form_uc.sio	0	none	0	0		
tests/run-pass/dissertation_pbpk28_confidence_gate.sio	0	none	0	0		
tests/run-pass/dissertation_pbpk28_degenerate_parity_ref.sio	0	none	0	0		
tests/run-pass/dissertation_pbpk28_parity_alt_rapamycin.sio	0	none	0	0		
tests/run-pass/dissertation_pbpk28_parity_ref_haloperidol.sio	0	none	0	0		
tests/run-pass/dissertation_pbpk28_parity_ref_midazolam.sio	0	none	0	0		
tests/run-pass/dissertation_pbpk28_parity_ref_rapamycin.sio	0	none	0	0		
tests/run-pass/dissertation_pbpk28_parity_ref_semaglutide.sio	0	none	0	0		
tests/run-pass/dissertation_pbpk28_parity_ref_venlafaxine.sio	0	none	0	0		
tests/run-pass/dissertation_pbpk_qss_analytical_ref.sio	0	none	0	0		
tests/run-pass/div_witness_checker_tiny.sio	0	none	0	0		
tests/run-pass/div_witness_i256_imported_tiny.sio	0	none	0	0		
tests/run-pass/div_witness_i64_imported_tiny.sio	0	none	0	0		
tests/run-pass/div_witness_projection3_directed_round_imported.sio	0	none	0	0		
tests/run-pass/div_witness_projection3_directed_round_tiny.sio	0	none	0	0		
tests/run-pass/div_witness_projection3_imported.sio	0	none	0	0		
tests/run-pass/div_witness_projection3_interval_containment_imported.sio	0	none	0	0		
tests/run-pass/div_witness_projection3_interval_containment_tiny.sio	0	none	0	0		
tests/run-pass/div_witness_projection3_tiny.sio	0	none	0	0		
tests/run-pass/door1_box_new_array_65536.sio	0	none	0	0		
tests/run-pass/door1_dense1024_epistemic.sio	0	none	0	0		
tests/run-pass/door1_many_globals_300.sio	0	none	0	0		
tests/run-pass/door1_many_locals_300.sio	0	none	0	0		
tests/run-pass/door1_spilled_local_array_65536.sio	0	none	0	0		
tests/run-pass/door5_epistemic_attention.sio	0	none	0	0		
tests/run-pass/dossier_smoke.sio	0	none	0	0		
tests/run-pass/drift_gate_hessian_of.sio	0	none	0	0		
tests/run-pass/drift_gate_second_order_mean.sio	0	none	0	0		
tests/run-pass/econf_basic.sio	0	none	0	0		
tests/run-pass/effect_chain_propagation.sio	0	none	0	0		
tests/run-pass/effect_closed_list_nonregression.sio	0	none	0	0		
tests/run-pass/effect_enum_2b_ids.sio	0	none	0	0		
tests/run-pass/effect_enum_equiv.sio	0	none	0	0		
tests/run-pass/effect_handler_basic.sio	0	none	0	0		
tests/run-pass/effect_known_names_regression.sio	1	E246	2	0		E246x1,E000x1
tests/run-pass/effect_print_name_cover.sio	0	none	0	0		
tests/run-pass/effect_superset_ok.sio	0	none	0	0		
tests/run-pass/effects.sio	0	none	0	0		
tests/run-pass/eisa_origin_correlated_add.sio	0	none	0	0		
tests/run-pass/eisa_origin_esub_same.sio	0	none	0	0		
tests/run-pass/eisa_origin_fusion_mixed.sio	0	none	0	0		
tests/run-pass/eisa_origin_independent_add.sio	0	none	0	0		
tests/run-pass/ekan_knowledge_basic.sio	0	none	0	0		
tests/run-pass/embed_octonion.sio	0	none	0	0		
tests/run-pass/epistemic_arena_h2o.sio	0	none	0	0		
tests/run-pass/epistemic_bmi.sio	0	none	0	0		
tests/run-pass/epistemic_confidence_print_probe.sio	0	none	0	0		
tests/run-pass/epistemic_fermentation.sio	0	none	0	0		
tests/run-pass/epistemic_guarded_nested_measure_call.sio	1	E036	1	0		E036x1
tests/run-pass/epistemic_hessian_8inputs.sio	0	none	0	0		
tests/run-pass/epistemic_hessian_of.sio	0	none	0	0		
tests/run-pass/epistemic_hessian_transcendentals.sio	1	E221	6	0		E221x6
tests/run-pass/epistemic_hessian_two_arg.sio	1	E137	2	0		E137x2
tests/run-pass/epistemic_kernel_shadow.sio	0	none	0	0		
tests/run-pass/epistemic_kernel_unary.sio	0	none	0	0		
tests/run-pass/epistemic_mcts.sio	0	none	0	0		
tests/run-pass/epistemic_mcts_full.sio	0	none	0	0		
tests/run-pass/epistemic_molecule_h2o.sio	0	none	0	0		
tests/run-pass/epistemic_nuclear_decay.sio	0	none	0	0		
tests/run-pass/epistemic_ode_14comp.sio	0	none	0	0		
tests/run-pass/epistemic_pbox_selftest.sio	0	none	0	0		
tests/run-pass/epistemic_pbpk_multidrug.sio	0	none	0	0		
tests/run-pass/epistemic_pbpk_native.sio	0	none	0	0		
tests/run-pass/epistemic_reaction_glycolysis.sio	0	none	0	0		
tests/run-pass/epistemic_refined.sio	0	none	0	0		
tests/run-pass/epistemic_second_order_variance_sanity.sio	0	none	0	0		
tests/run-pass/epistemic_sobol_indices_selftest.sio	0	none	0	0		
tests/run-pass/epistemic_subsumption.sio	0	none	0	0		
tests/run-pass/epistemic_unspecified_epsilon.sio	1	E036	1	0		E036x1
tests/run-pass/epistemic_var_accumulator_slots.sio	0	none	0	0		
tests/run-pass/epsilon_comparison_valid.sio	1	E245	2	0		E245x1,E036x1
tests/run-pass/erdos_sat_smt_unsat_scope_selfcontained_tiny.sio	0	none	0	0		
tests/run-pass/erdos_sat_smt_unsat_scope_tiny.sio	0	none	0	0		
tests/run-pass/exactly_private_ker_basis.sio	0	none	0	0		
tests/run-pass/exactly_private_preserving_basis.sio	0	none	0	0		
tests/run-pass/explicit_deref_field.sio	0	none	0	0		
tests/run-pass/extern_c_declared_not_called.sio	0	none	0	0		
tests/run-pass/extern_c_math_intrinsics.sio	0	none	0	0		
tests/run-pass/f128_v0b_literal_smoke.sio	1	E249	50	2		PARSEx2,E249x50
tests/run-pass/f1_moufang_synthetic.sio	0	none	0	0		
tests/run-pass/f256_v0b_literal_forms.sio	1	E249	47	2		PARSEx2,E249x47
tests/run-pass/f2_conjugation_swda.sio	0	none	0	0		
tests/run-pass/f2_conjugation_synthetic.sio	0	none	0	0		
tests/run-pass/f64_array_return_element.sio	0	none	0	0		
tests/run-pass/f64_bitcast_boundary_controls.sio	0	none	0	0		
tests/run-pass/f64_bitcast_boundary_knowledge_conf.sio	0	none	0	0		
tests/run-pass/f64_bitcast_boundary_user_conf.sio	0	none	0	0		
tests/run-pass/f64_if_expr_merge_typing.sio	0	none	0	0		
tests/run-pass/f64_literal_mul.sio	0	none	0	0		
tests/run-pass/f64_param_arithmetic_regression.sio	0	none	0	0		
tests/run-pass/f64_param_cast_truncation.sio	0	none	0	0		
tests/run-pass/fano_basics.sio	0	none	0	0		
tests/run-pass/fcmp_f64_oracle_matrix.sio	0	none	0	0		
tests/run-pass/features_basics.sio	0	none	0	0		
tests/run-pass/ffi_ctypes.sio	0	none	0	0		
tests/run-pass/ffi_declared_never_called_is_legal.sio	0	none	0	0		
tests/run-pass/ffi_exact_math_intrinsics.sio	0	none	0	0		
tests/run-pass/ffi_exit_terminates.sio	0	none	0	0		
tests/run-pass/ffi_extern_block_multi_decl.sio	0	none	0	0		
tests/run-pass/ffi_getppid_return.sio	0	none	0	0		
tests/run-pass/ffi_integer_return.sio	0	none	0	0		
tests/run-pass/ffi_libm_call.sio	0	none	0	0		
tests/run-pass/ffi_malloc_free_roundtrip.sio	0	none	0	0		
tests/run-pass/ffi_pow_tgamma_vectors.sio	0	none	0	0		
tests/run-pass/ffi_system_array_arg.sio	0	none	0	0		
tests/run-pass/ffi_system_exec.sio	0	none	0	0		
tests/run-pass/fft_spectral.sio	0	none	0	0		
tests/run-pass/field_identity_survives_declaration_order.sio	0	none	0	0		
tests/run-pass/field_index_through_box_field.sio	0	none	0	0		
tests/run-pass/field_index_through_self_receiver.sio	0	none	0	0		
tests/run-pass/fixtures/imported_array_byvalue_leaf.sio	0	none	0	0		
tests/run-pass/fixtures/imported_deref_f64_array_leaf.sio	0	none	0	0		
tests/run-pass/fixtures/large_import_leaf.sio	0	none	0	0		
tests/run-pass/fixtures/large_import_module.sio	1	E175	1	0		E175x1
tests/run-pass/fixtures/pub_use_reexport_leaf.sio	0	none	0	0		
tests/run-pass/float_literal_correctly_rounded.sio	0	none	0	0		
tests/run-pass/float_neg_literal_cmp.sio	0	none	0	0		
tests/run-pass/fo_call_boundary_arity3.sio	0	none	0	0		
tests/run-pass/fo_call_boundary_neg.sio	0	none	0	0		
tests/run-pass/fo_opsub_inline.sio	0	none	0	0		
tests/run-pass/for_in_array.sio	0	none	0	0		
tests/run-pass/for_in_loops.sio	0	none	0	0		
tests/run-pass/for_in_vec.sio	1	E175	6	0		E175x4,E004x2
tests/run-pass/for_range_loop.sio	0	none	0	0		
tests/run-pass/for_range_native.sio	0	none	0	0		
tests/run-pass/format_idempotent.sio	0	none	0	0		
tests/run-pass/furey_charge_g2.sio	0	none	0	0		
tests/run-pass/furey_octonion_generation.sio	0	none	0	0		
tests/run-pass/g2_abide_sounio.sio	1	E137	2	0		E137x2
tests/run-pass/g2_bridge_pipeline.sio	1	E004	71	0		E004x46,E016x24,E001x1
tests/run-pass/g2_cohort_comparison.sio	1	E016	4	0		E016x2,E001x2
tests/run-pass/gate_runtime_counter.sio	0	none	0	0		
tests/run-pass/gen_dep_summary_min.sio	0	none	0	0		
tests/run-pass/gen_dep_summary_min2.sio	0	none	0	0		
tests/run-pass/generic_arg_infer.sio	1	E009	6	0		E004x4,E009x2
tests/run-pass/generic_knowledge.sio	0	none	0	0		
tests/run-pass/generic_struct_basic.sio	0	none	0	0		
tests/run-pass/generic_struct_compound_field_inference.sio	0	none	0	0		
tests/run-pass/generic_struct_instantiate.sio	0	none	0	0		
tests/run-pass/generic_struct_nested.sio	0	none	0	0		
tests/run-pass/generic_struct_return.sio	0	none	0	0		
tests/run-pass/generic_struct_return_structf.sio	0	none	0	0		
tests/run-pass/generics_multi_param.sio	0	none	0	0		
tests/run-pass/global_array_element_list_call.sio	0	none	0	0		
tests/run-pass/global_array_element_list_call_args.sio	0	none	0	0		
tests/run-pass/global_array_element_list_call_args_multistmt.sio	0	none	0	0		
tests/run-pass/global_array_element_list_call_multistmt.sio	0	none	0	0		
tests/run-pass/global_array_element_list_cast.sio	0	none	0	0		
tests/run-pass/global_array_element_list_constfold.sio	0	none	0	0		
tests/run-pass/global_array_element_list_ident.sio	0	none	0	0		
tests/run-pass/global_array_element_list_init.sio	0	none	0	0		
tests/run-pass/global_array_element_list_nonconst_failclosed.sio	0	none	0	0		
tests/run-pass/global_array_f64_repeat_init.sio	0	none	0	0		
tests/run-pass/global_array_i8_signed_element_list.sio	0	none	0	0		
tests/run-pass/global_array_len1_index.sio	0	none	0	0		
tests/run-pass/global_array_literal_list_init_witness.sio	0	none	0	0		
tests/run-pass/global_array_ref_mut.sio	0	none	0	0		
tests/run-pass/global_array_repeat_init.sio	0	none	0	0		
tests/run-pass/global_f64_scratch_add.sio	0	none	0	0		
tests/run-pass/global_init_cap_8192.sio	0	none	0	0		
tests/run-pass/global_scalar_f64_print.sio	0	none	0	0		
tests/run-pass/global_scalar_init_still_works.sio	0	none	0	0		
tests/run-pass/global_string_lit_init.sio	0	none	0	0		
tests/run-pass/gp_test.sio	0	none	0	0		
tests/run-pass/gpu_epistemic_f64_ossm_parity.sio	0	none	0	0		
tests/run-pass/gpu_epistemic_f64_sedenion_parity.sio	0	none	0	0		
tests/run-pass/gpu_hlir_vec4_lane_plan_imported.sio	0	none	0	0		
tests/run-pass/gpu_hlir_vec4_lane_plan_leaf.sio	0	none	0	0		
tests/run-pass/gpu_kernel_basic.sio	0	none	0	0		
tests/run-pass/gpu_kernel_lane_loop.sio	0	none	0	0		
tests/run-pass/gpu_launch_surface.sio	0	none	0	0		
tests/run-pass/gpu_launch_vec_slices.sio	0	none	0	0		
tests/run-pass/gpu_public_launch_check.sio	0	none	0	0		
tests/run-pass/gpu_public_thread_array_params.sio	1	E035	2	0		E035x2
tests/run-pass/gpu_sedenion_f3.sio	1	E035	3	0		E035x3
tests/run-pass/gpu_vec_add.sio	0	none	0	0		
tests/run-pass/gpu_vec_add_e2e.sio	0	none	0	0		
tests/run-pass/gpu_vec_ops.sio	0	none	0	0		
tests/run-pass/gpu_vec_scalar_ops.sio	0	none	0	0		
tests/run-pass/gpu_vec_scale.sio	0	none	0	0		
tests/run-pass/gpu_vec_unary.sio	0	none	0	0		
tests/run-pass/graded_compose_needs_witness.sio	1	PARSE	0	2		PARSEx2
tests/run-pass/graded_eq_wasserstein.sio	0	none	0	0		
tests/run-pass/gradient_descent_from_compiler.sio	0	none	0	0		
tests/run-pass/graph_laplacian_path.sio	0	none	0	0		
tests/run-pass/graphics_companion_smoke.sio	0	none	0	0		
tests/run-pass/graphics_degenerate_smoke.sio	0	none	0	0		
tests/run-pass/graphics_epistemic_advanced_smoke.sio	1	PARSE	0	2	31	PARSEx2
tests/run-pass/graphics_epistemic_demo.sio	0	none	0	0	15	
tests/run-pass/graphics_epistemic_view_smoke.sio	1	PARSE	0	3	624	PARSEx3
tests/run-pass/graphics_gallery_smoke.sio	1	E137	1	0		E137x1
tests/run-pass/graphics_png_export_smoke.sio	1	E137	1	0		E137x1
tests/run-pass/graphics_ppm_export_smoke.sio	1	E137	1	0		E137x1
tests/run-pass/graphics_quality_band_smoke.sio	0	none	0	0		
tests/run-pass/graphics_quality_boxplot_smoke.sio	0	none	0	0		
tests/run-pass/graphics_quality_colorbar_smoke.sio	0	none	0	0		
tests/run-pass/graphics_quality_contour_smoke.sio	0	none	0	0		
tests/run-pass/graphics_quality_ecdf_smoke.sio	0	none	0	0		
tests/run-pass/graphics_quality_error_bar_smoke.sio	0	none	0	0		
tests/run-pass/graphics_quality_heatmap_smoke.sio	0	none	0	0		
tests/run-pass/graphics_quality_hexbin_smoke.sio	0	none	0	0		
tests/run-pass/graphics_quality_histogram_smoke.sio	0	none	0	0		
tests/run-pass/graphics_quality_marker_smoke.sio	0	none	0	0		
tests/run-pass/graphics_quality_plot_smoke.sio	0	none	0	0		
tests/run-pass/graphics_quality_violin_smoke.sio	0	none	0	0		
tests/run-pass/graphics_raster_quality_smoke.sio	0	none	0	0		
tests/run-pass/graphics_smoke.sio	1	PARSE	0	2		PARSEx2
tests/run-pass/graphics_svg_export_smoke.sio	1	PARSE	0	2		PARSEx2
tests/run-pass/graphics_tile_smoke.sio	1	E137	1	0		E137x1
tests/run-pass/graphics_tiled_ppm_export_smoke.sio	1	E137	1	0		E137x1
tests/run-pass/gresnigt_family_s3.sio	0	none	0	0		
tests/run-pass/gresnigt_g2s3.sio	0	none	0	0		
tests/run-pass/gtt_body_precision_param_usage.sio	0	none	0	0		
tests/run-pass/gtt_if_arm_union.sio	0	none	0	0		
tests/run-pass/gtt_indirect_call_topology.sio	0	none	0	0		
tests/run-pass/gtt_interprocedural_topology.sio	0	none	0	0		
tests/run-pass/gtt_loop_topology.sio	0	none	0	0		
