model	seed	site	subjects	accuracy_pct	balanced_accuracy_pct	macro_f1_pct	auroc_pct	brier	ece_pct	assoc_mean
H-SSM	11111	CALTECH	10	50.0	50.0	33.333333	0.0	0.25309971	5.5675	0.0
H-SSM	11111	CMU	10	50.0	50.0	33.333333	0.0	0.28103094	17.6156	0.0
H-SSM	11111	KKI	10	50.0	50.0	33.333333	0.0	0.26340895	11.5797	0.0
H-SSM	11111	LEUVEN_1	10	50.0	50.0	33.333333	0.0	0.27915966	17.0762	0.0
H-SSM	11111	LEUVEN_2	10	50.0	50.0	33.333333	0.0	0.30135119	22.6608	0.0
H-SSM	11111	MAX_MUN	10	50.0	50.0	33.333333	0.0	0.26467248	12.113	0.0
H-SSM	11111	NYU	10	50.0	50.0	33.333333	0.0	0.25167805	4.0964	0.0
H-SSM	11111	OHSU	10	50.0	50.0	33.333333	0.0	0.26620885	12.7314	0.0
H-SSM	11111	OLIN	10	50.0	50.0	33.333333	0.0	0.25271858	5.214	0.0
H-SSM	11111	PITT	10	50.0	50.0	33.333333	0.0	0.25568018	7.5367	0.0
H-SSM	11111	SBL	10	50.0	50.0	33.333333	0.0	0.25037935	1.9477	0.0
H-SSM	11111	SDSU	10	50.0	50.0	33.333333	0.0	0.25020036	1.4155	0.0
H-SSM	11111	STANFORD	10	50.0	50.0	33.333333	0.0	0.25232835	4.8253	0.0
H-SSM	11111	TRINITY	10	50.0	50.0	33.333333	0.0	0.25191897	4.3806	0.0
H-SSM	11111	UCLA_1	10	50.0	50.0	33.333333	0.0	0.25444676	6.6684	0.0
H-SSM	11111	UCLA_2	10	50.0	50.0	33.333333	0.0	0.29647258	21.5575	0.0
H-SSM	11111	UM_1	10	50.0	50.0	33.333333	0.0	0.2697425	14.0508	0.0
H-SSM	11111	UM_2	10	50.0	50.0	33.333333	0.0	0.25494082	7.0291	0.0
H-SSM	11111	USM	10	50.0	50.0	33.333333	0.0	0.25065434	2.558	0.0
H-SSM	11111	YALE	10	50.0	50.0	33.333333	0.0	0.26199704	10.9531	0.0
H-SSM	11223	CALTECH	10	50.0	50.0	33.333333	0.0	0.26777902	13.3338	0.0
H-SSM	11223	CMU	10	50.0	50.0	33.333333	0.0	0.25003349	0.5787	0.0
H-SSM	11223	KKI	10	50.0	50.0	33.333333	0.0	0.25140483	3.7481	0.0
H-SSM	11223	LEUVEN_1	10	50.0	50.0	33.333333	0.0	0.26461754	12.0903	0.0
H-SSM	11223	LEUVEN_2	10	50.0	50.0	33.333333	0.0	0.2512034	3.469	0.0
H-SSM	11223	MAX_MUN	10	50.0	50.0	33.333333	0.0	0.27244993	14.9833	0.0
H-SSM	11223	NYU	10	50.0	50.0	33.333333	0.0	0.25010138	1.0069	0.0
H-SSM	11223	OHSU	10	50.0	50.0	33.333333	0.0	0.26945886	13.9495	0.0
H-SSM	11223	OLIN	10	50.0	50.0	33.333333	0.0	0.28439282	18.5453	0.0
H-SSM	11223	PITT	10	50.0	50.0	33.333333	0.0	0.25171761	4.1444	0.0
H-SSM	11223	SBL	10	50.0	50.0	33.333333	0.0	0.25863394	9.2919	0.0
H-SSM	11223	SDSU	10	50.0	50.0	33.333333	0.0	0.25093973	3.0655	0.0
H-SSM	11223	STANFORD	10	50.0	50.0	33.333333	0.0	0.25032141	1.7928	0.0
H-SSM	11223	TRINITY	10	50.0	50.0	33.333333	0.0	0.26287431	11.3465	0.0
H-SSM	11223	UCLA_1	10	50.0	50.0	33.333333	0.0	0.25371441	6.0946	0.0
H-SSM	11223	UCLA_2	10	50.0	50.0	33.333333	0.0	0.25506289	7.1154	0.0
H-SSM	11223	UM_1	10	50.0	50.0	33.333333	0.0	0.25094132	3.0681	0.0
H-SSM	11223	UM_2	10	50.0	50.0	33.333333	0.0	0.26330262	11.5337	0.0
H-SSM	11223	USM	10	50.0	50.0	33.333333	0.0	0.25337759	5.8117	0.0
H-SSM	11223	YALE	10	50.0	50.0	33.333333	0.0	0.25689132	8.3014	0.0
H-SSM	12321	CALTECH	10	50.0	50.0	33.333333	0.0	0.25291438	5.3985	0.0
H-SSM	12321	CMU	10	50.0	50.0	33.333333	0.0	0.26380343	11.7488	0.0
H-SSM	12321	KKI	10	50.0	50.0	33.333333	0.0	0.25254016	5.04	0.0
H-SSM	12321	LEUVEN_1	10	50.0	50.0	33.333333	0.0	0.29123336	20.306	0.0
H-SSM	12321	LEUVEN_2	10	50.0	50.0	33.333333	0.0	0.25213222	4.6176	0.0
H-SSM	12321	MAX_MUN	10	50.0	50.0	33.333333	0.0	0.29751702	21.7984	0.0
H-SSM	12321	NYU	10	50.0	50.0	33.333333	0.0	0.30175034	22.7487	0.0
H-SSM	12321	OHSU	10	50.0	50.0	33.333333	0.0	0.25198613	4.4566	0.0
H-SSM	12321	OLIN	10	50.0	50.0	33.333333	0.0	0.25358478	5.9873	0.0
H-SSM	12321	PITT	10	50.0	50.0	33.333333	0.0	0.30447136	23.3391	0.0
H-SSM	12321	SBL	10	50.0	50.0	33.333333	0.0	0.25235972	4.8577	0.0
H-SSM	12321	SDSU	10	50.0	50.0	33.333333	0.0	0.25631421	7.9462	0.0
H-SSM	12321	STANFORD	10	50.0	50.0	33.333333	0.0	0.26703417	13.0515	0.0
H-SSM	12321	TRINITY	10	50.0	50.0	33.333333	0.0	0.26657373	12.8739	0.0
H-SSM	12321	UCLA_1	10	50.0	50.0	33.333333	0.0	0.25741528	8.6112	0.0
H-SSM	12321	UCLA_2	10	50.0	50.0	33.333333	0.0	0.25304472	5.5179	0.0
H-SSM	12321	UM_1	10	50.0	50.0	33.333333	0.0	0.26653307	12.8581	0.0
H-SSM	12321	UM_2	10	50.0	50.0	33.333333	0.0	0.25418868	6.472	0.0
H-SSM	12321	USM	10	50.0	50.0	33.333333	0.0	0.25021281	1.4588	0.0
H-SSM	12321	YALE	10	50.0	50.0	33.333333	0.0	0.2509344	3.0568	0.0
H-SSM	13579	CALTECH	10	50.0	50.0	33.333333	0.0	0.30225476	22.8593	0.0
H-SSM	13579	CMU	10	50.0	50.0	33.333333	0.0	0.25064232	2.5344	0.0
H-SSM	13579	KKI	10	50.0	50.0	33.333333	0.0	0.29232195	20.5723	0.0
H-SSM	13579	LEUVEN_1	10	50.0	50.0	33.333333	0.0	0.2641841	11.9097	0.0
H-SSM	13579	LEUVEN_2	10	50.0	50.0	33.333333	0.0	0.26222086	11.0548	0.0
H-SSM	13579	MAX_MUN	10	50.0	50.0	33.333333	0.0	0.25593824	7.706	0.0
H-SSM	13579	NYU	10	50.0	50.0	33.333333	0.0	0.25117354	3.4257	0.0
H-SSM	13579	OHSU	10	50.0	50.0	33.333333	0.0	0.2503235	1.7986	0.0
H-SSM	13579	OLIN	10	50.0	50.0	33.333333	0.0	0.29902062	22.1406	0.0
H-SSM	13579	PITT	10	50.0	50.0	33.333333	0.0	0.25030709	1.7524	0.0
H-SSM	13579	SBL	10	50.0	50.0	33.333333	0.0	0.26296091	11.3846	0.0
H-SSM	13579	SDSU	10	50.0	50.0	33.333333	0.0	0.25142039	3.7688	0.0
H-SSM	13579	STANFORD	10	50.0	50.0	33.333333	0.0	0.26874763	13.6922	0.0
H-SSM	13579	TRINITY	10	50.0	50.0	33.333333	0.0	0.25284238	5.3314	0.0
H-SSM	13579	UCLA_1	10	50.0	50.0	33.333333	0.0	0.25003704	0.6086	0.0
H-SSM	13579	UCLA_2	10	50.0	50.0	33.333333	0.0	0.27020094	14.213	0.0
H-SSM	13579	UM_1	10	50.0	50.0	33.333333	0.0	0.25174941	4.1826	0.0
H-SSM	13579	UM_2	10	50.0	50.0	33.333333	0.0	0.28913671	19.783	0.0
H-SSM	13579	USM	10	50.0	50.0	33.333333	0.0	0.2600042	10.0021	0.0
H-SSM	13579	YALE	10	50.0	50.0	33.333333	0.0	0.34793958	31.2953	0.0
H-SSM	22222	CALTECH	10	50.0	50.0	33.333333	0.0	0.25738482	8.5935	0.0
H-SSM	22222	CMU	10	50.0	50.0	33.333333	0.0	0.27162458	14.7053	0.0
H-SSM	22222	KKI	10	50.0	50.0	33.333333	0.0	0.25455693	6.7505	0.0
H-SSM	22222	LEUVEN_1	10	50.0	50.0	33.333333	0.0	0.25723537	8.5061	0.0
H-SSM	22222	LEUVEN_2	10	50.0	50.0	33.333333	0.0	0.25128042	3.5783	0.0
H-SSM	22222	MAX_MUN	10	50.0	50.0	33.333333	0.0	0.26807411	13.444	0.0
H-SSM	22222	NYU	10	50.0	50.0	33.333333	0.0	0.25343361	5.8597	0.0
H-SSM	22222	OHSU	10	50.0	50.0	33.333333	0.0	0.25850711	9.2234	0.0
H-SSM	22222	OLIN	10	50.0	50.0	33.333333	0.0	0.25191765	4.3791	0.0
H-SSM	22222	PITT	10	50.0	50.0	33.333333	0.0	0.29058452	20.1456	0.0
H-SSM	22222	SBL	10	50.0	50.0	33.333333	0.0	0.26907934	13.8128	0.0
H-SSM	22222	SDSU	10	50.0	50.0	33.333333	0.0	0.25558338	7.4722	0.0
H-SSM	22222	STANFORD	10	50.0	50.0	33.333333	0.0	0.25286129	5.3491	0.0
H-SSM	22222	TRINITY	10	50.0	50.0	33.333333	0.0	0.28997161	19.9929	0.0
H-SSM	22222	UCLA_1	10	50.0	50.0	33.333333	0.0	0.25003213	0.5668	0.0
H-SSM	22222	UCLA_2	10	50.0	50.0	33.333333	0.0	0.25051524	2.2699	0.0
H-SSM	22222	UM_1	10	50.0	50.0	33.333333	0.0	0.25513344	7.1648	0.0
H-SSM	22222	UM_2	10	50.0	50.0	33.333333	0.0	0.26217977	11.0362	0.0
H-SSM	22222	USM	10	50.0	50.0	33.333333	0.0	0.25234953	4.8472	0.0
H-SSM	22222	YALE	10	50.0	50.0	33.333333	0.0	0.27806161	16.7516	0.0
H-SSM	24680	CALTECH	10	50.0	50.0	33.333333	0.0	0.25176299	4.1988	0.0
H-SSM	24680	CMU	10	50.0	50.0	33.333333	0.0	0.26593629	12.6239	0.0
H-SSM	24680	KKI	10	50.0	50.0	33.333333	0.0	0.25876527	9.3623	0.0
H-SSM	24680	LEUVEN_1	10	50.0	50.0	33.333333	0.0	0.29921875	22.1853	0.0
H-SSM	24680	LEUVEN_2	10	50.0	50.0	33.333333	0.0	0.25488895	6.9921	0.0
H-SSM	24680	MAX_MUN	10	50.0	50.0	33.333333	0.0	0.27070548	14.3894	0.0
H-SSM	24680	NYU	10	50.0	50.0	33.333333	0.0	0.2606711	10.3301	0.0
H-SSM	24680	OHSU	10	50.0	50.0	33.333333	0.0	0.25458519	6.7714	0.0
H-SSM	24680	OLIN	10	50.0	50.0	33.333333	0.0	0.25403797	6.3545	0.0
H-SSM	24680	PITT	10	50.0	50.0	33.333333	0.0	0.28353367	18.3122	0.0
H-SSM	24680	SBL	10	50.0	50.0	33.333333	0.0	0.26127908	10.6203	0.0
H-SSM	24680	SDSU	10	50.0	50.0	33.333333	0.0	0.26026838	10.1333	0.0
H-SSM	24680	STANFORD	10	50.0	50.0	33.333333	0.0	0.26995128	14.1249	0.0
H-SSM	24680	TRINITY	10	50.0	50.0	33.333333	0.0	0.25402248	6.3423	0.0
H-SSM	24680	UCLA_1	10	50.0	50.0	33.333333	0.0	0.30740624	23.9596	0.0
H-SSM	24680	UCLA_2	10	50.0	50.0	33.333333	0.0	0.28018976	17.3752	0.0
H-SSM	24680	UM_1	10	50.0	50.0	33.333333	0.0	0.26896267	13.7705	0.0
H-SSM	24680	UM_2	10	50.0	50.0	33.333333	0.0	0.31927213	26.3196	0.0
H-SSM	24680	USM	10	50.0	50.0	33.333333	0.0	0.26867869	13.667	0.0
H-SSM	24680	YALE	10	50.0	50.0	33.333333	0.0	0.25058496	2.4186	0.0
H-SSM	27182	CALTECH	10	50.0	50.0	33.333333	0.0	0.25873851	9.348	0.0
H-SSM	27182	CMU	10	50.0	50.0	33.333333	0.0	0.25254914	5.0489	0.0
H-SSM	27182	KKI	10	50.0	50.0	33.333333	0.0	0.25775157	8.8043	0.0
H-SSM	27182	LEUVEN_1	10	50.0	50.0	33.333333	0.0	0.28202883	17.8966	0.0
H-SSM	27182	LEUVEN_2	10	50.0	50.0	33.333333	0.0	0.2502363	1.5372	0.0
H-SSM	27182	MAX_MUN	10	50.0	50.0	33.333333	0.0	0.25041108	2.0275	0.0
H-SSM	27182	NYU	10	50.0	50.0	33.333333	0.0	0.25933117	9.6598	0.0
H-SSM	27182	OHSU	10	50.0	50.0	33.333333	0.0	0.25796217	8.9231	0.0
H-SSM	27182	OLIN	10	50.0	50.0	33.333333	0.0	0.26870658	13.6772	0.0
H-SSM	27182	PITT	10	50.0	50.0	33.333333	0.0	0.25641777	8.0111	0.0
H-SSM	27182	SBL	10	50.0	50.0	33.333333	0.0	0.29430267	21.0482	0.0
H-SSM	27182	SDSU	10	50.0	50.0	33.333333	0.0	0.25002318	0.4815	0.0
H-SSM	27182	STANFORD	10	50.0	50.0	33.333333	0.0	0.31756932	25.9941	0.0
H-SSM	27182	TRINITY	10	50.0	50.0	33.333333	0.0	0.25000102	0.1009	0.0
H-SSM	27182	UCLA_1	10	50.0	50.0	33.333333	0.0	0.25519985	7.211	0.0
H-SSM	27182	UCLA_2	10	50.0	50.0	33.333333	0.0	0.29359326	20.879	0.0
H-SSM	27182	UM_1	10	50.0	50.0	33.333333	0.0	0.25418286	6.4675	0.0
H-SSM	27182	UM_2	10	50.0	50.0	33.333333	0.0	0.25883186	9.3978	0.0
H-SSM	27182	USM	10	50.0	50.0	33.333333	0.0	0.25009364	0.9677	0.0
H-SSM	27182	YALE	10	50.0	50.0	33.333333	0.0	0.27002197	14.1499	0.0
H-SSM	31415	CALTECH	10	50.0	50.0	33.333333	0.0	0.25322749	5.6811	0.0
H-SSM	31415	CMU	10	50.0	50.0	33.333333	0.0	0.25033215	1.8225	0.0
H-SSM	31415	KKI	10	50.0	50.0	33.333333	0.0	0.25275877	5.2524	0.0
H-SSM	31415	LEUVEN_1	10	50.0	50.0	33.333333	0.0	0.25802673	8.9592	0.0
H-SSM	31415	LEUVEN_2	10	50.0	50.0	33.333333	0.0	0.26491256	12.2117	0.0
H-SSM	31415	MAX_MUN	10	50.0	50.0	33.333333	0.0	0.25128171	3.5801	0.0
H-SSM	31415	NYU	10	50.0	50.0	33.333333	0.0	0.27630819	16.2198	0.0
H-SSM	31415	OHSU	10	50.0	50.0	33.333333	0.0	0.2910804	20.2683	0.0
H-SSM	31415	OLIN	10	50.0	50.0	33.333333	0.0	0.2523298	4.8268	0.0
H-SSM	31415	PITT	10	50.0	50.0	33.333333	0.0	0.25774875	8.8027	0.0
H-SSM	31415	SBL	10	50.0	50.0	33.333333	0.0	0.26679098	12.958	0.0
H-SSM	31415	SDSU	10	50.0	50.0	33.333333	0.0	0.27350702	15.332	0.0
H-SSM	31415	STANFORD	10	50.0	50.0	33.333333	0.0	0.29882332	22.096	0.0
H-SSM	31415	TRINITY	10	50.0	50.0	33.333333	0.0	0.25001056	0.3249	0.0
H-SSM	31415	UCLA_1	10	50.0	50.0	33.333333	0.0	0.25157228	3.9652	0.0
H-SSM	31415	UCLA_2	10	50.0	50.0	33.333333	0.0	0.25018263	1.3514	0.0
H-SSM	31415	UM_1	10	50.0	50.0	33.333333	0.0	0.28077112	17.5417	0.0
H-SSM	31415	UM_2	10	50.0	50.0	33.333333	0.0	0.25991757	9.9587	0.0
H-SSM	31415	USM	10	50.0	50.0	33.333333	0.0	0.25063308	2.5161	0.0
H-SSM	31415	YALE	10	50.0	50.0	33.333333	0.0	0.25262369	5.1222	0.0
H-SSM	33333	CALTECH	10	50.0	50.0	33.333333	0.0	0.25000302	0.1737	0.0
H-SSM	33333	CMU	10	50.0	50.0	33.333333	0.0	0.26045486	10.2249	0.0
H-SSM	33333	KKI	10	50.0	50.0	33.333333	0.0	0.2504277	2.0681	0.0
H-SSM	33333	LEUVEN_1	10	50.0	50.0	33.333333	0.0	0.25506759	7.1187	0.0
H-SSM	33333	LEUVEN_2	10	50.0	50.0	33.333333	0.0	0.25225863	4.7525	0.0
H-SSM	33333	MAX_MUN	10	50.0	50.0	33.333333	0.0	0.26400412	11.8339	0.0
H-SSM	33333	NYU	10	50.0	50.0	33.333333	0.0	0.25467747	6.8392	0.0
H-SSM	33333	OHSU	10	50.0	50.0	33.333333	0.0	0.25648379	8.0522	0.0
H-SSM	33333	OLIN	10	50.0	50.0	33.333333	0.0	0.25151648	3.8942	0.0
H-SSM	33333	PITT	10	50.0	50.0	33.333333	0.0	0.27213727	14.8786	0.0
H-SSM	33333	SBL	10	50.0	50.0	33.333333	0.0	0.26312674	11.4572	0.0
H-SSM	33333	SDSU	10	50.0	50.0	33.333333	0.0	0.2511524	3.3947	0.0
H-SSM	33333	STANFORD	10	50.0	50.0	33.333333	0.0	0.25102087	3.1951	0.0
H-SSM	33333	TRINITY	10	50.0	50.0	33.333333	0.0	0.25159976	3.9997	0.0
H-SSM	33333	UCLA_1	10	50.0	50.0	33.333333	0.0	0.25316598	5.6267	0.0
H-SSM	33333	UCLA_2	10	50.0	50.0	33.333333	0.0	0.25000279	0.1671	0.0
H-SSM	33333	UM_1	10	50.0	50.0	33.333333	0.0	0.25000001	0.0107	0.0
H-SSM	33333	UM_2	10	50.0	50.0	33.333333	0.0	0.3230875	27.0347	0.0
H-SSM	33333	USM	10	50.0	50.0	33.333333	0.0	0.2848778	18.6756	0.0
H-SSM	33333	YALE	10	50.0	50.0	33.333333	0.0	0.28106759	17.626	0.0
H-SSM	44444	CALTECH	10	50.0	50.0	33.333333	0.0	0.25645564	8.0347	0.0
H-SSM	44444	CMU	10	50.0	50.0	33.333333	0.0	0.25610555	7.8138	0.0
H-SSM	44444	KKI	10	50.0	50.0	33.333333	0.0	0.25344816	5.8721	0.0
H-SSM	44444	LEUVEN_1	10	50.0	50.0	33.333333	0.0	0.25004069	0.6379	0.0
H-SSM	44444	LEUVEN_2	10	50.0	50.0	33.333333	0.0	0.27253902	15.013	0.0
H-SSM	44444	MAX_MUN	10	50.0	50.0	33.333333	0.0	0.25598256	7.7347	0.0
H-SSM	44444	NYU	10	50.0	50.0	33.333333	0.0	0.29356153	20.8714	0.0
H-SSM	44444	OHSU	10	50.0	50.0	33.333333	0.0	0.25217734	4.6662	0.0
H-SSM	44444	OLIN	10	50.0	50.0	33.333333	0.0	0.25346968	5.8904	0.0
H-SSM	44444	PITT	10	50.0	50.0	33.333333	0.0	0.26887024	13.7369	0.0
H-SSM	44444	SBL	10	50.0	50.0	33.333333	0.0	0.29080521	20.2003	0.0
H-SSM	44444	SDSU	10	50.0	50.0	33.333333	0.0	0.25356313	5.9692	0.0
H-SSM	44444	STANFORD	10	50.0	50.0	33.333333	0.0	0.2600098	10.0049	0.0
H-SSM	44444	TRINITY	10	50.0	50.0	33.333333	0.0	0.26759257	13.2637	0.0
H-SSM	44444	UCLA_1	10	50.0	50.0	33.333333	0.0	0.27185223	14.7825	0.0
H-SSM	44444	UCLA_2	10	50.0	50.0	33.333333	0.0	0.25212927	4.6144	0.0
H-SSM	44444	UM_1	10	50.0	50.0	33.333333	0.0	0.28369537	18.3563	0.0
H-SSM	44444	UM_2	10	50.0	50.0	33.333333	0.0	0.25001761	0.4196	0.0
H-SSM	44444	USM	10	50.0	50.0	33.333333	0.0	0.26427977	11.9498	0.0
H-SSM	44444	YALE	10	50.0	50.0	33.333333	0.0	0.25242842	4.9279	0.0
H-SSM	44567	CALTECH	10	50.0	50.0	33.333333	0.0	0.25244797	4.9477	0.0
H-SSM	44567	CMU	10	50.0	50.0	33.333333	0.0	0.28127309	17.6842	0.0
H-SSM	44567	KKI	10	50.0	50.0	33.333333	0.0	0.25042824	2.0694	0.0
H-SSM	44567	LEUVEN_1	10	50.0	50.0	33.333333	0.0	0.26286024	11.3403	0.0
H-SSM	44567	LEUVEN_2	10	50.0	50.0	33.333333	0.0	0.25244431	4.944	0.0
H-SSM	44567	MAX_MUN	10	50.0	50.0	33.333333	0.0	0.27884257	16.9831	0.0
H-SSM	44567	NYU	10	50.0	50.0	33.333333	0.0	0.27962254	17.2112	0.0
H-SSM	44567	OHSU	10	50.0	50.0	33.333333	0.0	0.26453737	12.0571	0.0
H-SSM	44567	OLIN	10	50.0	50.0	33.333333	0.0	0.27357115	15.3529	0.0
H-SSM	44567	PITT	10	50.0	50.0	33.333333	0.0	0.26971076	14.0395	0.0
H-SSM	44567	SBL	10	50.0	50.0	33.333333	0.0	0.29209063	20.516	0.0
H-SSM	44567	SDSU	10	50.0	50.0	33.333333	0.0	0.2500501	0.7078	0.0
H-SSM	44567	STANFORD	10	50.0	50.0	33.333333	0.0	0.28565186	18.8817	0.0
H-SSM	44567	TRINITY	10	50.0	50.0	33.333333	0.0	0.25788065	8.8773	0.0
H-SSM	44567	UCLA_1	10	50.0	50.0	33.333333	0.0	0.25392941	6.2685	0.0
H-SSM	44567	UCLA_2	10	50.0	50.0	33.333333	0.0	0.27757393	16.6054	0.0
H-SSM	44567	UM_1	10	50.0	50.0	33.333333	0.0	0.25555785	7.4551	0.0
H-SSM	44567	UM_2	10	50.0	50.0	33.333333	0.0	0.26364388	11.6807	0.0
H-SSM	44567	USM	10	50.0	50.0	33.333333	0.0	0.25556844	7.4622	0.0
H-SSM	44567	YALE	10	50.0	50.0	33.333333	0.0	0.25283982	5.329	0.0
H-SSM	54321	CALTECH	10	50.0	50.0	33.333333	0.0	0.25191914	4.3808	0.0
H-SSM	54321	CMU	10	50.0	50.0	33.333333	0.0	0.31269615	25.0392	0.0
H-SSM	54321	KKI	10	50.0	50.0	33.333333	0.0	0.27589782	16.0928	0.0
H-SSM	54321	LEUVEN_1	10	50.0	50.0	33.333333	0.0	0.25002856	0.5344	0.0
H-SSM	54321	LEUVEN_2	10	50.0	50.0	33.333333	0.0	0.26057668	10.2843	0.0
H-SSM	54321	MAX_MUN	10	50.0	50.0	33.333333	0.0	0.2712591	14.5805	0.0
H-SSM	54321	NYU	10	50.0	50.0	33.333333	0.0	0.28450641	18.5759	0.0
H-SSM	54321	OHSU	10	50.0	50.0	33.333333	0.0	0.25023446	1.5312	0.0
H-SSM	54321	OLIN	10	50.0	50.0	33.333333	0.0	0.2655015	12.4505	0.0
H-SSM	54321	PITT	10	50.0	50.0	33.333333	0.0	0.26452146	12.0505	0.0
H-SSM	54321	SBL	10	50.0	50.0	33.333333	0.0	0.26770896	13.3075	0.0
H-SSM	54321	SDSU	10	50.0	50.0	33.333333	0.0	0.2591901	9.5865	0.0
H-SSM	54321	STANFORD	10	50.0	50.0	33.333333	0.0	0.25003605	0.6004	0.0
H-SSM	54321	TRINITY	10	50.0	50.0	33.333333	0.0	0.25003761	0.6133	0.0
H-SSM	54321	UCLA_1	10	50.0	50.0	33.333333	0.0	0.26027669	10.1374	0.0
H-SSM	54321	UCLA_2	10	50.0	50.0	33.333333	0.0	0.25005118	0.7154	0.0
H-SSM	54321	UM_1	10	50.0	50.0	33.333333	0.0	0.2672544	13.1356	0.0
H-SSM	54321	UM_2	10	50.0	50.0	33.333333	0.0	0.25000395	0.1987	0.0
