id	iri	label
3384	http://purl.obolibrary.org/obo/GO_0005513	detection of calcium ion
3385	http://purl.obolibrary.org/obo/GO_0005515	protein binding
3386	http://purl.obolibrary.org/obo/GO_0005516	calmodulin binding
3387	http://purl.obolibrary.org/obo/GO_0005518	collagen binding
3388	http://purl.obolibrary.org/obo/GO_0005519	cytoskeletal regulatory protein binding
3389	http://purl.obolibrary.org/obo/GO_0005520	insulin-like growth factor binding
3390	http://purl.obolibrary.org/obo/GO_0005521	lamin binding
3391	http://purl.obolibrary.org/obo/GO_0005522	profilin binding
3392	http://purl.obolibrary.org/obo/GO_0005523	tropomyosin binding
3393	http://purl.obolibrary.org/obo/GO_0005524	ATP binding
3394	http://purl.obolibrary.org/obo/GO_0005525	GTP binding
3395	http://purl.obolibrary.org/obo/GO_0005527	macrolide binding
3396	http://purl.obolibrary.org/obo/GO_0005528	FK506 binding
3397	http://purl.obolibrary.org/obo/GO_0005534	galactose binding
3398	http://purl.obolibrary.org/obo/GO_0005536	D-glucose binding
3399	http://purl.obolibrary.org/obo/GO_0005537	D-mannose binding
3400	http://purl.obolibrary.org/obo/GO_0005539	glycosaminoglycan binding
3401	http://purl.obolibrary.org/obo/GO_0005540	hyaluronic acid binding
3402	http://purl.obolibrary.org/obo/GO_0005542	folic acid binding
3403	http://purl.obolibrary.org/obo/GO_0005543	phospholipid binding
3404	http://purl.obolibrary.org/obo/GO_0005544	calcium-dependent phospholipid binding
3405	http://purl.obolibrary.org/obo/GO_0005545	1-phosphatidylinositol binding
3406	http://purl.obolibrary.org/obo/GO_0005546	phosphatidylinositol-4,5-bisphosphate binding
3407	http://purl.obolibrary.org/obo/GO_0005547	phosphatidylinositol-3,4,5-trisphosphate binding
3408	http://purl.obolibrary.org/obo/GO_0005549	odorant binding
3409	http://purl.obolibrary.org/obo/GO_0005550	pheromone binding
3410	http://purl.obolibrary.org/obo/GO_0005575	cellular_component
3411	http://purl.obolibrary.org/obo/GO_0005576	extracellular region
3412	http://purl.obolibrary.org/obo/GO_0005577	fibrinogen complex
3413	http://purl.obolibrary.org/obo/GO_0005579	membrane attack complex
3414	http://purl.obolibrary.org/obo/GO_0005581	collagen trimer
3415	http://purl.obolibrary.org/obo/GO_0005582	collagen type XV trimer
3416	http://purl.obolibrary.org/obo/GO_0005583	fibrillar collagen trimer
3417	http://purl.obolibrary.org/obo/GO_0005584	collagen type I trimer
3418	http://purl.obolibrary.org/obo/GO_0005585	collagen type II trimer
3419	http://purl.obolibrary.org/obo/GO_0005586	collagen type III trimer
3420	http://purl.obolibrary.org/obo/GO_0005587	collagen type IV trimer
3421	http://purl.obolibrary.org/obo/GO_0005588	collagen type V trimer
3422	http://purl.obolibrary.org/obo/GO_0005589	collagen type VI trimer
3423	http://purl.obolibrary.org/obo/GO_0005590	collagen type VII trimer
3424	http://purl.obolibrary.org/obo/GO_0005591	collagen type VIII trimer
3425	http://purl.obolibrary.org/obo/GO_0005592	collagen type XI trimer
3426	http://purl.obolibrary.org/obo/GO_0005593	FACIT collagen trimer
3427	http://purl.obolibrary.org/obo/GO_0005594	collagen type IX trimer
3428	http://purl.obolibrary.org/obo/GO_0005595	collagen type XII trimer
3429	http://purl.obolibrary.org/obo/GO_0005596	collagen type XIV trimer
3430	http://purl.obolibrary.org/obo/GO_0005597	collagen type XVI trimer
3431	http://purl.obolibrary.org/obo/GO_0005599	collagen type X trimer
3432	http://purl.obolibrary.org/obo/GO_0005600	collagen type XIII trimer
3433	http://purl.obolibrary.org/obo/GO_0005601	classical-complement-pathway C3/C5 convertase complex
3434	http://purl.obolibrary.org/obo/GO_0005602	complement component C1 complex
3435	http://purl.obolibrary.org/obo/GO_0005604	basement membrane
3436	http://purl.obolibrary.org/obo/GO_0005606	laminin-111 trimer
3437	http://purl.obolibrary.org/obo/GO_0005607	laminin-211 trimer
3438	http://purl.obolibrary.org/obo/GO_0005608	laminin-121 trimer
3439	http://purl.obolibrary.org/obo/GO_0005609	laminin-221 trimer
3440	http://purl.obolibrary.org/obo/GO_0005610	laminin-332 trimer
3441	http://purl.obolibrary.org/obo/GO_0005611	laminin-311 trimer
3442	http://purl.obolibrary.org/obo/GO_0005612	laminin-321 trimer
3443	http://purl.obolibrary.org/obo/GO_0005614	interstitial matrix
3444	http://purl.obolibrary.org/obo/GO_0005616	larval serum protein complex
3445	http://purl.obolibrary.org/obo/GO_0005618	cell wall
3446	http://purl.obolibrary.org/obo/GO_0005619	ascospore wall
3447	http://purl.obolibrary.org/obo/GO_0005621	cellular bud scar
3448	http://purl.obolibrary.org/obo/GO_0005622	intracellular anatomical structure
3449	http://purl.obolibrary.org/obo/GO_0005628	prospore membrane
3450	http://purl.obolibrary.org/obo/GO_0005630	dityrosine layer of spore wall
3451	http://purl.obolibrary.org/obo/GO_0005631	chitosan layer of spore wall
3452	http://purl.obolibrary.org/obo/GO_0005632	inner layer of spore wall
3453	http://purl.obolibrary.org/obo/GO_0005633	ascus lipid droplet
3454	http://purl.obolibrary.org/obo/GO_0005634	nucleus
3455	http://purl.obolibrary.org/obo/GO_0005635	nuclear envelope
3456	http://purl.obolibrary.org/obo/GO_0005637	nuclear inner membrane
3457	http://purl.obolibrary.org/obo/GO_0005638	lamin filament
3458	http://purl.obolibrary.org/obo/GO_0005640	nuclear outer membrane
3459	http://purl.obolibrary.org/obo/GO_0005641	nuclear envelope lumen
3460	http://purl.obolibrary.org/obo/GO_0005642	annulate lamellae
3461	http://purl.obolibrary.org/obo/GO_0005643	nuclear pore
3462	http://purl.obolibrary.org/obo/GO_0005652	nuclear lamina
3463	http://purl.obolibrary.org/obo/GO_0005654	nucleoplasm
3464	http://purl.obolibrary.org/obo/GO_0005655	nucleolar ribonuclease P complex
3465	http://purl.obolibrary.org/obo/GO_0005656	nuclear pre-replicative complex
3466	http://purl.obolibrary.org/obo/GO_0005657	replication fork
3467	http://purl.obolibrary.org/obo/GO_0005658	alpha DNA polymerase:primase complex
3468	http://purl.obolibrary.org/obo/GO_0005662	DNA replication factor A complex
3469	http://purl.obolibrary.org/obo/GO_0005663	DNA replication factor C complex
3470	http://purl.obolibrary.org/obo/GO_0005664	nuclear origin of replication recognition complex
3471	http://purl.obolibrary.org/obo/GO_0005665	RNA polymerase II, core complex
3472	http://purl.obolibrary.org/obo/GO_0005666	RNA polymerase III complex
3473	http://purl.obolibrary.org/obo/GO_0005667	transcription regulator complex
3474	http://purl.obolibrary.org/obo/GO_0005668	RNA polymerase transcription factor SL1 complex
3475	http://purl.obolibrary.org/obo/GO_0005669	transcription factor TFIID complex
3476	http://purl.obolibrary.org/obo/GO_0005672	transcription factor TFIIA complex
3477	http://purl.obolibrary.org/obo/GO_0005673	transcription factor TFIIE complex
3478	http://purl.obolibrary.org/obo/GO_0005674	transcription factor TFIIF complex
3479	http://purl.obolibrary.org/obo/GO_0005675	transcription factor TFIIH holo complex
3480	http://purl.obolibrary.org/obo/GO_0005677	chromatin silencing complex
3481	http://purl.obolibrary.org/obo/GO_0005680	anaphase-promoting complex
3482	http://purl.obolibrary.org/obo/GO_0005681	spliceosomal complex
3483	http://purl.obolibrary.org/obo/GO_0005682	U5 snRNP
3484	http://purl.obolibrary.org/obo/GO_0005683	U7 snRNP
3485	http://purl.obolibrary.org/obo/GO_0005684	U2-type spliceosomal complex
3486	http://purl.obolibrary.org/obo/GO_0005685	U1 snRNP
3487	http://purl.obolibrary.org/obo/GO_0005686	U2 snRNP
3488	http://purl.obolibrary.org/obo/GO_0005687	U4 snRNP
3489	http://purl.obolibrary.org/obo/GO_0005688	U6 snRNP
3490	http://purl.obolibrary.org/obo/GO_0005689	U12-type spliceosomal complex
3491	http://purl.obolibrary.org/obo/GO_0005690	U4atac snRNP
3492	http://purl.obolibrary.org/obo/GO_0005691	U6atac snRNP
3493	http://purl.obolibrary.org/obo/GO_0005692	U11 snRNP
3494	http://purl.obolibrary.org/obo/GO_0005693	U12 snRNP
3495	http://purl.obolibrary.org/obo/GO_0005694	chromosome
3496	http://purl.obolibrary.org/obo/GO_0005697	telomerase holoenzyme complex
3497	http://purl.obolibrary.org/obo/GO_0005700	polytene chromosome
3498	http://purl.obolibrary.org/obo/GO_0005701	polytene chromosome chromocenter
3499	http://purl.obolibrary.org/obo/GO_0005702	polytene chromosome weak point
3500	http://purl.obolibrary.org/obo/GO_0005703	polytene chromosome puff
3501	http://purl.obolibrary.org/obo/GO_0005704	polytene chromosome band
3502	http://purl.obolibrary.org/obo/GO_0005705	polytene chromosome interband
3503	http://purl.obolibrary.org/obo/GO_0005706	polytene chromosome ectopic fiber
3504	http://purl.obolibrary.org/obo/GO_0005712	chiasma
3505	http://purl.obolibrary.org/obo/GO_0005713	recombination nodule
3506	http://purl.obolibrary.org/obo/GO_0005714	early recombination nodule
3507	http://purl.obolibrary.org/obo/GO_0005715	late recombination nodule
3508	http://purl.obolibrary.org/obo/GO_0005721	pericentric heterochromatin
3509	http://purl.obolibrary.org/obo/GO_0005722	beta-heterochromatin
3510	http://purl.obolibrary.org/obo/GO_0005723	alpha-heterochromatin
3511	http://purl.obolibrary.org/obo/GO_0005725	intercalary heterochromatin
3512	http://purl.obolibrary.org/obo/GO_0005726	perichromatin fibrils
3513	http://purl.obolibrary.org/obo/GO_0005727	extrachromosomal circular DNA
3514	http://purl.obolibrary.org/obo/GO_0005728	extrachromosomal rDNA circle
3515	http://purl.obolibrary.org/obo/GO_0005729	2-micrometer circle DNA
3516	http://purl.obolibrary.org/obo/GO_0005730	nucleolus
3517	http://purl.obolibrary.org/obo/GO_0005731	nucleolus organizer region
3518	http://purl.obolibrary.org/obo/GO_0005732	sno(s)RNA-containing ribonucleoprotein complex
3519	http://purl.obolibrary.org/obo/GO_0005736	RNA polymerase I complex
3520	http://purl.obolibrary.org/obo/GO_0005737	cytoplasm
3521	http://purl.obolibrary.org/obo/GO_0005739	mitochondrion
3522	http://purl.obolibrary.org/obo/GO_0005740	mitochondrial envelope
3523	http://purl.obolibrary.org/obo/GO_0005741	mitochondrial outer membrane
3524	http://purl.obolibrary.org/obo/GO_0005742	mitochondrial outer membrane translocase complex
3525	http://purl.obolibrary.org/obo/GO_0005743	mitochondrial inner membrane
3526	http://purl.obolibrary.org/obo/GO_0005744	TIM23 mitochondrial import inner membrane translocase complex
3527	http://purl.obolibrary.org/obo/GO_0005745	m-AAA complex
3528	http://purl.obolibrary.org/obo/GO_0005757	mitochondrial permeability transition pore complex
3529	http://purl.obolibrary.org/obo/GO_0005758	mitochondrial intermembrane space
3530	http://purl.obolibrary.org/obo/GO_0005759	mitochondrial matrix
3531	http://purl.obolibrary.org/obo/GO_0005760	gamma DNA polymerase complex
3532	http://purl.obolibrary.org/obo/GO_0005761	mitochondrial ribosome
3533	http://purl.obolibrary.org/obo/GO_0005762	mitochondrial large ribosomal subunit
3534	http://purl.obolibrary.org/obo/GO_0005763	mitochondrial small ribosomal subunit
3535	http://purl.obolibrary.org/obo/GO_0005764	lysosome
3536	http://purl.obolibrary.org/obo/GO_0005765	lysosomal membrane
3537	http://purl.obolibrary.org/obo/GO_0005766	primary lysosome
3538	http://purl.obolibrary.org/obo/GO_0005767	secondary lysosome
3539	http://purl.obolibrary.org/obo/GO_0005768	endosome
3540	http://purl.obolibrary.org/obo/GO_0005769	early endosome
3541	http://purl.obolibrary.org/obo/GO_0005770	late endosome
3542	http://purl.obolibrary.org/obo/GO_0005771	multivesicular body
3543	http://purl.obolibrary.org/obo/GO_0005773	vacuole
3544	http://purl.obolibrary.org/obo/GO_0005774	vacuolar membrane
3545	http://purl.obolibrary.org/obo/GO_0005775	vacuolar lumen
3546	http://purl.obolibrary.org/obo/GO_0005776	autophagosome
3547	http://purl.obolibrary.org/obo/GO_0005777	peroxisome
3548	http://purl.obolibrary.org/obo/GO_0005778	peroxisomal membrane
3549	http://purl.obolibrary.org/obo/GO_0005780	extrinsic component of intraperoxisomal membrane
3550	http://purl.obolibrary.org/obo/GO_0005782	peroxisomal matrix
3551	http://purl.obolibrary.org/obo/GO_0005783	endoplasmic reticulum
3552	http://purl.obolibrary.org/obo/GO_0005784	Sec61 translocon complex
3553	http://purl.obolibrary.org/obo/GO_0005785	signal recognition particle receptor complex
3554	http://purl.obolibrary.org/obo/GO_0005786	signal recognition particle, endoplasmic reticulum targeting
3555	http://purl.obolibrary.org/obo/GO_0005787	signal peptidase complex
3556	http://purl.obolibrary.org/obo/GO_0005788	endoplasmic reticulum lumen
3557	http://purl.obolibrary.org/obo/GO_0005789	endoplasmic reticulum membrane
3558	http://purl.obolibrary.org/obo/GO_0005790	smooth endoplasmic reticulum
3559	http://purl.obolibrary.org/obo/GO_0005791	rough endoplasmic reticulum
3560	http://purl.obolibrary.org/obo/GO_0005793	endoplasmic reticulum-Golgi intermediate compartment
3561	http://purl.obolibrary.org/obo/GO_0005794	Golgi apparatus
3562	http://purl.obolibrary.org/obo/GO_0005795	Golgi stack
3563	http://purl.obolibrary.org/obo/GO_0005796	Golgi lumen
3564	http://purl.obolibrary.org/obo/GO_0005797	Golgi medial cisterna
3565	http://purl.obolibrary.org/obo/GO_0005798	Golgi-associated vesicle
3566	http://purl.obolibrary.org/obo/GO_0005801	cis-Golgi network
3567	http://purl.obolibrary.org/obo/GO_0005802	trans-Golgi network
3568	http://purl.obolibrary.org/obo/GO_0005811	lipid droplet
3569	http://purl.obolibrary.org/obo/GO_0005813	centrosome
3570	http://purl.obolibrary.org/obo/GO_0005814	centriole
3571	http://purl.obolibrary.org/obo/GO_0005815	microtubule organizing center
3572	http://purl.obolibrary.org/obo/GO_0005816	spindle pole body
3573	http://purl.obolibrary.org/obo/GO_0005818	aster
3574	http://purl.obolibrary.org/obo/GO_0005819	spindle
3575	http://purl.obolibrary.org/obo/GO_0005821	intermediate layer of spindle pole body
3576	http://purl.obolibrary.org/obo/GO_0005822	inner plaque of spindle pole body
3577	http://purl.obolibrary.org/obo/GO_0005823	central plaque of spindle pole body
3578	http://purl.obolibrary.org/obo/GO_0005824	outer plaque of spindle pole body
3579	http://purl.obolibrary.org/obo/GO_0005825	half bridge of spindle pole body
3580	http://purl.obolibrary.org/obo/GO_0005826	actomyosin contractile ring
3581	http://purl.obolibrary.org/obo/GO_0005827	polar microtubule
3582	http://purl.obolibrary.org/obo/GO_0005828	kinetochore microtubule
3583	http://purl.obolibrary.org/obo/GO_0005829	cytosol
3584	http://purl.obolibrary.org/obo/GO_0005831	steroid hormone aporeceptor complex
3585	http://purl.obolibrary.org/obo/GO_0005832	chaperonin-containing T-complex
3586	http://purl.obolibrary.org/obo/GO_0005833	hemoglobin complex
3587	http://purl.obolibrary.org/obo/GO_0005834	heterotrimeric G-protein complex
3588	http://purl.obolibrary.org/obo/GO_0005835	fatty acid synthase complex
3589	http://purl.obolibrary.org/obo/GO_0005836	fatty-acyl-CoA synthase complex
3590	http://purl.obolibrary.org/obo/GO_0005838	proteasome regulatory particle
3591	http://purl.obolibrary.org/obo/GO_0005839	proteasome core complex
3592	http://purl.obolibrary.org/obo/GO_0005840	ribosome
3593	http://purl.obolibrary.org/obo/GO_0005846	nuclear cap binding complex
3594	http://purl.obolibrary.org/obo/GO_0005847	mRNA cleavage and polyadenylation specificity factor complex
3595	http://purl.obolibrary.org/obo/GO_0005848	mRNA cleavage stimulating factor complex
3596	http://purl.obolibrary.org/obo/GO_0005849	mRNA cleavage factor complex
3597	http://purl.obolibrary.org/obo/GO_0005850	eukaryotic translation initiation factor 2 complex
3598	http://purl.obolibrary.org/obo/GO_0005851	eukaryotic translation initiation factor 2B complex
3599	http://purl.obolibrary.org/obo/GO_0005852	eukaryotic translation initiation factor 3 complex
3600	http://purl.obolibrary.org/obo/GO_0005853	eukaryotic translation elongation factor 1 complex
3601	http://purl.obolibrary.org/obo/GO_0005854	nascent polypeptide-associated complex
3602	http://purl.obolibrary.org/obo/GO_0005856	cytoskeleton
3603	http://purl.obolibrary.org/obo/GO_0005858	axonemal dynein complex
3604	http://purl.obolibrary.org/obo/GO_0005859	muscle myosin complex
3605	http://purl.obolibrary.org/obo/GO_0005861	troponin complex
3606	http://purl.obolibrary.org/obo/GO_0005862	muscle thin filament tropomyosin
3607	http://purl.obolibrary.org/obo/GO_0005863	striated muscle myosin thick filament
3608	http://purl.obolibrary.org/obo/GO_0005865	striated muscle thin filament
3609	http://purl.obolibrary.org/obo/GO_0005868	cytoplasmic dynein complex
3610	http://purl.obolibrary.org/obo/GO_0005869	dynactin complex
3611	http://purl.obolibrary.org/obo/GO_0005871	kinesin complex
3612	http://purl.obolibrary.org/obo/GO_0005872	minus-end kinesin complex
3613	http://purl.obolibrary.org/obo/GO_0005873	plus-end kinesin complex
3614	http://purl.obolibrary.org/obo/GO_0005874	microtubule
3615	http://purl.obolibrary.org/obo/GO_0005875	microtubule associated complex
3616	http://purl.obolibrary.org/obo/GO_0005876	spindle microtubule
3617	http://purl.obolibrary.org/obo/GO_0005879	axonemal microtubule
3618	http://purl.obolibrary.org/obo/GO_0005880	nuclear microtubule
3619	http://purl.obolibrary.org/obo/GO_0005881	cytoplasmic microtubule
3620	http://purl.obolibrary.org/obo/GO_0005882	intermediate filament
3621	http://purl.obolibrary.org/obo/GO_0005883	neurofilament
3622	http://purl.obolibrary.org/obo/GO_0005884	actin filament
3623	http://purl.obolibrary.org/obo/GO_0005885	Arp2/3 protein complex
3624	http://purl.obolibrary.org/obo/GO_0005886	plasma membrane
3625	http://purl.obolibrary.org/obo/GO_0005889	potassium:proton exchanging ATPase complex
3626	http://purl.obolibrary.org/obo/GO_0005890	sodium:potassium-exchanging ATPase complex
3627	http://purl.obolibrary.org/obo/GO_0005891	voltage-gated calcium channel complex
3628	http://purl.obolibrary.org/obo/GO_0005892	acetylcholine-gated channel complex
3629	http://purl.obolibrary.org/obo/GO_0005893	interleukin-2 receptor complex
3630	http://purl.obolibrary.org/obo/GO_0005894	interleukin-3 receptor complex
3631	http://purl.obolibrary.org/obo/GO_0005895	interleukin-5 receptor complex
3632	http://purl.obolibrary.org/obo/GO_0005896	interleukin-6 receptor complex
3633	http://purl.obolibrary.org/obo/GO_0005897	interleukin-9 receptor complex
3634	http://purl.obolibrary.org/obo/GO_0005898	interleukin-13 receptor complex
3635	http://purl.obolibrary.org/obo/GO_0005899	insulin receptor complex
3636	http://purl.obolibrary.org/obo/GO_0005900	type I oncostatin-M receptor complex
3637	http://purl.obolibrary.org/obo/GO_0005901	caveola
3638	http://purl.obolibrary.org/obo/GO_0005902	microvillus
3639	http://purl.obolibrary.org/obo/GO_0005903	brush border
3640	http://purl.obolibrary.org/obo/GO_0005905	clathrin-coated pit
3641	http://purl.obolibrary.org/obo/GO_0005911	cell-cell junction
3642	http://purl.obolibrary.org/obo/GO_0005912	adherens junction
3643	http://purl.obolibrary.org/obo/GO_0005914	spot adherens junction
3644	http://purl.obolibrary.org/obo/GO_0005915	zonula adherens
3645	http://purl.obolibrary.org/obo/GO_0005916	fascia adherens
3646	http://purl.obolibrary.org/obo/GO_0005917	nephrocyte diaphragm
3647	http://purl.obolibrary.org/obo/GO_0005918	septate junction
3648	http://purl.obolibrary.org/obo/GO_0005919	pleated septate junction
3649	http://purl.obolibrary.org/obo/GO_0005920	smooth septate junction
3650	http://purl.obolibrary.org/obo/GO_0005921	gap junction
3651	http://purl.obolibrary.org/obo/GO_0005922	connexin complex
3652	http://purl.obolibrary.org/obo/GO_0005923	bicellular tight junction
3653	http://purl.obolibrary.org/obo/GO_0005925	focal adhesion
3654	http://purl.obolibrary.org/obo/GO_0005927	muscle tendon junction
3655	http://purl.obolibrary.org/obo/GO_0005929	cilium
3656	http://purl.obolibrary.org/obo/GO_0005930	axoneme
3657	http://purl.obolibrary.org/obo/GO_0005931	axonemal nexin link
3658	http://purl.obolibrary.org/obo/GO_0005933	cellular bud
3659	http://purl.obolibrary.org/obo/GO_0005934	cellular bud tip
3660	http://purl.obolibrary.org/obo/GO_0005935	cellular bud neck
3661	http://purl.obolibrary.org/obo/GO_0005937	mating projection
3662	http://purl.obolibrary.org/obo/GO_0005938	cell cortex
3663	http://purl.obolibrary.org/obo/GO_0005940	septin ring
3664	http://purl.obolibrary.org/obo/GO_0005942	phosphatidylinositol 3-kinase complex
3665	http://purl.obolibrary.org/obo/GO_0005943	phosphatidylinositol 3-kinase complex, class IA
3666	http://purl.obolibrary.org/obo/GO_0005944	phosphatidylinositol 3-kinase complex, class IB
3667	http://purl.obolibrary.org/obo/GO_0005945	6-phosphofructokinase complex
3668	http://purl.obolibrary.org/obo/GO_0005946	alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)
3669	http://purl.obolibrary.org/obo/GO_0005948	acetolactate synthase complex
3670	http://purl.obolibrary.org/obo/GO_0005950	anthranilate synthase complex
3671	http://purl.obolibrary.org/obo/GO_0005951	carbamoyl-phosphate synthase complex
3672	http://purl.obolibrary.org/obo/GO_0005952	cAMP-dependent protein kinase complex
3673	http://purl.obolibrary.org/obo/GO_0005953	CAAX-protein geranylgeranyltransferase complex
3674	http://purl.obolibrary.org/obo/GO_0005954	calcium- and calmodulin-dependent protein kinase complex
3675	http://purl.obolibrary.org/obo/GO_0005955	calcineurin complex
3676	http://purl.obolibrary.org/obo/GO_0005956	protein kinase CK2 complex
3677	http://purl.obolibrary.org/obo/GO_0005958	DNA-dependent protein kinase-DNA ligase 4 complex
3678	http://purl.obolibrary.org/obo/GO_0005960	glycine cleavage complex
3679	http://purl.obolibrary.org/obo/GO_0005963	magnesium-dependent protein serine/threonine phosphatase complex
3680	http://purl.obolibrary.org/obo/GO_0005964	phosphorylase kinase complex
3681	http://purl.obolibrary.org/obo/GO_0005965	protein farnesyltransferase complex
3682	http://purl.obolibrary.org/obo/GO_0005968	Rab-protein geranylgeranyltransferase complex
3683	http://purl.obolibrary.org/obo/GO_0005969	serine-pyruvate aminotransferase complex
3684	http://purl.obolibrary.org/obo/GO_0005971	ribonucleoside-diphosphate reductase complex
3685	http://purl.obolibrary.org/obo/GO_0005975	carbohydrate metabolic process
3686	http://purl.obolibrary.org/obo/GO_0005976	polysaccharide metabolic process
3687	http://purl.obolibrary.org/obo/GO_0005977	glycogen metabolic process
3688	http://purl.obolibrary.org/obo/GO_0005978	glycogen biosynthetic process
3689	http://purl.obolibrary.org/obo/GO_0005979	regulation of glycogen biosynthetic process
3690	http://purl.obolibrary.org/obo/GO_0005980	glycogen catabolic process
3691	http://purl.obolibrary.org/obo/GO_0005981	regulation of glycogen catabolic process
3692	http://purl.obolibrary.org/obo/GO_0005982	starch metabolic process
3693	http://purl.obolibrary.org/obo/GO_0005983	starch catabolic process
3694	http://purl.obolibrary.org/obo/GO_0005984	disaccharide metabolic process
3695	http://purl.obolibrary.org/obo/GO_0005985	sucrose metabolic process
3696	http://purl.obolibrary.org/obo/GO_0005986	sucrose biosynthetic process
3697	http://purl.obolibrary.org/obo/GO_0005987	sucrose catabolic process
3698	http://purl.obolibrary.org/obo/GO_0005988	lactose metabolic process
3699	http://purl.obolibrary.org/obo/GO_0005989	lactose biosynthetic process
3700	http://purl.obolibrary.org/obo/GO_0005990	lactose catabolic process
3701	http://purl.obolibrary.org/obo/GO_0005991	trehalose metabolic process
3702	http://purl.obolibrary.org/obo/GO_0005992	trehalose biosynthetic process
3703	http://purl.obolibrary.org/obo/GO_0005993	trehalose catabolic process
3704	http://purl.obolibrary.org/obo/GO_0005995	melibiose catabolic process
3705	http://purl.obolibrary.org/obo/GO_0005996	monosaccharide metabolic process
3706	http://purl.obolibrary.org/obo/GO_0005997	xylulose metabolic process
3707	http://purl.obolibrary.org/obo/GO_0005998	xylulose catabolic process
3708	http://purl.obolibrary.org/obo/GO_0005999	xylulose biosynthetic process
3709	http://purl.obolibrary.org/obo/GO_0006000	fructose metabolic process
3710	http://purl.obolibrary.org/obo/GO_0006001	fructose catabolic process
3711	http://purl.obolibrary.org/obo/GO_0006002	fructose 6-phosphate metabolic process
3712	http://purl.obolibrary.org/obo/GO_0006003	fructose 2,6-bisphosphate metabolic process
3713	http://purl.obolibrary.org/obo/GO_0006004	fucose metabolic process
3714	http://purl.obolibrary.org/obo/GO_0006005	L-fucose biosynthetic process
3715	http://purl.obolibrary.org/obo/GO_0006006	glucose metabolic process
3716	http://purl.obolibrary.org/obo/GO_0006007	glucose catabolic process
3717	http://purl.obolibrary.org/obo/GO_0006009	glucose 1-phosphate phosphorylation
3718	http://purl.obolibrary.org/obo/GO_0006011	UDP-alpha-D-glucose metabolic process
3719	http://purl.obolibrary.org/obo/GO_0006012	galactose metabolic process
3720	http://purl.obolibrary.org/obo/GO_0006013	mannose metabolic process
3721	http://purl.obolibrary.org/obo/GO_0006014	D-ribose metabolic process
3722	http://purl.obolibrary.org/obo/GO_0006015	5-phosphoribose 1-diphosphate biosynthetic process
3723	http://purl.obolibrary.org/obo/GO_0006016	2-deoxyribose 1-phosphate biosynthetic process
3724	http://purl.obolibrary.org/obo/GO_0006018	2-deoxyribose 1-phosphate catabolic process
3725	http://purl.obolibrary.org/obo/GO_0006020	inositol metabolic process
3726	http://purl.obolibrary.org/obo/GO_0006021	inositol biosynthetic process
3727	http://purl.obolibrary.org/obo/GO_0006022	aminoglycan metabolic process
3728	http://purl.obolibrary.org/obo/GO_0006023	aminoglycan biosynthetic process
3729	http://purl.obolibrary.org/obo/GO_0006024	glycosaminoglycan biosynthetic process
3730	http://purl.obolibrary.org/obo/GO_0006026	aminoglycan catabolic process
3731	http://purl.obolibrary.org/obo/GO_0006027	glycosaminoglycan catabolic process
3732	http://purl.obolibrary.org/obo/GO_0006029	proteoglycan metabolic process
3733	http://purl.obolibrary.org/obo/GO_0006030	chitin metabolic process
3734	http://purl.obolibrary.org/obo/GO_0006031	chitin biosynthetic process
3735	http://purl.obolibrary.org/obo/GO_0006032	chitin catabolic process
3736	http://purl.obolibrary.org/obo/GO_0006033	chitin localization
3737	http://purl.obolibrary.org/obo/GO_0006040	amino sugar metabolic process
3738	http://purl.obolibrary.org/obo/GO_0006041	D-glucosamine metabolic process
3739	http://purl.obolibrary.org/obo/GO_0006042	D-glucosamine biosynthetic process
3740	http://purl.obolibrary.org/obo/GO_0006043	D-glucosamine catabolic process
3741	http://purl.obolibrary.org/obo/GO_0006044	N-acetylglucosamine metabolic process
3742	http://purl.obolibrary.org/obo/GO_0006045	N-acetylglucosamine biosynthetic process
3743	http://purl.obolibrary.org/obo/GO_0006046	N-acetylglucosamine catabolic process
3744	http://purl.obolibrary.org/obo/GO_0006047	UDP-N-acetylglucosamine metabolic process
3745	http://purl.obolibrary.org/obo/GO_0006048	UDP-N-acetylglucosamine biosynthetic process
3746	http://purl.obolibrary.org/obo/GO_0006051	N-acetylmannosamine metabolic process
3747	http://purl.obolibrary.org/obo/GO_0006052	N-acetylmannosamine biosynthetic process
3748	http://purl.obolibrary.org/obo/GO_0006053	N-acetylmannosamine catabolic process
3749	http://purl.obolibrary.org/obo/GO_0006054	N-acetylneuraminate metabolic process
3750	http://purl.obolibrary.org/obo/GO_0006055	CMP-N-acetylneuraminate biosynthetic process
3751	http://purl.obolibrary.org/obo/GO_0006059	hexitol metabolic process
3752	http://purl.obolibrary.org/obo/GO_0006060	D-sorbitol metabolic process
3753	http://purl.obolibrary.org/obo/GO_0006061	D-sorbitol biosynthetic process
3754	http://purl.obolibrary.org/obo/GO_0006062	D-sorbitol catabolic process
3755	http://purl.obolibrary.org/obo/GO_0006064	glucuronate catabolic process
3756	http://purl.obolibrary.org/obo/GO_0006065	UDP-glucuronate biosynthetic process
3757	http://purl.obolibrary.org/obo/GO_0006066	alcohol metabolic process
3758	http://purl.obolibrary.org/obo/GO_0006067	ethanol metabolic process
3759	http://purl.obolibrary.org/obo/GO_0006068	ethanol catabolic process
3760	http://purl.obolibrary.org/obo/GO_0006070	octanol metabolic process
