Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.774473,0.529103,0.899313,0.594767,0.719430,0.537394,0.632183,0.469946,0.396445,0.380744,1.000000,0.678097,0.511527,0.338252,0.784183,0.366156,0.660592,0.682286,0.580927,0.530890,0.777030,0.678887,0.743380,0.583615,0.879008,0.567413,0.766416,0.515988,0.469688,0.614364,0.677368,0.611200
0.508476,0.658759,0.642632,0.875290,0.495255,0.736131,0.446636,0.644230,0.437825,0.446638,0.678097,1.000000,0.479325,0.405070,0.584657,0.429757,0.747774,0.462452,0.493964,0.561434,0.628505,0.517002,0.602185,0.625837,0.716260,0.640082,0.654912,0.633103,0.373282,0.463134,0.595089,0.575527
0.378860,0.414993,0.495156,0.459635,0.671349,0.493767,0.641133,0.519812,0.656866,0.575583,0.511527,0.479325,1.000000,0.376170,0.569691,0.522765,0.478185,0.416834,0.530851,0.534476,0.483995,0.397759,0.519817,0.537830,0.550310,0.406699,0.531463,0.497202,0.595081,0.415889,0.416326,0.287771
0.303438,0.314606,0.324539,0.385210,0.356254,0.528652,0.397155,0.611769,0.530764,0.574079,0.338252,0.405070,0.376170,1.000000,0.327939,0.678515,0.336339,0.333193,0.326359,0.494202,0.269064,0.314380,0.318508,0.524151,0.315558,0.387079,0.316689,0.672260,0.297043,0.480854,0.312293,0.214847
0.607833,0.549731,0.791707,0.531782,0.782687,0.481446,0.857317,0.497220,0.573259,0.503524,0.784183,0.584657,0.569691,0.327939,1.000000,0.426367,0.613905,0.810260,0.876470,0.612897,0.765757,0.699445,0.949711,0.609390,0.776832,0.459915,0.956149,0.507505,0.551149,0.738958,0.639534,0.592850
0.371852,0.414490,0.393949,0.460973,0.535417,0.683637,0.613406,0.810549,0.831415,0.877707,0.366156,0.429757,0.522765,0.678515,0.426367,1.000000,0.402292,0.437540,0.413527,0.675401,0.323556,0.346724,0.395362,0.678924,0.335431,0.401983,0.380520,0.767094,0.387405,0.575544,0.307942,0.242967
0.563571,0.817569,0.676846,0.834802,0.550051,0.676946,0.486743,0.573793,0.428796,0.419031,0.660592,0.747774,0.478185,0.336339,0.613905,0.402292,1.000000,0.519306,0.505626,0.523611,0.594777,0.577937,0.609432,0.622407,0.637692,0.483198,0.650270,0.559907,0.387999,0.501585,0.509462,0.638828
0.643171,0.526628,0.711676,0.431902,0.713377,0.474885,0.719762,0.507025,0.463164,0.477736,0.682286,0.462452,0.416834,0.333193,0.810260,0.437540,0.519306,1.000000,0.705709,0.582861,0.719903,0.727355,0.830243,0.660028,0.628846,0.402207,0.745479,0.520847,0.415784,0.671307,0.585757,0.566375
0.438687,0.510675,0.570641,0.464296,0.596127,0.445085,0.752160,0.507145,0.574571,0.532080,0.580927,0.493964,0.530851,0.326359,0.876470,0.413527,0.505626,0.705709,1.000000,0.619271,0.612080,0.624286,0.888934,0.571659,0.621379,0.408686,0.875831,0.507623,0.566281,0.715857,0.534106,0.481059
0.512488,0.496799,0.536001,0.504709,0.544129,0.618255,0.621786,0.831172,0.768625,0.840405,0.530890,0.561434,0.534476,0.494202,0.612897,0.675401,0.523611,0.582861,0.619271,1.000000,0.501578,0.473641,0.603190,0.851400,0.506522,0.494160,0.592640,0.870354,0.539991,0.577327,0.454845,0.445224
0.605645,0.547598,0.771793,0.563278,0.711046,0.475635,0.615030,0.454154,0.418328,0.381723,0.777030,0.628505,0.483995,0.269064,0.765757,0.323556,0.594777,0.719903,0.612080,0.501578,1.000000,0.590011,0.799935,0.513755,0.841461,0.464556,0.775508,0.450532,0.456589,0.506071,0.644336,0.586473
0.560363,0.441216,0.680161,0.527253,0.578127,0.546573,0.596901,0.420414,0.356254,0.372239,0.678887,0.517002,0.397759,0.314380,0.699445,0.346724,0.577937,0.727355,0.624286,0.473641,0.590011,1.000000,0.678703,0.581381,0.594974,0.508546,0.653166,0.462535,0.419487,0.624344,0.503069,0.553674
0.558580,0.606268,0.725778,0.559180,0.705792,0.502793,0.751735,0.529927,0.533103,0.486192,0.743380,0.602185,0.519817,0.318508,0.949711,0.395362,0.609432,0.830243,0.888934,0.603190,0.799935,0.678703,1.000000,0.608592,0.790464,0.432039,0.968994,0.517356,0.494854,0.690029,0.643900,0.598009
0.597355,0.572009,0.577056,0.610050,0.573795,0.794545,0.603375,0.861685,0.685737,0.755257,0.583615,0.625837,0.537830,0.524151,0.609390,0.678924,0.622407,0.660028,0.571659,0.851400,0.513755,0.581381,0.608592,1.000000,0.528445,0.525537,0.599025,0.871416,0.453893,0.554911,0.474568,0.490557
0.608373,0.539949,0.794615,0.636975,0.693374,0.531484,0.599369,0.478309,0.420826,0.389118,0.879008,0.716260,0.550310,0.315558,0.776832,0.335431,0.637692,0.628846,0.621379,0.506522,0.841461,0.594974,0.790464,0.528445,1.000000,0.519100,0.811779,0.481894,0.469724,0.538881,0.663607,0.570654
0.445065,0.364218,0.567109,0.549975,0.476873,0.539576,0.444650,0.451141,0.380469,0.405141,0.567413,0.640082,0.406699,0.387079,0.459915,0.401983,0.483198,0.402207,0.408686,0.494160,0.464556,0.508546,0.432039,0.525537,0.519100,1.000000,0.443873,0.538323,0.413164,0.492791,0.425894,0.365445
0.568191,0.619379,0.732521,0.608014,0.673913,0.528094,0.732637,0.530860,0.525186,0.470609,0.766416,0.654912,0.531463,0.316689,0.956149,0.380520,0.650270,0.745479,0.875831,0.592640,0.775508,0.653166,0.968994,0.599025,0.811779,0.443873,1.000000,0.515191,0.518452,0.680921,0.657478,0.620094
0.486697,0.525776,0.499622,0.586652,0.460398,0.747255,0.508981,0.915423,0.676006,0.772592,0.515988,0.633103,0.497202,0.672260,0.507505,0.767094,0.559907,0.520847,0.507623,0.870354,0.450532,0.462535,0.517356,0.871416,0.481894,0.538323,0.515191,1.000000,0.419442,0.609931,0.445682,0.434802
0.453274,0.343223,0.480159,0.328837,0.576942,0.340754,0.597492,0.364964,0.513686,0.447018,0.469688,0.373282,0.595081,0.297043,0.551149,0.387405,0.387999,0.415784,0.566281,0.539991,0.456589,0.419487,0.494854,0.453893,0.469724,0.413164,0.518452,0.419442,1.000000,0.453114,0.388101,0.314414
0.522525,0.449314,0.641047,0.426439,0.582034,0.448098,0.683437,0.513693,0.480430,0.514587,0.614364,0.463134,0.415889,0.480854,0.738958,0.575544,0.501585,0.671307,0.715857,0.577327,0.506071,0.624344,0.690029,0.554911,0.538881,0.492791,0.680921,0.609931,0.453114,1.000000,0.505120,0.479004
0.589684,0.504473,0.586200,0.498960,0.513797,0.450053,0.492840,0.436100,0.339039,0.337552,0.677368,0.595089,0.416326,0.312293,0.639534,0.307942,0.509462,0.585757,0.534106,0.454845,0.644336,0.503069,0.643900,0.474568,0.663607,0.425894,0.657478,0.445682,0.388101,0.505120,1.000000,0.506671
0.556439,0.555613,0.602518,0.543216,0.427109,0.439415,0.404123,0.406192,0.266278,0.276806,0.611200,0.575527,0.287771,0.214847,0.592850,0.242967,0.638828,0.566375,0.481059,0.445224,0.586473,0.553674,0.598009,0.490557,0.570654,0.365445,0.620094,0.434802,0.314414,0.479004,0.506671,1.000000
