Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.869371,0.779676,0.943563,0.853298,0.889606,0.802833,0.808923,0.729588,0.611018,0.607674,1.000000,0.838228,0.708806,0.662884,0.867358,0.613486,0.823898,0.743757,0.735886,0.684153,0.873364,0.756625,0.844684,0.729785,0.970174,0.709011,0.872725,0.697607,0.641863,0.728821,0.873714,0.696122
0.787224,0.787370,0.847411,0.926244,0.766660,0.845610,0.703067,0.749452,0.574438,0.595257,0.838228,1.000000,0.624747,0.721461,0.762797,0.608539,0.819068,0.670466,0.642385,0.694976,0.782926,0.737622,0.738048,0.726717,0.816925,0.825408,0.769467,0.740528,0.610386,0.680889,0.791724,0.699556
0.614528,0.552249,0.672050,0.614473,0.774989,0.642498,0.786520,0.704036,0.835128,0.784701,0.708806,0.624747,1.000000,0.726740,0.741996,0.711412,0.606185,0.585189,0.705126,0.760707,0.682195,0.585269,0.717443,0.703425,0.742819,0.621990,0.721996,0.700992,0.790917,0.611368,0.661701,0.479674
0.642298,0.584419,0.660336,0.691864,0.681842,0.811451,0.685835,0.859785,0.785405,0.836345,0.662884,0.721461,0.726740,1.000000,0.656316,0.868194,0.632817,0.597348,0.592508,0.819426,0.636210,0.633470,0.633321,0.810579,0.658397,0.762254,0.640493,0.911019,0.636443,0.702427,0.707000,0.512123
0.769841,0.771758,0.866703,0.796841,0.913784,0.767888,0.955730,0.747523,0.719654,0.682255,0.867358,0.762797,0.741996,0.656316,1.000000,0.664557,0.796809,0.808379,0.929984,0.743956,0.844217,0.773212,0.971630,0.755118,0.898287,0.638083,0.993965,0.703334,0.695649,0.827507,0.815045,0.681744
0.577467,0.539265,0.625601,0.614829,0.675586,0.736063,0.728132,0.837053,0.831066,0.861539,0.613486,0.608539,0.711412,0.868194,0.664557,1.000000,0.580353,0.599391,0.621895,0.793258,0.608917,0.604151,0.643004,0.767816,0.621532,0.623040,0.641425,0.845240,0.563010,0.689793,0.627230,0.467054
0.815636,0.886228,0.853859,0.895204,0.771984,0.785123,0.728406,0.702989,0.569951,0.576968,0.823898,0.819068,0.606185,0.632817,0.796809,0.580353,1.000000,0.724517,0.690040,0.668625,0.824078,0.803288,0.773983,0.713585,0.802386,0.662519,0.796010,0.675925,0.622973,0.714293,0.764549,0.782194
0.689934,0.719443,0.761789,0.714198,0.803384,0.733557,0.774389,0.691839,0.569150,0.594801,0.743757,0.670466,0.585189,0.597348,0.808379,0.599391,0.724517,1.000000,0.752320,0.652163,0.835298,0.793494,0.861679,0.767201,0.762020,0.557649,0.804318,0.650961,0.525167,0.706557,0.698173,0.703693
0.655708,0.681646,0.737929,0.681089,0.812798,0.662083,0.916583,0.669241,0.688857,0.659827,0.735886,0.642385,0.705126,0.592508,0.929984,0.621895,0.690040,0.752320,1.000000,0.703119,0.721514,0.736099,0.921849,0.683175,0.778210,0.569874,0.921047,0.634864,0.697126,0.830883,0.714311,0.592101
0.674602,0.628054,0.698031,0.694469,0.728796,0.778338,0.757451,0.925275,0.850432,0.915698,0.684153,0.694976,0.760707,0.819426,0.743956,0.793258,0.668625,0.652163,0.703119,1.000000,0.669710,0.623855,0.724034,0.872823,0.686151,0.694268,0.729155,0.900349,0.727940,0.658358,0.684190,0.563556
0.783934,0.770658,0.882584,0.810948,0.918858,0.764255,0.802047,0.710537,0.605691,0.601363,0.873364,0.782926,0.682195,0.636210,0.844217,0.608917,0.824078,0.835298,0.721514,0.669710,1.000000,0.754017,0.869708,0.734507,0.897165,0.661781,0.841723,0.676499,0.602550,0.685538,0.773184,0.726378
0.702587,0.720666,0.780123,0.796614,0.730191,0.814297,0.726179,0.672559,0.547862,0.570633,0.756625,0.737622,0.585269,0.633470,0.773212,0.604151,0.803288,0.793494,0.736099,0.623855,0.754017,1.000000,0.779269,0.745441,0.748834,0.650364,0.773927,0.667846,0.584711,0.736286,0.724057,0.691540
0.743484,0.763344,0.850951,0.773649,0.924132,0.744085,0.926930,0.729706,0.689681,0.664030,0.844684,0.738048,0.717443,0.633321,0.971630,0.643004,0.773983,0.861679,0.921849,0.724034,0.869708,0.779269,1.000000,0.752326,0.889258,0.618880,0.972876,0.684700,0.663995,0.810384,0.787390,0.675153
0.733589,0.653837,0.745303,0.738977,0.757699,0.885479,0.747278,0.926958,0.748826,0.806300,0.729785,0.726717,0.703425,0.810579,0.755118,0.767816,0.713585,0.767201,0.683175,0.872823,0.734507,0.745441,0.752326,1.000000,0.723499,0.712311,0.743464,0.894331,0.672807,0.673279,0.709806,0.620000
0.822260,0.756339,0.923094,0.829748,0.937313,0.784505,0.849186,0.722844,0.633912,0.621918,0.970174,0.816925,0.742819,0.658397,0.898287,0.621532,0.802386,0.762020,0.778210,0.686151,0.897165,0.748834,0.889258,0.723499,1.000000,0.693344,0.904471,0.685914,0.660466,0.734428,0.859884,0.675625
0.654267,0.614366,0.710579,0.778051,0.673566,0.777521,0.625410,0.709976,0.585120,0.629052,0.709011,0.825408,0.621990,0.762254,0.638083,0.623040,0.662519,0.557649,0.569874,0.694268,0.661781,0.650364,0.618880,0.712311,0.693344,1.000000,0.638273,0.769061,0.615669,0.611251,0.670011,0.529272
0.776916,0.779730,0.869985,0.800862,0.902141,0.764548,0.932131,0.737139,0.696108,0.661412,0.872725,0.769467,0.721996,0.640493,0.993965,0.641425,0.796010,0.804318,0.921047,0.729155,0.841723,0.773927,0.972876,0.743464,0.904471,0.638273,1.000000,0.691885,0.702367,0.826203,0.819898,0.688694
0.697968,0.631260,0.715481,0.722762,0.708056,0.850863,0.707377,0.948096,0.749593,0.815922,0.697607,0.740528,0.700992,0.911019,0.703334,0.845240,0.675925,0.650961,0.634864,0.900349,0.676499,0.667846,0.684700,0.894331,0.685914,0.769061,0.691885,1.000000,0.678270,0.722455,0.714078,0.570378
0.619039,0.580108,0.626655,0.597611,0.642702,0.615219,0.657964,0.662572,0.679925,0.652229,0.641863,0.610386,0.790917,0.636443,0.695649,0.563010,0.622973,0.525167,0.697126,0.727940,0.602550,0.584711,0.663995,0.672807,0.660466,0.615669,0.702367,0.678270,1.000000,0.612433,0.635853,0.502306
0.682699,0.708953,0.754802,0.714438,0.736787,0.713266,0.791180,0.697259,0.594901,0.624545,0.728821,0.680889,0.611368,0.702427,0.827507,0.689793,0.714293,0.706557,0.830883,0.658358,0.685538,0.736286,0.810384,0.673279,0.734428,0.611251,0.826203,0.722455,0.612433,1.000000,0.739515,0.607569
0.824962,0.741409,0.810489,0.793531,0.798976,0.788108,0.762640,0.735848,0.591945,0.606472,0.873714,0.791724,0.661701,0.707000,0.815045,0.627230,0.764549,0.698173,0.714311,0.684190,0.773184,0.724057,0.787390,0.709806,0.859884,0.670011,0.819898,0.714078,0.635853,0.739515,1.000000,0.656055
0.707432,0.748613,0.709514,0.735726,0.647890,0.678598,0.604806,0.601325,0.450180,0.465355,0.696122,0.699556,0.479674,0.512123,0.681744,0.467054,0.782194,0.703693,0.592101,0.563556,0.726378,0.691540,0.675153,0.620000,0.675625,0.529272,0.688694,0.570378,0.502306,0.607569,0.656055,1.000000
