Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.869855,0.778822,0.939592,0.851954,0.901701,0.807069,0.829200,0.738498,0.648867,0.646385,1.000000,0.837225,0.728807,0.681114,0.883195,0.633677,0.821678,0.748867,0.761652,0.709404,0.877035,0.753966,0.855686,0.731807,0.972700,0.709902,0.886694,0.708980,0.655224,0.748557,0.893186,0.699911
0.790642,0.794597,0.850818,0.912547,0.766324,0.836773,0.727366,0.752622,0.606585,0.627371,0.837225,1.000000,0.630167,0.725281,0.786553,0.624096,0.812311,0.685720,0.678257,0.714999,0.779643,0.754747,0.752532,0.730013,0.815217,0.824461,0.793705,0.744647,0.624820,0.718164,0.807415,0.698952
0.630346,0.563474,0.676067,0.612683,0.783222,0.624934,0.797077,0.690457,0.837313,0.781056,0.728807,0.630167,1.000000,0.717059,0.755072,0.700203,0.609860,0.603443,0.724674,0.762477,0.690947,0.590011,0.733208,0.684517,0.763315,0.608512,0.736802,0.687504,0.781233,0.623695,0.706907,0.483555
0.644700,0.601916,0.668448,0.680820,0.686450,0.787587,0.696004,0.849968,0.788093,0.834642,0.681114,0.725281,0.717059,1.000000,0.672079,0.860779,0.641362,0.604256,0.608082,0.824642,0.650767,0.619054,0.645046,0.799927,0.676641,0.742033,0.658571,0.909598,0.624675,0.709353,0.707496,0.513352
0.779426,0.774069,0.864921,0.802293,0.917119,0.760261,0.959867,0.752590,0.747995,0.713812,0.883195,0.786553,0.755072,0.672079,1.000000,0.672366,0.795384,0.814919,0.936697,0.763258,0.844844,0.768467,0.970417,0.753384,0.909601,0.649169,0.994694,0.705152,0.707365,0.829102,0.843809,0.678987
0.585743,0.563750,0.632706,0.616991,0.673340,0.722521,0.727232,0.835475,0.832490,0.865424,0.633677,0.624096,0.700203,0.860779,0.672366,1.000000,0.594794,0.606332,0.630327,0.799568,0.613260,0.594698,0.647846,0.757511,0.640053,0.605235,0.652199,0.841446,0.551841,0.702371,0.640776,0.472765
0.815943,0.888007,0.853680,0.896987,0.770521,0.772898,0.732772,0.712493,0.588097,0.598242,0.821678,0.812311,0.609860,0.641362,0.795384,0.594794,1.000000,0.723968,0.698674,0.677163,0.817524,0.793986,0.772593,0.711898,0.798120,0.659312,0.795094,0.682706,0.616597,0.727388,0.766953,0.800320
0.688270,0.715814,0.750408,0.711943,0.801550,0.733677,0.782465,0.705898,0.602985,0.623239,0.748867,0.685720,0.603443,0.604256,0.814919,0.606332,0.723968,1.000000,0.773592,0.672288,0.834486,0.780610,0.869660,0.776519,0.764447,0.562076,0.811647,0.651894,0.546537,0.705871,0.711839,0.716339
0.677949,0.695019,0.748011,0.697799,0.823600,0.665603,0.920397,0.682168,0.716809,0.691082,0.761652,0.678257,0.724674,0.608082,0.936697,0.630327,0.698674,0.773592,1.000000,0.722082,0.734799,0.741105,0.928221,0.694783,0.799949,0.579449,0.929212,0.638186,0.709867,0.826990,0.751524,0.600896
0.684337,0.644280,0.709675,0.693870,0.740010,0.761145,0.775709,0.923174,0.864372,0.918210,0.709404,0.714999,0.762477,0.824642,0.763258,0.799568,0.677163,0.672288,0.722082,1.000000,0.687135,0.629198,0.741370,0.865624,0.712068,0.687372,0.749888,0.893393,0.715737,0.678139,0.707042,0.567763
0.787704,0.775628,0.879916,0.807234,0.914799,0.761071,0.808144,0.708385,0.631619,0.629914,0.877035,0.779643,0.690947,0.650767,0.844844,0.613260,0.817524,0.834486,0.734799,0.687135,1.000000,0.741169,0.868026,0.723753,0.893309,0.662172,0.840883,0.675737,0.610415,0.699153,0.793549,0.734242
0.689202,0.713919,0.775397,0.796243,0.723703,0.820801,0.718313,0.675100,0.562188,0.587721,0.753966,0.754747,0.590011,0.619054,0.768467,0.594698,0.793986,0.780610,0.741105,0.629198,0.741169,1.000000,0.771527,0.745626,0.743849,0.653648,0.771257,0.651228,0.596206,0.718503,0.723263,0.689458
0.751837,0.765970,0.840160,0.774837,0.925089,0.736713,0.929387,0.734303,0.717287,0.693229,0.855686,0.752532,0.733208,0.645046,0.970417,0.647846,0.772593,0.869660,0.928221,0.741370,0.868026,0.771527,1.000000,0.748956,0.895989,0.621743,0.972039,0.683755,0.676683,0.807891,0.812962,0.679768
0.726511,0.664010,0.730400,0.723435,0.742323,0.883066,0.745100,0.925827,0.748695,0.798802,0.731807,0.730013,0.684517,0.799927,0.753384,0.757511,0.711898,0.776519,0.694783,0.865624,0.723753,0.745626,0.748956,1.000000,0.722913,0.697148,0.743515,0.884397,0.656523,0.678810,0.710562,0.624544
0.826995,0.755531,0.912480,0.825115,0.946075,0.786121,0.866651,0.728640,0.670592,0.662174,0.972700,0.815217,0.763315,0.676641,0.909601,0.640053,0.798120,0.764447,0.799949,0.712068,0.893309,0.743849,0.895989,0.722913,1.000000,0.692360,0.913844,0.694420,0.673955,0.749761,0.886700,0.677241
0.663047,0.620829,0.718329,0.760486,0.669899,0.765859,0.633965,0.694238,0.584746,0.625570,0.709902,0.824461,0.608512,0.742033,0.649169,0.605235,0.659312,0.562076,0.579449,0.687372,0.662172,0.653648,0.621743,0.697148,0.692360,1.000000,0.650187,0.751979,0.606234,0.630415,0.680708,0.528726
0.784037,0.781268,0.866611,0.807093,0.906619,0.759320,0.938897,0.743808,0.726799,0.695160,0.886694,0.793705,0.736802,0.658571,0.994694,0.652199,0.795094,0.811647,0.929212,0.749888,0.840883,0.771257,0.972039,0.743515,0.913844,0.650187,1.000000,0.695768,0.715382,0.829061,0.847645,0.687019
0.697537,0.650259,0.714205,0.710698,0.700499,0.835245,0.704783,0.941210,0.746632,0.806465,0.708980,0.744647,0.687504,0.909598,0.705152,0.841446,0.682706,0.651894,0.638186,0.893393,0.675737,0.651228,0.683755,0.884397,0.694420,0.751979,0.695768,1.000000,0.658791,0.728964,0.712673,0.568308
0.619808,0.582331,0.627400,0.594258,0.647666,0.594632,0.666949,0.645014,0.673381,0.643129,0.655224,0.624820,0.781233,0.624675,0.707365,0.551841,0.616597,0.546537,0.709867,0.715737,0.610415,0.596206,0.676683,0.656523,0.673955,0.606234,0.715382,0.658791,1.000000,0.620278,0.662814,0.503131
0.688351,0.726193,0.765462,0.731427,0.743140,0.712601,0.790721,0.704767,0.622944,0.651593,0.748557,0.718164,0.623695,0.709353,0.829102,0.702371,0.727388,0.705871,0.826990,0.678139,0.699153,0.718503,0.807891,0.678810,0.749761,0.630415,0.829061,0.728964,0.620278,1.000000,0.747379,0.611686
0.821351,0.740539,0.826834,0.798661,0.824829,0.783523,0.795324,0.738176,0.638378,0.645074,0.893186,0.807415,0.706907,0.707496,0.843809,0.640776,0.766953,0.711839,0.751524,0.707042,0.793549,0.723263,0.812962,0.710562,0.886700,0.680708,0.847645,0.712673,0.662814,0.747379,1.000000,0.656846
0.718666,0.759007,0.714789,0.742690,0.650228,0.676115,0.607014,0.608795,0.465376,0.481544,0.699911,0.698952,0.483555,0.513352,0.678987,0.472765,0.800320,0.716339,0.600896,0.567763,0.734242,0.689458,0.679768,0.624544,0.677241,0.528726,0.687019,0.568308,0.503131,0.611686,0.656846,1.000000
