Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.832374,0.758654,0.913798,0.830020,0.843875,0.773235,0.751180,0.671094,0.525169,0.513266,1.000000,0.829435,0.613382,0.523300,0.823014,0.536481,0.797241,0.713765,0.666617,0.603493,0.859689,0.724582,0.803742,0.684666,0.944527,0.674477,0.831511,0.633063,0.551914,0.662516,0.817351,0.658518
0.747936,0.750432,0.845440,0.909541,0.715914,0.835161,0.632627,0.679450,0.482804,0.491344,0.829435,1.000000,0.499008,0.566631,0.706964,0.514149,0.798519,0.644869,0.558476,0.607263,0.773832,0.739410,0.686363,0.689486,0.796516,0.816828,0.719041,0.664046,0.516098,0.601921,0.714403,0.678253
0.487873,0.456475,0.542740,0.472250,0.679428,0.505628,0.675366,0.560519,0.678433,0.615330,0.613382,0.499008,1.000000,0.554540,0.628625,0.586384,0.476202,0.506859,0.594258,0.588459,0.574290,0.467405,0.611115,0.572418,0.646718,0.479772,0.608561,0.554850,0.708664,0.482631,0.538182,0.366629
0.526528,0.470811,0.504733,0.518434,0.548858,0.640894,0.545486,0.746301,0.639446,0.699702,0.523300,0.566631,0.554540,1.000000,0.502353,0.784131,0.485516,0.529023,0.459364,0.686780,0.511241,0.480870,0.503741,0.701622,0.524374,0.581707,0.487492,0.814933,0.493892,0.608525,0.571599,0.396511
0.674491,0.749915,0.819648,0.720535,0.863068,0.691968,0.950569,0.695821,0.689532,0.626778,0.823014,0.706964,0.628625,0.502353,1.000000,0.596815,0.739028,0.819084,0.915968,0.697302,0.816919,0.715715,0.973641,0.696435,0.848663,0.544537,0.993396,0.629896,0.622697,0.752577,0.706663,0.660589
0.518623,0.503351,0.538977,0.525463,0.611733,0.650612,0.672362,0.825396,0.819369,0.873122,0.536481,0.514149,0.586384,0.784131,0.596815,1.000000,0.506514,0.598665,0.568955,0.795220,0.546727,0.513484,0.595522,0.736772,0.539621,0.528309,0.573568,0.831010,0.476910,0.668111,0.558883,0.420119
0.755539,0.889744,0.850241,0.877510,0.730787,0.750136,0.659074,0.643478,0.475636,0.479026,0.797241,0.798519,0.476202,0.485516,0.739028,0.506514,1.000000,0.705897,0.603457,0.584446,0.821610,0.785258,0.729727,0.664519,0.765545,0.618828,0.744461,0.610316,0.516208,0.661462,0.693930,0.743680
0.655928,0.718746,0.727806,0.683843,0.766811,0.703178,0.782696,0.700448,0.572207,0.581262,0.713765,0.644869,0.506859,0.529023,0.819084,0.598665,0.705897,1.000000,0.756400,0.642807,0.806661,0.734235,0.870525,0.749059,0.726532,0.505196,0.813561,0.653661,0.496024,0.702328,0.661676,0.668398
0.558730,0.636049,0.658472,0.576731,0.730438,0.575204,0.909781,0.630148,0.679039,0.632321,0.666617,0.558476,0.594258,0.459364,0.915968,0.568955,0.603457,0.756400,1.000000,0.678327,0.664502,0.665620,0.905024,0.633342,0.700535,0.455611,0.903958,0.576264,0.645843,0.748955,0.604990,0.569851
0.608902,0.569006,0.614343,0.600063,0.648422,0.716878,0.720793,0.927398,0.844001,0.906913,0.603493,0.607263,0.588459,0.686780,0.697302,0.795220,0.584446,0.642807,0.678327,1.000000,0.608779,0.541076,0.680876,0.852526,0.605016,0.598475,0.681874,0.885595,0.644506,0.609872,0.589786,0.534635
0.730149,0.798056,0.898570,0.793918,0.897957,0.726627,0.761891,0.666395,0.547639,0.526435,0.859689,0.773832,0.574290,0.511241,0.816919,0.546727,0.821610,0.806661,0.664502,0.608779,1.000000,0.708306,0.838533,0.677305,0.883192,0.612035,0.816984,0.625724,0.537173,0.639955,0.706954,0.687482
0.645389,0.696038,0.740635,0.807060,0.665330,0.794331,0.662847,0.600725,0.470358,0.489823,0.724582,0.739410,0.467405,0.480870,0.715715,0.513484,0.785258,0.734235,0.665620,0.541076,0.708306,1.000000,0.722991,0.682958,0.704106,0.633156,0.719053,0.575205,0.472672,0.651318,0.633227,0.642434
0.656750,0.754600,0.811350,0.711012,0.876194,0.681592,0.920863,0.693513,0.660955,0.614178,0.803742,0.686363,0.611115,0.503741,0.973641,0.595522,0.729727,0.870525,0.905024,0.680876,0.838533,0.722991,1.000000,0.695691,0.845394,0.531784,0.975545,0.633770,0.604504,0.756359,0.696166,0.652427
0.705153,0.611729,0.678511,0.693773,0.684957,0.872184,0.691655,0.921986,0.707076,0.769862,0.684666,0.689486,0.572418,0.701622,0.696435,0.736772,0.664519,0.749059,0.633342,0.852526,0.677305,0.682958,0.695691,1.000000,0.671088,0.667916,0.683990,0.889621,0.589876,0.612343,0.638786,0.572613
0.760918,0.736181,0.898432,0.795673,0.901731,0.744327,0.785553,0.661939,0.557057,0.532698,0.944527,0.796516,0.646718,0.524374,0.848663,0.539621,0.765545,0.726532,0.700535,0.605016,0.883192,0.704106,0.845394,0.671088,1.000000,0.653373,0.858206,0.618493,0.590102,0.647103,0.778964,0.627022
0.605213,0.558718,0.673172,0.749359,0.598919,0.759452,0.522750,0.635554,0.472201,0.513985,0.674477,0.816828,0.479772,0.581707,0.544537,0.528309,0.618828,0.505196,0.455611,0.598475,0.612035,0.633156,0.531784,0.667916,0.653373,1.000000,0.549166,0.687121,0.510304,0.510271,0.582808,0.486821
0.685843,0.762381,0.827498,0.732027,0.852600,0.692060,0.923379,0.686741,0.662546,0.603512,0.831511,0.719041,0.608561,0.487492,0.993396,0.573568,0.744461,0.813561,0.903958,0.681874,0.816984,0.719053,0.975545,0.683990,0.858206,0.549166,1.000000,0.620240,0.627087,0.753291,0.716806,0.671229
0.667841,0.593385,0.636214,0.644999,0.639040,0.788677,0.637588,0.951378,0.696315,0.788105,0.633063,0.664046,0.554850,0.814933,0.629896,0.831010,0.610316,0.653661,0.576264,0.885595,0.625724,0.575205,0.633770,0.889621,0.618493,0.687121,0.620240,1.000000,0.588138,0.693194,0.651595,0.533290
0.516489,0.508725,0.524794,0.474782,0.571519,0.500122,0.595445,0.579867,0.602703,0.561360,0.551914,0.516098,0.708664,0.493892,0.622697,0.476910,0.516208,0.496024,0.645843,0.644506,0.537173,0.472672,0.604504,0.589876,0.590102,0.510304,0.627087,0.588138,1.000000,0.487761,0.518912,0.444721
0.628453,0.698469,0.683723,0.634624,0.649797,0.619211,0.715938,0.666839,0.527772,0.578711,0.662516,0.601921,0.482631,0.608525,0.752577,0.668111,0.661462,0.702328,0.748955,0.609872,0.639955,0.651318,0.756359,0.612343,0.647103,0.510271,0.753291,0.693194,0.487761,1.000000,0.705291,0.579052
0.789130,0.694686,0.727286,0.699948,0.681457,0.697359,0.646836,0.667677,0.471858,0.511449,0.817351,0.714403,0.538182,0.571599,0.706663,0.558883,0.693930,0.661676,0.604990,0.589786,0.706954,0.633227,0.696166,0.638786,0.778964,0.582808,0.716806,0.651595,0.518912,0.705291,1.000000,0.611799
0.674587,0.727556,0.678754,0.704545,0.585612,0.641767,0.575066,0.574487,0.413038,0.421766,0.658518,0.678253,0.366629,0.396511,0.660589,0.420119,0.743680,0.668398,0.569851,0.534635,0.687482,0.642434,0.652427,0.572613,0.627022,0.486821,0.671229,0.533290,0.444721,0.579052,0.611799,1.000000
