Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz,Oz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,TP9,TP10,EOG,ECG
0.725585,0.873551,0.774365,0.767240,0.669358,0.675409,0.618922,0.622062,0.413649,0.430855,0.738219,0.706778,0.454967,0.485091,0.704966,0.450967,1.000000,0.685171,0.569795,0.554048,0.751999,0.664717,0.690971,0.629038,0.699874,0.496406,0.708537,0.598167,0.496423,0.630981,0.644741,0.687512
0.624948,0.710751,0.668696,0.632230,0.712759,0.645985,0.744757,0.657904,0.521096,0.530597,0.658682,0.596207,0.416057,0.498011,0.771719,0.546405,0.685171,1.000000,0.711995,0.603751,0.731330,0.684481,0.845437,0.683646,0.639303,0.433922,0.765065,0.599888,0.380875,0.670723,0.619971,0.633735
0.517466,0.591927,0.590427,0.553929,0.666399,0.539206,0.898586,0.526984,0.625548,0.517412,0.592453,0.515727,0.517189,0.391093,0.898735,0.444577,0.569795,0.711995,1.000000,0.585726,0.612476,0.643589,0.877529,0.571476,0.601752,0.423741,0.882614,0.486154,0.558444,0.610528,0.554676,0.520652
0.612564,0.521522,0.538121,0.617655,0.526135,0.748009,0.611382,0.921790,0.778367,0.882563,0.551258,0.621158,0.473611,0.692292,0.590148,0.725769,0.554048,0.603751,0.585726,1.000000,0.523841,0.555854,0.590407,0.867366,0.509798,0.580448,0.578869,0.866227,0.538435,0.560993,0.567056,0.485311
0.725216,0.727766,0.897964,0.760245,0.893850,0.677506,0.728274,0.586113,0.449765,0.426565,0.855598,0.745034,0.519748,0.460727,0.782123,0.437988,0.751999,0.731330,0.612476,0.523841,1.000000,0.619720,0.797319,0.603311,0.857111,0.583688,0.783324,0.556398,0.440374,0.544841,0.654642,0.628575
0.607023,0.629037,0.659311,0.770795,0.587725,0.774233,0.621981,0.605596,0.444695,0.500923,0.663709,0.692440,0.424657,0.494914,0.666964,0.501737,0.664717,0.684481,0.643589,0.555854,0.619720,1.000000,0.678031,0.682087,0.615307,0.584865,0.666648,0.570095,0.408578,0.605923,0.614465,0.558102
0.635961,0.722526,0.762566,0.687959,0.838434,0.644941,0.903930,0.598174,0.586361,0.502470,0.747945,0.644312,0.515210,0.434695,0.956503,0.470501,0.690971,0.845437,0.877529,0.590407,0.797319,0.678031,1.000000,0.635694,0.758776,0.479449,0.961082,0.540843,0.480295,0.639042,0.640019,0.613339
0.699286,0.568332,0.620680,0.704599,0.607730,0.872095,0.627737,0.926025,0.659148,0.763632,0.652347,0.718230,0.502850,0.724588,0.629166,0.690504,0.629038,0.683646,0.571476,0.867366,0.603311,0.682087,0.635694,1.000000,0.605421,0.659015,0.619217,0.880545,0.495446,0.573206,0.624229,0.518965
0.787321,0.676827,0.864680,0.778761,0.851911,0.730031,0.707086,0.595065,0.421788,0.427900,0.940334,0.815077,0.600462,0.521986,0.782210,0.457942,0.699874,0.639303,0.601752,0.509798,0.857111,0.615307,0.758776,0.605421,1.000000,0.659709,0.793844,0.585048,0.512181,0.552529,0.769540,0.564321
0.605036,0.456430,0.632229,0.722788,0.566336,0.761704,0.471929,0.637480,0.382640,0.513725,0.686549,0.811205,0.436403,0.635647,0.491987,0.534849,0.496406,0.433922,0.423741,0.580448,0.583688,0.584865,0.479449,0.659015,0.659709,1.000000,0.497720,0.702779,0.434985,0.483678,0.604690,0.375400
0.677188,0.723586,0.777787,0.706868,0.815540,0.657428,0.910939,0.587548,0.574742,0.475510,0.790095,0.683509,0.535447,0.428691,0.991631,0.442825,0.708537,0.765065,0.882614,0.578869,0.783324,0.666648,0.961082,0.619217,0.793844,0.497720,1.000000,0.534718,0.533016,0.636200,0.676236,0.631561
0.688131,0.546470,0.571417,0.651047,0.537513,0.804043,0.537556,0.949513,0.593247,0.756995,0.633938,0.733626,0.506533,0.864876,0.541900,0.800306,0.598167,0.599888,0.486154,0.866227,0.556398,0.570095,0.540843,0.880545,0.585048,0.702779,0.534718,1.000000,0.535337,0.672690,0.695557,0.490251
0.486279,0.454493,0.431331,0.422391,0.450455,0.437194,0.495276,0.496505,0.479239,0.446497,0.494193,0.470517,0.704816,0.485978,0.533654,0.392848,0.496423,0.380875,0.558444,0.538435,0.440374,0.408578,0.480295,0.495446,0.512181,0.434985,0.533016,0.535337,1.000000,0.470739,0.521912,0.363831
0.620349,0.644973,0.569414,0.578098,0.504483,0.599143,0.578112,0.640066,0.403258,0.513043,0.610993,0.608593,0.419822,0.615124,0.633603,0.648378,0.630981,0.670723,0.610528,0.560993,0.544841,0.605923,0.639042,0.573206,0.552529,0.483678,0.636200,0.672690,0.470739,1.000000,0.682775,0.531703
0.762741,0.631469,0.659239,0.681538,0.619983,0.721926,0.590906,0.682324,0.388751,0.482792,0.805954,0.757571,0.555640,0.640493,0.665066,0.568725,0.644741,0.619971,0.554676,0.567056,0.654642,0.614465,0.640019,0.624229,0.769540,0.604690,0.676236,0.695557,0.521912,0.682775,1.000000,0.543063
0.626642,0.687292,0.623915,0.609740,0.539836,0.563352,0.534525,0.529786,0.345199,0.354683,0.607305,0.589227,0.314357,0.366949,0.623569,0.362477,0.687512,0.633735,0.520652,0.485311,0.628575,0.558102,0.613339,0.518965,0.564321,0.375400,0.631561,0.490251,0.363831,0.531703,0.543063,1.000000
