LEAF_INDEX	LAYER	LEAF_ID	U_DEPTH	U_INDEX	S_DEPTH	S_INDEX	INPUT_SHA256	RUN_CHALLENGE	ATTEMPT_BINDING	WORKER_RC	ELAPSED_MS	STDOUT_SHA256	STDERR_SHA256	COARSE_RETURN1_TIME	COARSE_RETURN2_TIME	FINE_RETURN1_TIME	FINE_RETURN2_TIME	COARSE_ELL	FINE_ELL	COARSE_INITIAL_NORMAL	COARSE_FINAL_NORMAL	FINE_INITIAL_NORMAL	FINE_FINAL_NORMAL	Q0_AREA	COARSE_DETERMINANT	FINE_DETERMINANT	ABSOLUTE_DETERMINANT_DELTA	C0HORECT2_LOWER	C0HORECT2_UPPER	C0RECT2_LOWER	C0RECT2_UPPER	COARSE_INSIDE_BOTH_CAPD	FINE_INSIDE_BOTH_CAPD	CENTER_REPLAY_SELF_CONSISTENT	POINTWISE_LEAF_PASS
70	D4	U07-0000000100_S08-0000000167	7	100	8	167	c6d4644f5d6353c8df01e0aa7a4cb70268b215d846a5534a73283d4ddb560406	478775f61bbbc312b84e21fa6bd874ff50044229f199694d9637b9160f77005c	4504261801c371d606ced0336de8afeefe1f84b4ca9007c8796af77438e4f5b9	0	979	4907bde4a32db1b1e53a45544ce9c5aa0eeb819d5dc3974fbfc6b317018a288f	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074071911128246403777097839338239282369613647461	6.5850311016380115303192610554106067866086959838867	2.4074071960896128892504197693824607995338737964630126953125	6.5850311057170459079490587583904925850220024585723876953125	-18.445726937461999655663948313125964800272475980143	-18.445726890359505139149762574518754366944472584057614757232695256959150444232444	142.81156048856967635632522538629226831829782744141	54.318385919869920107502925115347909457828317985052	142.8115604885696763563252253862922683182978274414062500	54.318385288035534571442349482710131720730592659249939791792277312552967110867787	-0.00110672328822399115894163718122121252	-2.8377761436202537849436806793428393757325253841899E-11	-2.8377763102957587959274164751672032631130600754587002895703571092325088905397692E-11	1.666755050109837357958243638873805346912688002895703571092325088905397692E-18	-0x1.f368a9bfbe8aep-36	-0x1.f30b84e7b837ap-36	-0x1.f368bd873557fp-36	-0x1.f30b71238a36p-36	true	true	true	true
71	D4	U07-0000000100_S08-0000000168	7	100	8	168	5d8b8e60927ba1861100ed94d349a7954c9fa632eab1abce52c7dd222db9edf0	2224e7c609516e4a814e3b6a4940806f79e9ecc6d527ef2f1329f8e0e4dd8fcb	0274afe27d2b399c4ff5320e541901ff166845d1a5a3e40cdbe585179779f0b0	0	983	b20a09a2f9c6791a7d16b22e249a7b6aa17f992a17193b2ce1445ab910e977f0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074099462591075498929527043401321861892938613892	6.5850338129344535079146005784878070699051022529602	2.4074099512356340567487134052271358086727559566497802734375	6.585033817013260425132781250567859387956559658050537109375	-18.445862655332828748357182900134610976597017956258	-18.445862608230158118678715474792850727309060461103806267347497500560224414817039	142.79932233152037400995707200679596788891912382812	54.318366094091430962745523470328838730830046108195	142.7993223315203740099570720067959678889191238281250000	54.318365462243680143638760355843816900225992691866651783677365269257477133899807	-0.00110672328822399115894163718122121252	-2.8371489197121977181293147930691381246161416768748E-11	-2.8371490863520728133546095507277221463590725825681689294876165726492471778319972E-11	1.666398750952252947576585840217429309056933689294876165726492471778319972E-18	-0x1.f34c686953163p-36	-0x1.f2ef4771612bbp-36	-0x1.f34c7c303cc8bp-36	-0x1.f2ef33adc005bp-36	true	true	true	true
72	D4	U07-0000000100_S08-0000000169	7	100	8	169	2b10e92ba9b335b30cea8c427d87872041a9d610fb71819666c1ef69e099fdbd	098af8055ee3439ebbb55fc4397676586af91e1974a5c5defdd3ee1cbbc7b344	d8b849f57b8a620d6ab7161a8fe8a753c387af4f2a135a5bd028328228076c05	0	988	31d837916b4a98b6aa1a6b829a2a276337ae3e1003c7eab2fd4fb8ae8bc5409b	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074126996024820882014161327333567896857857704163	6.5850365226639894222770976739411707967519760131836	2.4074127045787469987569995311105230939574539661407470703125	6.5850365267425690178615393932659571873955428600311279296875	-18.445998377335162330655110772392603386507310550105	-18.445998330232315764003815242792994993281243854219725926004225645159018800975183	142.78708069369249399949652516423259209095814482422	54.318345650660617050286926153377291488455238741735	142.7870806936924939994965251642325920909581448242187500	54.318345018799518730472146866413423812946037947590413131525429326245762324159560	-0.00110672328822399115894163718122121252	-2.8365217649918520230810041953186736463875127027556E-11	-2.8365219315960996787468468018879529549718374487774879295284621966820976042492435E-11	1.666042476556658426065692793085843247460218879295284621966820976042492435E-18	-0x1.f33027df074cdp-36	-0x1.f2d30ac7537eap-36	-0x1.f3303ba58c958p-36	-0x1.f2d2f7041756ap-36	true	true	true	true
73	D4	U07-0000000100_S08-0000000170	7	100	8	170	1076f6f3687a8fcb44fcd91faebded8a015559fa9269ec99cdff6aca9dd40fa5	7b93619bea667db2ba5cf0b146b5638703db89682e3ac1c235bc81df5f251625	c267907675376af32fc924252187be92b45329cf5e73a61beb921c8ca83b8664	0	980	6458bcb15c886d837afe868506bd61791587ff2f726e07f983f05b0c4d384322	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074154511427017580360576687326101819053292274475	6.5850392308263984014748970707842090632766485214233	2.40741545611870522147768269860534928739070892333984375	6.5850392349047508211423718194055254571139812469482421875	-18.446134103470591068891106123756483342593245109062	-18.446134056367568793117249065284025494385264094500784235937149195159426799798144	142.77483557508603632494358485860214092441489042969	54.318324589505853202981703042904550946521420503340	142.7748355750860363249435848586021409244148904296875000	54.318323957631425942870689248314329748198295603509775468464773221287490536848496	-0.00110672328822399115894163718122121252	-2.8358946794525400765432314148382840981733709826790E-11	-2.8358948460211625821889265723516429191989689140042571350158086415579461081530807E-11	1.665686225056456951575133588210255979313252571350158086415579461081530807E-18	-0x1.f313e82136dc2p-36	-0x1.f2b6cee9297bdp-36	-0x1.f313fbe74d86ap-36	-0x1.f2b6bb265c92bp-36	true	true	true	true
74	D4	U07-0000000100_S08-0000000171	7	100	8	171	5a48bd3de661e30e1f7d5062f1401f6e280e5ad944cc27027e5703117a1c6771	039458b1d35bfb7b23925747220db13cc7e7ebb64b85b6e05c6de1d17da3cbe6	afa8dea4f55d353e211470b3f3f637c6c3ebe0f8414940dcfb27dac56e3b6111	0	981	186521358118902c67e623d4ea2a5668ddbf9420277e3b0a6ef92a5d1d750661	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074182008795200760076227197714615613222122192383	6.5850419374214596915373398644533153856173157691956	2.407418205855262234582614411237955209799110889434814453125	6.5850419414995850740657257205157293356023728847503662109375	-18.446269833740706420746578490496491790011465455976	-18.446269786637508611442099940625874269016794613791084015933341942959365074845561	142.76258697570100098629825108990461438928936064453	54.318302910555494664783073909972819553726881881536	142.7625869757010009862982510899046143892893606445312500	54.318302278667756267342015942549360976746684251532751317624405640489696532593120	-0.00110672328822399115894163718122121252	-2.8352676630875841131115668334775036671121220490511E-11	-2.8352678296205839465647004144474529852335154740837438102720174778471076468351735E-11	1.665329998334531335809699493181213934250326438102720174778471076468351735E-18	-0x1.f2f7a92fab949p-36	-0x1.f29a93d7107a6p-36	-0x1.f2f7bcf56422ep-36	-0x1.f29a8014a1987p-36	true	true	true	true
75	D4	U07-0000000100_S08-0000000172	7	100	8	172	f65c1c7c679be654f951a98161d03b8509efc274a648127f15c60e45bcc9bdaf	a95f7c96c39dc19aea464d5e68b0449bf437ba515f7e82ea994843af5341f3fa	783041242b9ba396e0a745b9215a3ee1258435a8e73ffc16350fa78572b9574f	0	972	1b23f1907c175bb0feda1edb3502ee666a0a6fa657a8bd6af5475c06ede91a62	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074209488126905726046445010979368817061185836792	6.5850446424489526286993879011788521893322467803955	2.4074209537881715754992217881635951926000416278839111328125	6.5850446465268511163360098947805454372428357601165771484375	-18.446405568147100427391668783350083542465938328645	-18.446405521043727285827865867801730950599529007124441963592849711341236318555703	142.75033489553738798356052385814001248558155546875	54.318280613737874009976645969177195091965705021393	142.7503348955373879835605238581400124855815554687500000	54.318279981836842672369306172835738263505251495423572421164376826098502395426076	-0.00110672328822399115894163718122121252	-2.8346407158903059768309098285312046126393735000754E-11	-2.8346408823876855230163716617632001750275667852954622609844446537423368132591104E-11	1.664973795461854618332319955623881932852200622609844446537423368132591104E-18	-0x1.f2db6b1172c83p-36	-0x1.f27e5989b9a9dp-36	-0x1.f2db7ed71b35cp-36	-0x1.f27e45c759c9dp-36	true	true	true	true
76	D4	U07-0000000100_S08-0000000173	7	100	8	173	9592f4e6d574b860fcc88d5150a47649b39adb04d5a06ff2b692b78ad79363f0	17055fc3d02b7c6e5705cd6b000d210abae951054d8228d7d1e0f6e5924e25c9	16b25d0c94c281f37086a2b7041086d469dad9912f263aac6d85002e5e55a929	0	974	daea77a779979b75cc9544d68b4bf7a34e9d6d8b39a4d97c63beae0ac57c1c34	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074236949419667991323379396817472297698259353638	6.5850473459086566532794115857996075646951794624329	2.407423699917186799002166708305594511330127716064453125	6.5850473499863283917410416989923760411329567432403564453125	-18.446541306691365817376996013994910331476275199463	-18.446541259587817570504424858480025875513409431375021460652898590554080722815879	142.73807933459519731673040316330833521329147490234	54.318257698981302668972915224095090950516875112705	142.7380793345951973167304031633083352132914749023437500	54.318257067066996982560505398504308898820888479213225026174380784986863249424037	-0.00110672328822399115894163718122121252	-2.8340138378540267479476739720123875509712312639989E-11	-2.8340140043157882989702058184295586796870805185107823995156341230596926601715649E-11	1.664617615510225318464171711287158492545118823995156341230596926601715649E-18	-0x1.f2bf2db890828p-36	-0x1.f262200f84513p-36	-0x1.f2bf417d9724dp-36	-0x1.f2620c4dc5a4p-36	true	true	true	true
77	D4	U07-0000000100_S08-0000000174	7	100	8	174	42f4508223b8cdbc8ec3dc5d8d532bf9df626015bcb5678d4fac0204eefb324f	724d8c24ab8bd140f0a970be951d205ee3bedc9684b2720446af7b502854eaa5	b71d2e3eaa978ca4fd56327bb7bda7c4279dd275365648f80f9159dde3534921	0	988	a36a5b5ac72645ff47acf52282977c025262fb5fbee616137bc356b76ffeebaa	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074264392671023346514935781215172028169035911560	6.5850500478003513166180837856700236443430185317993	2.4074264442420614702744519064481210079975426197052001953125	6.585050051877796441213153144644820713438093662261962890625	-18.446677049375096058566802602796400139667609183075	-18.446677002271372855098149060260764979965857681430148933405633193686039820537065	142.72582029287442898580788900540958257241911894531	54.318234166214071686323252623032051253022401360769	142.7258202928744289858078890054095825724191189453125000	54.318233534286509101155841401023820895235319082356312020289471621516665730265994	-0.00110672328822399115894163718122121252	-2.8333870289720665574257473135669927393911165918466E-11	-2.8333871953982126871859490694949345133662107551243304683490728939968534906387441E-11	1.664261461297602017559279417739750941632777304683490728939968534906387441E-18	-0x1.f2a2f12b7c823p-36	-0x1.f245e761b54a5p-36	-0x1.f2a304f040cc6p-36	-0x1.f245d3a03a8abp-36	true	true	true	true
78	D4	U07-0000000100_S08-0000000175	7	100	8	175	f8f7439235456a0c8ca854b18394ce9b887e79957ad56053037df149ccabb8ce	a7640d78171a682877b6ccf81977115f605fc08dedb66365cd94b9c6e9b88d58	c8f9c786f221b6b04afcaa1cbb18e2ced4d7f603514d8265e28a1cdbc50d525e	0	983	3779c74be8cc1abc37513875d09ba9d5bef2ec271902c38813f35f8bd2b7bf84	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074291817878507512840080551086430205032229423523	6.5850527481238162533228042150312830926850438117981	2.407429186762549182254655733004256035201251506805419921875	6.5850527522010349097680848018399046850390732288360595703125	-18.446812796199885150279444561574429005554653448603	-18.446812749095987216564980812162181879763004392748360538820743149262425546161712	142.71355777037508299079298138444375456296448759766	54.318210015364448639957028538249610881739041187544	142.7135577703750829907929813844437545629644875976562500	54.318209383423647768042852952960350083798627687507543276426197712849781407920888	-0.00110672328822399115894163718122121252	-2.8327602892377453378367159595189563292429565983115E-11	-2.8327604556282783401059356980978955749755882842055511451816162682074715755262342E-11	1.663905330022692197385789392457326316858940511451816162682074715755262342E-18	-0x1.f286b56ae194cp-36	-0x1.f229af7f9d182p-36	-0x1.f286c92f0d91cp-36	-0x1.f2299bbeb973cp-36	true	true	true	true
79	D4	U07-0000000101_S08-0000000161	7	101	8	161	12bf3eb6e93aab3d9e457a9027ca02c1c9bdb153f051dd2090c9bada6c1fa631	a33d5ff380ec1e6259feafd70de51f3171be15b1c026b2a08292c5fea5e79797	4a704d543632893a742ce3f564505815849d1122336138c2fef9e9b993260981	0	988	ba5af1959bb990c6181cf21ba694e0deaa75ed650ab9e0cdb2d212c17e244167	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074023719725455780493739155190269229933619499207	6.5850252894205598963583980776093085296452045440674	2.40740237695056562283735246410287800244987010955810546875	6.5850252935005913583477177297709204140119254589080810546875	-18.444868154386654001659577314926962085500240051445	-18.444868107287205328164806104089463589461345141126926648168251070377531685437006	142.88375814226123390711135933201571636359985351562	54.321989889247902706591971727202482330280879932060	142.8837581422612339071113593320157163635998535156250000	54.321989257529744398465651567041032892674492359544896840661951091727278744617410	-0.00110672328822399115894163718122121252	-2.8414615521850769484182453355256551724337597442851E-11	-2.8414617190601157174103914367351373101244736087993761984661887973385721369436322E-11	1.668750387689921461012094821376907138645142761984661887973385721369436322E-18	-0x1.f40eaf22203d6p-36	-0x1.f3b173437f6bfp-36	-0x1.f40ec2ec471a1p-36	-0x1.f3b15f7ca1a6ep-36	true	true	true	true
80	D4	U07-0000000101_S08-0000000162	7	101	8	162	f115984ad256cfcb13aeda1649c18ce7e8421f26e5f4c2067660fe574c472ae7	a345519b164e7a545c0082a65dc15c28badced4a1ec95b33f12c12ea35d603d0	b45ae00cf57997072a175aafae96e68ecd706bb79c9c929fca667db6619cfacc	0	1011	a51327f94aae51fe8729a6e53c4df775524f145eda8b4466bd2443b5e724b00a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074051383989365435200902254564425675198435783386	6.5850280105315062498250178180114744463935494422913	2.4074051433766939338265711256781287374906241893768310546875	6.585028014611309384040982450869705644436180591583251953125	-18.445003846491773439708636946549561002541977112618	-18.445003799392147482459006291796048541107752785551190174425165771077330748283369	142.87154093851757451569820240372473063761993408203	54.321973900728895400787966504686318366562988491523	142.8715409385175745156982024037247306376199340820312500	54.321973268997265707091125121958388222491106893712628610928468631588409093715603	-0.00110672328822399115894163718122121252	-2.8408339258090669818338458042463921270974691355620E-11	-2.8408340926484639968058565367867665313762897393348804495898230629943090955842909E-11	1.668393970149720107325403744042788206037728804495898230629943090955842909E-18	-0x1.f3f269272c5c6p-36	-0x1.f3953129efbb4p-36	-0x1.f3f27cf10a11p-36	-0x1.f3951d635b7dap-36	true	true	true	true
81	D4	U07-0000000101_S08-0000000163	7	101	8	163	e2cf638f44b983fa13e0a192d0e312242636b0b0fa206691c3c4e04c71bf88f5	b319c0712e5942dbff707e045a601b211f97afd3cd372ab6eaced7c5b2318b0d	f8e9ebd86939dcd1f17f225ac5bb7a8935694b2ae78a5984610ceabe432f5f3d	0	977	ca0f37a7ef840788b8ba3662e5c85b9b023fad182b4261dcea5e6af3d475fc2a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074079030238310777933818940255150664597749710083	6.5850307300766547577430820581412262981757521629333	2.40740790800132596627403103184406063519418239593505859375	6.5850307341562297099024636537478727404959499835968017578125	-18.445139542717469198663567864846601596193812112495	-18.445139495617666187507200122249958884152691588068991187576661560461046927488196	142.85932025399533746019265201236666954305773925781	54.321957295012921921894009153069893236461159419332	142.8593202539953374601926520123666695430577392578125000	54.321956663267839327647064413073353221525895567946325421453056800617249772024574	-0.00110672328822399115894163718122121252	-2.8402063686608330325647030064821510606146567804235E-11	-2.8402065354645905775101871359971695763566740860733351379191630738555761661756068E-11	1.668037575449454841295150185157420173056498351379191630738555761661756068E-18	-0x1.f3d623f915b9dp-36	-0x1.f378efdc2a0efp-36	-0x1.f3d637c2346a1p-36	-0x1.f378dc165441cp-36	true	true	true	true
82	D4	U07-0000000101_S08-0000000164	7	101	8	164	4f1f96e1a143201ed8eacea168cac9121395abac5cef6d5b09d4114382c4cdbf	44fae69f343b22e14de868e43fab4dadeee66ed0bab66c76994181bd435b45e2	51bb651ef5ad90eec3dbcea658bc96b4407a4de95849bd3cdc0ee4c695d6f054	0	973	f748788ea06db37ee5e1fe5fea87f4b24de5cec9acb41c1f9fd06d7041122fd2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074106658469825587021162505152460653334856033325	6.5850334480557839098024963675470644375309348106384	2.4074106708242150980125995118896753410808742046356201171875	6.5850334521351308152137260520930794882588088512420654296875	-18.445275243065327839476182580017903702410906484491	-18.445275195965347926023606447885891030113319377067361647224246409520749771133157	142.84709608869452274059470815794153307991326904297	54.321940072028492851191791553860228086383300386030	142.8470960886945227405947081579415330799132690429687500	54.321939440269974699732881774694602489623417342276901033812887694963115315933726	-0.00110672328822399115894163718122121252	-2.8395788807337018152408862583565601821943132979309E-11	-2.8395790475018224565832030013793280162919737785537624571649980435039034061725663E-11	1.667681206413423167430227678340976604806228624571649980435039034061725663E-18	-0x1.f3b9df96d630ep-36	-0x1.f35caf5b27eb5p-36	-0x1.f3b9f35fbd2dbp-36	-0x1.f35c9b958a46cp-36	true	true	true	true
83	D4	U07-0000000101_S08-0000000165	7	101	8	165	56e93d4c0f9f6669a439887e65922e97d5cfb573d6e3651302889968b8896181	8e4bb67bbb1c5fc13e7fa0627058b8e58c705c9a500494c5883a9aa38b0d9b77	c12d1cea0c080acb637ceea63f54dabac3dc8c6b268b41d3ae1e64193b91487e	0	975	ed63bba3cc19f18ee4864959fe98727fc37757390bfb1d29bd8ac597fbb29167	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2.4074134268681443848958423359363223426043987274170	6.5850361644686722720209992587570013711228966712952	2.4074134318451147172834847509648170671425759792327880859375	6.58503616854779127987029596624779514968395233154296875	-18.445410947536936402896902311342342110838103767180	-18.445410900436779842376315566765974360506280717985099541385140052571455761170430	142.83486844261513035690437084044932124818652343750	54.321922231704094637243024151746648234975145707203	142.8348684426151303569043708404493212481865234375000000	54.321921599932159818149034077148924365142118579492350426177432722298190238556611	-0.00110672328822399115894163718122121252	-2.8389514620210000171679474172037306416928389644912E-11	-2.8389516287534859467575102727691391942727821413153676518249002964451105468902077E-11	1.667324859295895628555654085525799431768241676518249002964451105468902077E-18	-0x1.f39d9c014fe9fp-36	-0x1.f3406fa5ffc35p-36	-0x1.f39dafc9a0918p-36	-0x1.f3405be0f7f02p-36	true	true	true	true
