ATTEMPT_INDEX	SOURCE_CELL_INDEX	SOURCE_U_OFFSET	SOURCE_S_OFFSET	SUB_U_OFFSET	SUB_S_OFFSET	ORIGINAL_PARENT_DEPTH_DELTA	NODE_ID	CARRIER	STATUS	WORKER_RC	ELAPSED_MS	INPUT_SHA256	RUN_CHALLENGE	ATTEMPT_BINDING	STDOUT_SHA256	STDERR_SHA256	SUMMARY_SHA256	C1_ORIENTATION_UNRESOLVED	C2_HULL_ORIENTATION_UNRESOLVED	EVENT1_CHARTS_CERTIFIED	EVENT2_CHARTS_CERTIFIED	HOMOGENEOUS_COMPUTATION_VALID	CERTIFICATE_PASS	PROBE_PASS
157	225	14	0	1	0	5	U08-0000000221_S09-0000000320	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17433	e88a48ffd4b29a68e033483cb78e88468dac839b5ca366258e1a85265117b657	1400d9c41c7f6fcdba3689502e6fa273516a2fd5956a5cab3201546017959ad1	7f11e51783cbe282f78e63d08fae4937c57e0c5592a77ddfcfb3a1d40d7cf434	534e10d6457da9f7206665464235e1d0be5f3235309c368be7463ce75c9145a5	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
158	225	14	0	1	0	5	U08-0000000221_S09-0000000320	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16692	e88a48ffd4b29a68e033483cb78e88468dac839b5ca366258e1a85265117b657	1400d9c41c7f6fcdba3689502e6fa273516a2fd5956a5cab3201546017959ad1	1089bc997b72b337dcc10788510585641c61a71a287b475818e8d6ff7d39a29a	42379b49a7cf9290cf2af4905b8bc941acd2703edcde05c745b553a4354cb476	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
159	225	14	0	1	1	5	U08-0000000221_S09-0000000321	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17432	f06df1a5487dc0e75677fc6691ae7b2e79fd553d90cb676d2a49b28ad7969387	9d876bf376ddd3eecf1c044589520aef78eaccfd6009c5c5289ebbc7632989fb	21d1ba57e49b3de5734c450fde34943de9a5f21382fa2b8485e9b16d199eaae4	70a160037a5b4550fdb7e4b3b5e8f8ed4ff4e3e2e4343809893fabca5adf2070	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
160	225	14	0	1	1	5	U08-0000000221_S09-0000000321	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16658	f06df1a5487dc0e75677fc6691ae7b2e79fd553d90cb676d2a49b28ad7969387	9d876bf376ddd3eecf1c044589520aef78eaccfd6009c5c5289ebbc7632989fb	c41e52ca0cc9e2a1595788ea426241631e9ea1299c17ea418e833c4f75088a99	12104450c1c5eaa8eb7e0384ba2dc8add57733607073c9565a475c2d850e566b	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
161	226	14	1	0	0	5	U08-0000000220_S09-0000000322	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17420	8af6b98fe887c6715ac681ef44a141f9fca0ba41c619c22199ae5f08292a3e95	7dcda8ee0a1bdb5cd451e6dc91774a810dda7cce2cbde31ab1db7c7c26b6a00b	c7ac833df54bd102e1161469c3a3966c29dd18755fcce73e93a442512181f62a	2e94f6117a2d6103d2f96b1447a4f8041fb2133e215bcefaa473fcd7be79b3e5	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
162	226	14	1	0	0	5	U08-0000000220_S09-0000000322	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16684	8af6b98fe887c6715ac681ef44a141f9fca0ba41c619c22199ae5f08292a3e95	7dcda8ee0a1bdb5cd451e6dc91774a810dda7cce2cbde31ab1db7c7c26b6a00b	c59cf66b77bea6f887ace4d245d7eebd8fd299afa8c8bdeed7f1e11420fa5cf0	b5e89149159390a8cdd96a9e35b50b4a90e315ca756ab0a468ca27f322af1c22	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
163	226	14	1	0	1	5	U08-0000000220_S09-0000000323	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17365	865762c5b02e33f64ba169ba6108fa321483f0aac9723306a464524cfda20e2d	5ec922537e302b7c619826d5c14ffcbded8296434c0a5add890fa7ff2030c536	9781fa3bacf6cf9f2c8d4a291c44953cca6821f23437ea02b63e264ae92e30cc	314cc7e9c6688e06c894b56963c519ab9ae80217ee74456e26534de70ccdd2ea	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
164	226	14	1	0	1	5	U08-0000000220_S09-0000000323	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16674	865762c5b02e33f64ba169ba6108fa321483f0aac9723306a464524cfda20e2d	5ec922537e302b7c619826d5c14ffcbded8296434c0a5add890fa7ff2030c536	a73de99c84366c3de67bfd5cfcdc65d42d972bda789b1edaafb102824b6cec61	c1be60a029e1a87b99bb886d70da989aca7a1054d00f04e82efb83492a148320	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
165	226	14	1	1	0	5	U08-0000000221_S09-0000000322	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17416	5c5fad1756b6790fd4e7b3d7b2aeb2c8c659448aaca460386fab5ebc72f6b3b3	e53ff79551bec37c4215bb193bcdd33775811591926a6ca4571de500d6d1513d	3401ee838dd0a22b2ee1087def7fb7055057b41a0defce91f0ef8346cfba97f0	cc6dfd31197b1c1e0e4b036aaa680dd4b1b8a171bda4e8af4721a5c9072b5f35	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
166	226	14	1	1	0	5	U08-0000000221_S09-0000000322	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16681	5c5fad1756b6790fd4e7b3d7b2aeb2c8c659448aaca460386fab5ebc72f6b3b3	e53ff79551bec37c4215bb193bcdd33775811591926a6ca4571de500d6d1513d	573e8fe65c5e13102bb3c29b387d4c5217aa26fa1bf872f1f585aa1cfd097471	540382e4dfc45ed43ad063682f0e0a92cab2972b43799b2eb80eb4463471c824	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
167	226	14	1	1	1	5	U08-0000000221_S09-0000000323	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17400	4633c4da14fc3abdd35efc85064bc78467b6f6e6a983b3419d13b3874183a1d7	7a7d2aba8f187b2143ce8566d00c4894b036e5c1a2e91012f9fca04269bded22	53cea76978031c5db42701c377535b83813209605942cc533e69cc3f5c78b66e	19eef41cdd0ae26fd861452f1e1f920c7ab0c8aaa778d3f41dfee423c4d7a79d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
168	226	14	1	1	1	5	U08-0000000221_S09-0000000323	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16683	4633c4da14fc3abdd35efc85064bc78467b6f6e6a983b3419d13b3874183a1d7	7a7d2aba8f187b2143ce8566d00c4894b036e5c1a2e91012f9fca04269bded22	c230966bb80a8932c9d528ceaf7458c4e2c2869c84138c406c704158c09e4ffc	bebb13a661a80d61146381ccc6b658cffba97ce0ca20e361776be809bfe26387	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
169	227	14	2	0	0	5	U08-0000000220_S09-0000000324	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17387	c1b22e218659f5b5f618a9787fc3e5799e0d7a3ca0a6dfd0e47f28da7d7aaecb	0e7b44eb9f5edb77a8e64fa4c19eb9b40ca80411dc048401617b7b4c1fa09f10	777986890d60b5dc067531a384221e77f8c9bf270e0d12310720f04d8991764d	7d8d69c7ac3ec96e6e69fbbccaaa585ad7546548b60b3df6e1bf35689161bafa	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
170	227	14	2	0	0	5	U08-0000000220_S09-0000000324	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16688	c1b22e218659f5b5f618a9787fc3e5799e0d7a3ca0a6dfd0e47f28da7d7aaecb	0e7b44eb9f5edb77a8e64fa4c19eb9b40ca80411dc048401617b7b4c1fa09f10	6b142b572a185cb0d65d3aa46f17c671f3abc3c4481a947949e3db2f9a437415	c6274f98ee00175a207730444936d309e3397f7d7a9041b0b132ac3c0376bc96	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
171	227	14	2	0	1	5	U08-0000000220_S09-0000000325	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17464	dfcc71ceb77c68546189007371d328b9579322482e321216ef47afe35c497e9f	4a7efb63b3db25ba36af13a7ef0eb218afb9c11bbf207f84465b600f8aaa57b0	da366b1f7810757be7f05c863e111517c150a22cab0381668c6dbecfaef5082f	03a629f090ab11ec2a808b06f36f3bbd915a7f39e1e107ef624c6ad31e9400eb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
172	227	14	2	0	1	5	U08-0000000220_S09-0000000325	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16740	dfcc71ceb77c68546189007371d328b9579322482e321216ef47afe35c497e9f	4a7efb63b3db25ba36af13a7ef0eb218afb9c11bbf207f84465b600f8aaa57b0	832fff85926bafb632f31cf5c4c0b722bf0a94957f2b0c9c0ef15b6bbf8b4393	63e7d795fcccde09092f3278095888d25283e19391000636dc8841da2df73ccc	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
173	227	14	2	1	0	5	U08-0000000221_S09-0000000324	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17413	5545134fd5c214c435d654b5dcc9a050b300a373a34d58020e4ad7087e4cda55	8aae9caeecab5d421cee1965775ad8918d951f6c8010c2b88ac5fda2e55d55f9	614f70c15d007b2e09139707b3678284bb7fc1a2538560dce3f63df479a8e74b	3b6156396128af98342712b331b77f6e2f32b77c564dd210af053d453a597926	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
174	227	14	2	1	0	5	U08-0000000221_S09-0000000324	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16694	5545134fd5c214c435d654b5dcc9a050b300a373a34d58020e4ad7087e4cda55	8aae9caeecab5d421cee1965775ad8918d951f6c8010c2b88ac5fda2e55d55f9	a12f3525a9a566969651d9361e6671407745a184e64023510f7c4d561f68e714	284b715d9bc895e6522f5e4f6a5d6cd06cda31cf442297fe35c0cc639d39e893	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
175	227	14	2	1	1	5	U08-0000000221_S09-0000000325	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17431	250a1ef1803ce7531db59682384a66b39fbc143a69221f2ae7a7a3c772ad3ab4	b8f73ad28233b17682f64ba366d6912690bd17856d3ab1027c7f0a8936c8655b	6abef26a63584f466eb654d99e88c81ef096f89ebb0dad7cd2b0ee19f1371cd9	54a40310dc49732973e65235444308d8373c1e1190f1af063b0b170dd995f02f	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
176	227	14	2	1	1	5	U08-0000000221_S09-0000000325	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16731	250a1ef1803ce7531db59682384a66b39fbc143a69221f2ae7a7a3c772ad3ab4	b8f73ad28233b17682f64ba366d6912690bd17856d3ab1027c7f0a8936c8655b	a49d2b129d912fe6cced922b1bf56b17f9934cc0e8227a3791e8c0b637a32459	00acaed1be0aeb4f981507e7e63ad9296ddf91cf6ac0496a681958aecaac858b	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
177	241	15	0	0	0	5	U08-0000000222_S09-0000000320	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17373	c2d0d3cce644e390a11ef4b545949a60e08c84d8a99117fe53a439778e15ab92	f1078359330106e8f05efd6ca3bc18d6fb4d4d0fd3a414d950247e3af0bf6209	59a9401d78925c38c983baa81097f4051b159cb3a0869eab9afe3e300f000c7a	ae0831814f0f7049e0c51b99a0b914b04160864da84ef57b8afe12e0fdd594a1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
178	241	15	0	0	0	5	U08-0000000222_S09-0000000320	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16689	c2d0d3cce644e390a11ef4b545949a60e08c84d8a99117fe53a439778e15ab92	f1078359330106e8f05efd6ca3bc18d6fb4d4d0fd3a414d950247e3af0bf6209	ecf529bd6874196eb4c0a5de3f25110f997cb52ddfdc6a87484e368d0d0f102b	e4bc5b09ae248761412a013d516bb308c89188e6fd4947b34beefeb1ba65effe	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
179	241	15	0	0	1	5	U08-0000000222_S09-0000000321	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17392	1b07fc088c592da3f563b40b293033062c713cdda2e495a553c040df53a36f75	3cb35f76d235f874aa62e4c67fa7c94600662425a5d04bbf3ba08df7d91909b6	131eac650898463491c65243998936e154217c15e3aaf926c343bafeb6aab05e	7522e6a8544819921f224df4046c939b9cbbd872f1dd9a581491be7ca4c6acdc	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
180	241	15	0	0	1	5	U08-0000000222_S09-0000000321	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16728	1b07fc088c592da3f563b40b293033062c713cdda2e495a553c040df53a36f75	3cb35f76d235f874aa62e4c67fa7c94600662425a5d04bbf3ba08df7d91909b6	fdb696179b2ea61f193212ed04c7a64f1568142bc2886cd5b0ccc4aa431728bb	04999d8bdb5580450571babb9a15f8f38fccc3359797eb0a8644579ecad02b18	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
181	241	15	0	1	0	5	U08-0000000223_S09-0000000320	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17444	578b06766e6df943690c0e9f70c9f5c621d3d85a1724e9ee76d976e8eaa98b3b	c9aeab47c4a768a142b2b99f2d039fb76b4e3f8956d5668e0432d52abf7f1ac1	c05c4aaf7dfd17c481d42bdebaca5496ebe1a23b2d7b075fd0895142c8fe03f0	9f5bee817576b6d6ffe69d146c795e0f2ecf8fe1edcec2bf23eda2e675e9e116	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
182	241	15	0	1	0	5	U08-0000000223_S09-0000000320	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16716	578b06766e6df943690c0e9f70c9f5c621d3d85a1724e9ee76d976e8eaa98b3b	c9aeab47c4a768a142b2b99f2d039fb76b4e3f8956d5668e0432d52abf7f1ac1	9838f3769b2bda1a73a8a7bcf363fbdaccdc2b7cb3f26065c99b90efb52dcc17	9553114b8f8a787e3542cc6dcdc4c37b7ae67abf64422a8ae3e0ce75d0eb1a60	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
183	241	15	0	1	1	5	U08-0000000223_S09-0000000321	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17859	d34b2bb0132a179fadcc2d0ab1163d9a6ff3fc5ec5f3a656ef6a178f9d78d261	4ef07d1929954f6dcfb5fadc27c067b9983675e451f9eb9d6c293ecd58c475fe	3dd187ef339737867d570a96c3edd89bf7b2d2d6b59a4043bfecc56c5521a533	c4b5058bac6d48b4ccf3bd3e50d44593e12fa7d47056271f6c7df66ef1faf701	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
184	241	15	0	1	1	5	U08-0000000223_S09-0000000321	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16767	d34b2bb0132a179fadcc2d0ab1163d9a6ff3fc5ec5f3a656ef6a178f9d78d261	4ef07d1929954f6dcfb5fadc27c067b9983675e451f9eb9d6c293ecd58c475fe	0deccf5d5be6f95daacae9cd0eb85ae9fed20649a78f39f55ea7aa9e9ecf8d8e	c27d8a7014b8e1e5b8be116fca3b852ac74a69592d4f6b1be2e208360ab9f415	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
185	242	15	1	0	0	5	U08-0000000222_S09-0000000322	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17365	5cf72dbcb3ddb44c492aef934ce6425c295f556653ed49af27c7bbeda1874766	f2ec79291e671696d33aa08b91400d0bfa6d8bb828647541c3c7adf485ff2c90	1b9c883d4ac42e5e117c532dd6ace5ca3e439d0085470a21f701ba2ae6a8eee9	9a49a1502e2a40e8c09f3f39a6a5427e306509a4b96e30eb4b082d42971af095	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
186	242	15	1	0	0	5	U08-0000000222_S09-0000000322	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16735	5cf72dbcb3ddb44c492aef934ce6425c295f556653ed49af27c7bbeda1874766	f2ec79291e671696d33aa08b91400d0bfa6d8bb828647541c3c7adf485ff2c90	09a32f8c4206937b01c77a6860aae24315c5da62b970868e6dd42b17b108003f	45316e1b620a5884f06bd941c0c2a8c6cdd0e405d4bb567d3411f1ef9e029334	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
187	242	15	1	0	1	5	U08-0000000222_S09-0000000323	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17370	6a871fb7e0a9f838a67bfe3dcba0ce368f5b983cb33ba96810b503a01928f8d1	0f06afca05d11b2705013963db520dc941cde8df1b3475bba3faab3b913d8e98	e351e530fadf6e1441fe5c2380a7f52e568c5058c6228c65cb27e33c42b14322	46b7932d052754dc49bcef67bfd9df61409d4af3776a9acf66698e96f6e06ada	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
188	242	15	1	0	1	5	U08-0000000222_S09-0000000323	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16660	6a871fb7e0a9f838a67bfe3dcba0ce368f5b983cb33ba96810b503a01928f8d1	0f06afca05d11b2705013963db520dc941cde8df1b3475bba3faab3b913d8e98	8aa0402b53fb3e67934168215bdfe94c8bc26f26dba0466379b720fe08fecf54	564a6680cfed4264c0b52b35c6c4aec7a22ab9ffb621f553a79a5e0675aad134	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
189	242	15	1	1	0	5	U08-0000000223_S09-0000000322	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17394	b6fc8263620d0a533cd6df80704549a4c93212c6eba896762374c03a3347d21b	ad634b7da79c92a8aaa1f54a9609f69f7aac06f0ecc219ca680768960e433af4	d6a144a41063bda917536e9f8955e5ef840268280e8387a8eadbdac895dd2ac3	d7348406725c57005e087a0a598882f7e42096c3f567736ce070689d76d0862d	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
190	242	15	1	1	0	5	U08-0000000223_S09-0000000322	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16737	b6fc8263620d0a533cd6df80704549a4c93212c6eba896762374c03a3347d21b	ad634b7da79c92a8aaa1f54a9609f69f7aac06f0ecc219ca680768960e433af4	7f33785eafec805cb33b704233f9416afa92a4a0150c8201843c36e45c5ed31e	171bef180697395a871714d0be539855cf8a8ba518cefa4bcd93370faed253e7	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
191	242	15	1	1	1	5	U08-0000000223_S09-0000000323	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17418	df5692782c085a16537ac95b3f9a2a2143cc4e07d7d2beebec321b054297703a	9b09138dca2f126bc1587dba8e57b7823feba8f0cf631e35f4d8e023a3e687dc	5f5cbcc8990c709e618d1a2367151451fd2c430e962dc6f7f96e689585627429	1ad7fb3c253d28d6c8556fd8316786786c89629690a91ab91b87965f5e95d648	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
192	242	15	1	1	1	5	U08-0000000223_S09-0000000323	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16769	df5692782c085a16537ac95b3f9a2a2143cc4e07d7d2beebec321b054297703a	9b09138dca2f126bc1587dba8e57b7823feba8f0cf631e35f4d8e023a3e687dc	aaa239871c0f43ced33887f34deab82525be70ecce869b22e74659d2aae51a1e	f3b60afa107bee0e772394d68e4b05e16959b0b99cdf873567dc4d67452b8852	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
193	243	15	2	0	0	5	U08-0000000222_S09-0000000324	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17709	8fc7e7ca89ab63d5e34ee525adf2b75fed7801666689de4e429454310bc386b3	a1f511a215f8df6eba61357b8bb8762b29b423fb6e02285b4db1469c5dba3bd8	47dc883344e611d39e53aa8c13413651bb1d5bf04c4183b96bc1b24ce2876637	ff35b833e95370cbcf6d70f75fd7da31240e3ff1a4663c8683eac344ec97ab9e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
194	243	15	2	0	0	5	U08-0000000222_S09-0000000324	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16679	8fc7e7ca89ab63d5e34ee525adf2b75fed7801666689de4e429454310bc386b3	a1f511a215f8df6eba61357b8bb8762b29b423fb6e02285b4db1469c5dba3bd8	0db2303111e4475decdb56d52b94b7be4999690b3c854b993d3b92d998b56f34	2297dcd0f2418731b108747cf958bec2693d2bf47c81ccd129f90f370583a133	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
195	243	15	2	0	1	5	U08-0000000222_S09-0000000325	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17407	b6fc847e0c87a7187fdfecc2dfd864d2cea0a52c240ddd0b65ad70f1891f6236	4652477f08dea40747c008bf55904ca2d7b56a65d54092c0f5fcde7b39bbc717	bcfe18609d24c04ac644fd0883cb97b27e4231fce6c7d4c3e4adb58c7b5575cf	5e7925f00ae1fb7dd83293c345711da0e4185fd5dc05c9810182ede4a206cd46	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
196	243	15	2	0	1	5	U08-0000000222_S09-0000000325	C0Rect2Set	DESCENDANT_PROBE_PASS	0	16653	b6fc847e0c87a7187fdfecc2dfd864d2cea0a52c240ddd0b65ad70f1891f6236	4652477f08dea40747c008bf55904ca2d7b56a65d54092c0f5fcde7b39bbc717	af3f69bedf22b6583b86ad9b4193c7d5280118dcde9ea06c8f9e0f20b0274d2e	774b6346a551b4a7ec41850046215491f9ecca33b4e6e1c2006e60f675417367	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
197	243	15	2	1	0	5	U08-0000000223_S09-0000000324	C0HORect2Set	DESCENDANT_PROBE_PASS	0	17348	b256cf4163e194b39860021cd91bd6a284194e20f943f72fd7e99d7d93c90eae	b38bd8f2f8a50ae42902a40364b28a1717243b0d820a70dee834733db8afac5b	15e5b74b36a9e47c4a4687250c45512671e6f6c794081e54cc893371b453b69f	8acec3b34d40fe85034b00b2854d8d396129d41f0651c1ee778f3ecdcd6ccd6a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	bea46ab4cf4adbeda551b0c6acc48c6474aa0a07a2c563bba580618b66d2c36b	true	true	true	true	true	false	true
