model	seed	site	subjects	accuracy_pct	balanced_accuracy_pct	macro_f1_pct	auroc_pct	brier	ece_pct	assoc_mean
O-SSM	33333	OHSU	4	50.0	50.0	33.333333	75.0	0.24814809	4.8426	1.122914
O-SSM	33333	OLIN	4	50.0	50.0	33.333333	25.0	0.2851056	29.602275	0.789522
O-SSM	33333	PITT	6	66.666667	66.666667	62.5	88.888889	0.2391436	19.670767	1.394591
O-SSM	33333	SBL	4	50.0	50.0	33.333333	75.0	0.24985952	6.005075	1.088104
O-SSM	33333	SDSU	4	25.0	25.0	20.0	25.0	0.33144645	28.836525	1.018803
O-SSM	33333	STANFORD	6	66.666667	66.666667	62.5	100.0	0.2104267	45.1563	1.938512
O-SSM	33333	TRINITY	6	50.0	50.0	33.333333	100.0	0.24744513	5.4182	1.188568
O-SSM	33333	UCLA_1	6	66.666667	66.666667	62.5	88.888889	0.22057097	24.247717	1.080159
O-SSM	33333	UCLA_2	4	75.0	75.0	73.333333	100.0	0.18197658	58.36725	0.782775
O-SSM	33333	UM_1	6	66.666667	66.666667	62.5	77.777778	0.22387612	23.823383	0.891527
O-SSM	33333	UM_2	4	50.0	50.0	33.333333	75.0	0.33560942	29.886725	1.560218
O-SSM	33333	USM	6	50.0	50.0	33.333333	33.333333	0.27556606	14.03025	0.574837
O-SSM	33333	YALE	6	50.0	50.0	33.333333	44.444444	0.30332356	23.43195	0.73661
O-SSM	44444	CALTECH	4	50.0	50.0	33.333333	0.0	0.30164781	53.39245	0.86229
O-SSM	44444	CMU	4	75.0	75.0	73.333333	50.0	0.24966278	42.033675	0.638053
O-SSM	44444	KKI	6	33.333333	33.333333	25.0	33.333333	0.27641304	22.3445	1.185013
O-SSM	44444	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.31075461	18.603725	0.981587
O-SSM	44444	LEUVEN_2	4	50.0	50.0	33.333333	100.0	0.24710495	2.305125	1.346392
O-SSM	44444	MAX_MUN	6	33.333333	33.333333	25.0	33.333333	0.31131766	34.385633	0.99396
O-SSM	44444	NYU	6	50.0	50.0	33.333333	0.0	0.36836397	45.448083	0.914188
O-SSM	44444	OHSU	4	50.0	50.0	50.0	25.0	0.26669382	3.764725	1.120227
O-SSM	44444	OLIN	4	50.0	50.0	33.333333	25.0	0.27337514	11.329175	0.867298
O-SSM	44444	PITT	6	50.0	50.0	33.333333	88.888889	0.22352934	22.643517	1.285948
O-SSM	44444	SBL	4	75.0	75.0	73.333333	50.0	0.23948234	24.089325	1.325179
O-SSM	44444	SDSU	4	50.0	50.0	33.333333	0.0	0.3685067	45.5815	1.127441
O-SSM	44444	STANFORD	6	33.333333	33.333333	25.0	11.111111	0.31677836	18.851267	1.573864
O-SSM	44444	TRINITY	6	66.666667	66.666667	62.5	88.888889	0.19495767	33.237667	0.990458
O-SSM	44444	UCLA_1	6	50.0	50.0	33.333333	100.0	0.28085619	18.209733	1.020025
O-SSM	44444	UCLA_2	4	50.0	50.0	33.333333	50.0	0.30045207	24.955375	0.859717
O-SSM	44444	UM_1	6	50.0	50.0	33.333333	88.888889	0.24250957	4.136233	0.920091
O-SSM	44444	UM_2	4	50.0	50.0	50.0	75.0	0.23728779	49.1551	1.53139
O-SSM	44444	USM	6	33.333333	33.333333	33.333333	33.333333	0.31602138	39.852167	0.676456
O-SSM	44444	YALE	6	50.0	50.0	33.333333	55.555556	0.25722127	14.2872	0.772128
O-SSM	44567	CALTECH	4	50.0	50.0	33.333333	0.0	0.351718	48.9314	0.761148
O-SSM	44567	CMU	4	75.0	75.0	73.333333	50.0	0.27450464	46.54405	0.694001
O-SSM	44567	KKI	6	33.333333	33.333333	33.333333	44.444444	0.29135765	23.37275	1.307688
O-SSM	44567	LEUVEN_1	4	50.0	50.0	33.333333	25.0	0.26528154	3.747	0.957134
O-SSM	44567	LEUVEN_2	4	100.0	100.0	100.0	100.0	0.21573078	49.164625	1.167813
O-SSM	44567	MAX_MUN	6	33.333333	33.333333	33.333333	22.222222	0.28805914	19.7269	0.852659
O-SSM	44567	NYU	6	33.333333	33.333333	25.0	0.0	0.27840521	14.812367	0.721313
O-SSM	44567	OHSU	4	50.0	50.0	33.333333	25.0	0.26405543	5.580225	0.979326
O-SSM	44567	OLIN	4	50.0	50.0	33.333333	25.0	0.30002752	17.9338	0.827917
O-SSM	44567	PITT	6	50.0	50.0	33.333333	55.555556	0.26701612	13.489917	1.124188
O-SSM	44567	SBL	4	50.0	50.0	33.333333	0.0	0.34998752	48.606075	1.372996
O-SSM	44567	SDSU	4	25.0	25.0	20.0	0.0	0.2865265	27.37	1.060391
O-SSM	44567	STANFORD	6	50.0	50.0	33.333333	88.888889	0.26580616	27.122117	1.827785
O-SSM	44567	TRINITY	6	83.333333	83.333333	82.857143	88.888889	0.19651294	33.78635	1.196425
O-SSM	44567	UCLA_1	6	50.0	50.0	33.333333	0.0	0.35962906	32.492583	0.702585
O-SSM	44567	UCLA_2	4	50.0	50.0	33.333333	75.0	0.23853825	23.951825	0.866405
O-SSM	44567	UM_1	6	66.666667	66.666667	62.5	33.333333	0.27796725	40.44935	0.894184
O-SSM	44567	UM_2	4	50.0	50.0	33.333333	25.0	0.27382433	26.911025	1.137938
O-SSM	44567	USM	6	50.0	50.0	33.333333	33.333333	0.26492149	10.6864	0.578782
O-SSM	44567	YALE	6	50.0	50.0	33.333333	33.333333	0.34846224	31.3542	0.768574
O-SSM	54321	CALTECH	4	25.0	25.0	20.0	0.0	0.34810087	48.93205	0.784189
O-SSM	54321	CMU	4	50.0	50.0	33.333333	50.0	0.29592067	48.619075	0.66846
O-SSM	54321	KKI	6	50.0	50.0	33.333333	44.444444	0.36008987	43.6435	1.356993
O-SSM	54321	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.30596658	22.2483	0.929116
O-SSM	54321	LEUVEN_2	4	50.0	50.0	33.333333	50.0	0.25045125	5.188925	1.280918
O-SSM	54321	MAX_MUN	6	50.0	50.0	33.333333	33.333333	0.39010833	49.894583	0.723674
O-SSM	54321	NYU	6	50.0	50.0	33.333333	0.0	0.35956854	56.524	0.720128
O-SSM	54321	OHSU	4	50.0	50.0	33.333333	50.0	0.30538313	38.862575	1.034891
O-SSM	54321	OLIN	4	25.0	25.0	20.0	25.0	0.30037437	53.2549	0.688232
O-SSM	54321	PITT	6	66.666667	66.666667	66.666667	77.777778	0.22716425	11.621967	1.312226
O-SSM	54321	SBL	4	50.0	50.0	33.333333	50.0	0.26469438	22.1376	1.359231
O-SSM	54321	SDSU	4	50.0	50.0	33.333333	0.0	0.33391126	56.8964	1.091643
O-SSM	54321	STANFORD	6	66.666667	66.666667	62.5	100.0	0.17813216	26.180733	1.623807
O-SSM	54321	TRINITY	6	50.0	50.0	33.333333	100.0	0.25174539	14.759017	1.354639
O-SSM	54321	UCLA_1	6	50.0	50.0	33.333333	22.222222	0.30798309	23.484633	0.994166
O-SSM	54321	UCLA_2	4	50.0	50.0	33.333333	75.0	0.25018058	18.328825	0.595254
O-SSM	54321	UM_1	6	66.666667	66.666667	62.5	88.888889	0.20641611	45.02915	1.12057
O-SSM	54321	UM_2	4	75.0	75.0	73.333333	75.0	0.26760079	41.053525	1.443147
O-SSM	54321	USM	6	50.0	50.0	33.333333	77.777778	0.25561939	13.92695	0.644718
O-SSM	54321	YALE	6	50.0	50.0	33.333333	66.666667	0.28755037	19.1603	0.744518
O-SSM	55555	CALTECH	4	50.0	50.0	33.333333	0.0	0.27639883	14.351725	0.824071
O-SSM	55555	CMU	4	50.0	50.0	33.333333	50.0	0.29991452	22.9272	0.516163
O-SSM	55555	KKI	6	50.0	50.0	33.333333	77.777778	0.24684298	4.735883	1.069958
O-SSM	55555	LEUVEN_1	4	25.0	25.0	20.0	0.0	0.36508457	46.31155	1.155346
O-SSM	55555	LEUVEN_2	4	50.0	50.0	33.333333	100.0	0.30159724	24.8025	1.230932
O-SSM	55555	MAX_MUN	6	50.0	50.0	33.333333	22.222222	0.27788471	15.041083	0.817499
O-SSM	55555	NYU	6	33.333333	33.333333	25.0	11.111111	0.34690933	40.410783	0.802675
O-SSM	55555	OHSU	4	50.0	50.0	33.333333	50.0	0.36113815	30.56745	1.177388
O-SSM	55555	OLIN	4	50.0	50.0	33.333333	25.0	0.33971639	33.022725	0.914059
O-SSM	55555	PITT	6	66.666667	66.666667	62.5	88.888889	0.2253608	33.0539	1.255413
O-SSM	55555	SBL	4	75.0	75.0	73.333333	50.0	0.25041728	49.18445	1.166241
O-SSM	55555	SDSU	4	75.0	75.0	73.333333	100.0	0.22928716	22.6832	1.026002
O-SSM	55555	STANFORD	6	50.0	50.0	33.333333	11.111111	0.39420404	36.518467	1.841326
O-SSM	55555	TRINITY	6	50.0	50.0	33.333333	100.0	0.2809846	41.503867	1.07424
O-SSM	55555	UCLA_1	6	50.0	50.0	33.333333	88.888889	0.23449576	32.934017	0.818586
O-SSM	55555	UCLA_2	4	50.0	50.0	33.333333	75.0	0.22820323	30.7928	0.841532
O-SSM	55555	UM_1	6	50.0	50.0	33.333333	22.222222	0.31305971	34.460417	1.032343
O-SSM	55555	UM_2	4	50.0	50.0	33.333333	25.0	0.27446384	24.34495	1.319729
O-SSM	55555	USM	6	33.333333	33.333333	25.0	44.444444	0.26988178	11.1589	0.605116
O-SSM	55555	YALE	6	33.333333	33.333333	25.0	66.666667	0.25818453	41.683733	0.796233
O-SSM	66666	CALTECH	4	50.0	50.0	33.333333	0.0	0.30551914	25.379375	0.753117
O-SSM	66666	CMU	4	50.0	50.0	33.333333	50.0	0.2591205	10.365375	0.681084
O-SSM	66666	KKI	6	33.333333	33.333333	25.0	0.0	0.28426217	20.951217	1.217381
O-SSM	66666	LEUVEN_1	4	50.0	50.0	33.333333	100.0	0.28885096	21.245625	0.899842
O-SSM	66666	LEUVEN_2	4	50.0	50.0	33.333333	100.0	0.24785161	1.92435	1.3058
O-SSM	66666	MAX_MUN	6	50.0	50.0	33.333333	44.444444	0.28606682	23.0881	0.858723
O-SSM	66666	NYU	6	50.0	50.0	33.333333	0.0	0.35768293	46.205767	0.804213
O-SSM	66666	OHSU	4	50.0	50.0	33.333333	75.0	0.25663788	13.954075	1.148641
O-SSM	66666	OLIN	4	50.0	50.0	33.333333	25.0	0.33458606	35.713275	0.922774
O-SSM	66666	PITT	6	50.0	50.0	33.333333	11.111111	0.27865914	33.2054	1.141849
O-SSM	66666	SBL	4	50.0	50.0	33.333333	25.0	0.38975975	34.118225	1.073533
O-SSM	66666	SDSU	4	50.0	50.0	33.333333	0.0	0.32166025	23.434825	1.014981
O-SSM	66666	STANFORD	6	50.0	50.0	33.333333	11.111111	0.43265764	34.93935	1.494742
O-SSM	66666	TRINITY	6	50.0	50.0	33.333333	88.888889	0.23451409	33.369483	1.218052
O-SSM	66666	UCLA_1	6	50.0	50.0	33.333333	0.0	0.35848231	31.189233	1.185886
O-SSM	66666	UCLA_2	4	75.0	75.0	73.333333	75.0	0.2309319	47.00375	0.825999
O-SSM	66666	UM_1	6	66.666667	66.666667	66.666667	88.888889	0.19282178	20.021283	0.784664
O-SSM	66666	UM_2	4	50.0	50.0	33.333333	25.0	0.35661316	32.763825	1.341433
O-SSM	66666	USM	6	50.0	50.0	33.333333	55.555556	0.26554544	12.657217	0.503641
O-SSM	66666	YALE	6	50.0	50.0	33.333333	66.666667	0.26009527	14.799317	0.638188
O-SSM	67890	CALTECH	4	50.0	50.0	33.333333	0.0	0.32004549	26.327325	0.808187
O-SSM	67890	CMU	4	50.0	50.0	33.333333	50.0	0.2887166	19.704275	0.612513
O-SSM	67890	KKI	6	33.333333	33.333333	25.0	22.222222	0.29640655	23.915	1.304216
O-SSM	67890	LEUVEN_1	4	25.0	25.0	20.0	0.0	0.29152118	29.476725	1.104713
O-SSM	67890	LEUVEN_2	4	50.0	50.0	33.333333	50.0	0.26564679	13.65165	1.284553
O-SSM	67890	MAX_MUN	6	50.0	50.0	48.571429	33.333333	0.28373916	45.301583	1.034561
O-SSM	67890	NYU	6	0.0	0.0	0.0	0.0	0.37063385	51.45945	0.739407
O-SSM	67890	OHSU	4	50.0	50.0	33.333333	50.0	0.37374052	35.86505	1.075684
O-SSM	67890	OLIN	4	50.0	50.0	50.0	25.0	0.35952113	37.259575	0.990737
O-SSM	67890	PITT	6	66.666667	66.666667	66.666667	77.777778	0.22846007	17.1798	1.105049
O-SSM	67890	SBL	4	50.0	50.0	33.333333	50.0	0.26674857	14.0814	1.052247
O-SSM	67890	SDSU	4	50.0	50.0	33.333333	0.0	0.41570791	61.616175	1.032433
O-SSM	67890	STANFORD	6	50.0	50.0	48.571429	22.222222	0.29098974	17.988683	1.561501
O-SSM	67890	TRINITY	6	50.0	50.0	33.333333	88.888889	0.23118174	27.3016	1.01259
O-SSM	67890	UCLA_1	6	100.0	100.0	100.0	100.0	0.20309108	50.238933	0.87881
O-SSM	67890	UCLA_2	4	50.0	50.0	33.333333	100.0	0.22370931	43.150575	0.97429
O-SSM	67890	UM_1	6	50.0	50.0	33.333333	77.777778	0.26022836	35.6561	0.936799
O-SSM	67890	UM_2	4	50.0	50.0	33.333333	0.0	0.26988002	12.2487	1.365145
O-SSM	67890	USM	6	50.0	50.0	48.571429	33.333333	0.30288002	36.671083	0.606514
O-SSM	67890	YALE	6	50.0	50.0	33.333333	55.555556	0.34245271	30.792233	0.594929
O-SSM	77777	CALTECH	4	50.0	50.0	33.333333	0.0	0.29508602	19.471275	0.677577
O-SSM	77777	CMU	4	75.0	75.0	73.333333	50.0	0.25609708	48.418925	0.524264
O-SSM	77777	KKI	6	50.0	50.0	33.333333	44.444444	0.26010093	10.310033	1.357008
O-SSM	77777	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.45883511	56.193	1.069771
O-SSM	77777	LEUVEN_2	4	50.0	50.0	33.333333	25.0	0.25095539	1.26685	1.193482
O-SSM	77777	MAX_MUN	6	66.666667	66.666667	62.5	44.444444	0.26354402	23.649583	0.74686
O-SSM	77777	NYU	6	16.666667	16.666667	14.285714	0.0	0.3563049	45.407367	0.757983
O-SSM	77777	OHSU	4	50.0	50.0	33.333333	0.0	0.28491682	47.669075	0.816728
O-SSM	77777	OLIN	4	50.0	50.0	33.333333	25.0	0.28405268	15.036425	0.698744
O-SSM	77777	PITT	6	50.0	50.0	33.333333	55.555556	0.3449884	29.344767	1.170548
O-SSM	77777	SBL	4	50.0	50.0	33.333333	75.0	0.24283095	18.595275	1.337038
O-SSM	77777	SDSU	4	25.0	25.0	20.0	0.0	0.32330851	48.43475	0.830126
O-SSM	77777	STANFORD	6	16.666667	16.666667	14.285714	0.0	0.41750894	25.973867	1.832566
O-SSM	77777	TRINITY	6	50.0	50.0	33.333333	11.111111	0.34292032	42.3868	1.094655
O-SSM	77777	UCLA_1	6	50.0	50.0	33.333333	88.888889	0.23877793	12.789567	0.792264
O-SSM	77777	UCLA_2	4	50.0	50.0	33.333333	75.0	0.27323286	17.1367	0.820838
O-SSM	77777	UM_1	6	66.666667	66.666667	62.5	77.777778	0.22427602	46.89105	0.914377
O-SSM	77777	UM_2	4	50.0	50.0	33.333333	75.0	0.27026059	45.690475	1.512037
O-SSM	77777	USM	6	50.0	50.0	48.571429	33.333333	0.26809418	7.113267	0.664896
O-SSM	77777	YALE	6	50.0	50.0	33.333333	33.333333	0.25300484	5.40535	0.705343
O-SSM	77889	CALTECH	4	50.0	50.0	33.333333	0.0	0.27675692	3.56405	0.532369
O-SSM	77889	CMU	4	50.0	50.0	33.333333	50.0	0.26964736	13.7213	0.607502
O-SSM	77889	KKI	6	50.0	50.0	33.333333	22.222222	0.26042312	7.910267	1.163712
O-SSM	77889	LEUVEN_1	4	50.0	50.0	33.333333	100.0	0.27801422	17.21455	1.130724
O-SSM	77889	LEUVEN_2	4	50.0	50.0	33.333333	100.0	0.33141473	31.665225	1.33993
O-SSM	77889	MAX_MUN	6	50.0	50.0	33.333333	55.555556	0.32582312	27.957667	0.799522
O-SSM	77889	NYU	6	50.0	50.0	33.333333	0.0	0.31755749	46.838083	0.715485
O-SSM	77889	OHSU	4	50.0	50.0	33.333333	25.0	0.33375335	27.755375	1.018712
O-SSM	77889	OLIN	4	50.0	50.0	33.333333	50.0	0.27206753	11.46945	0.70632
O-SSM	77889	PITT	6	50.0	50.0	33.333333	77.777778	0.24345836	2.350933	1.076891
O-SSM	77889	SBL	4	25.0	25.0	20.0	25.0	0.25745856	25.135325	1.276429
O-SSM	77889	SDSU	4	0.0	0.0	0.0	0.0	0.34931906	52.994025	1.121469
O-SSM	77889	STANFORD	6	66.666667	66.666667	62.5	100.0	0.19591131	27.878	2.09761
O-SSM	77889	TRINITY	6	66.666667	66.666667	66.666667	88.888889	0.1822639	35.5554	1.338712
O-SSM	77889	UCLA_1	6	50.0	50.0	33.333333	11.111111	0.29120461	12.644167	0.836981
O-SSM	77889	UCLA_2	4	50.0	50.0	33.333333	50.0	0.25002269	1.71115	0.765046
O-SSM	77889	UM_1	6	66.666667	66.666667	62.5	55.555556	0.23857557	26.29955	0.804926
O-SSM	77889	UM_2	4	50.0	50.0	33.333333	100.0	0.2869243	35.984925	1.332503
O-SSM	77889	USM	6	50.0	50.0	33.333333	44.444444	0.25446049	3.7467	0.683767
O-SSM	77889	YALE	6	50.0	50.0	48.571429	66.666667	0.24151711	4.022533	0.693622
O-SSM	88888	CALTECH	4	50.0	50.0	33.333333	75.0	0.30842112	26.4115	0.777997
O-SSM	88888	CMU	4	25.0	25.0	20.0	50.0	0.2887547	49.510975	0.691357
O-SSM	88888	KKI	6	50.0	50.0	33.333333	77.777778	0.26395711	19.2955	1.557615
O-SSM	88888	LEUVEN_1	4	50.0	50.0	33.333333	100.0	0.25347065	13.100025	1.304071
O-SSM	88888	LEUVEN_2	4	50.0	50.0	33.333333	25.0	0.26126575	4.658125	1.29346
O-SSM	88888	MAX_MUN	6	33.333333	33.333333	25.0	33.333333	0.4009321	56.671067	0.905386
O-SSM	88888	NYU	6	33.333333	33.333333	25.0	0.0	0.36419604	34.28645	0.876571
O-SSM	88888	OHSU	4	50.0	50.0	33.333333	0.0	0.25171106	3.01255	1.05399
O-SSM	88888	OLIN	4	50.0	50.0	33.333333	50.0	0.29157106	18.89565	0.688365
O-SSM	88888	PITT	6	50.0	50.0	33.333333	11.111111	0.34984687	29.753117	1.032118
O-SSM	88888	SBL	4	50.0	50.0	33.333333	100.0	0.21949305	27.5441	1.127465
O-SSM	88888	SDSU	4	50.0	50.0	33.333333	0.0	0.28474529	47.719275	1.264505
O-SSM	88888	STANFORD	6	16.666667	16.666667	14.285714	0.0	0.37411805	25.631967	1.789521
O-SSM	88888	TRINITY	6	50.0	50.0	33.333333	0.0	0.33708881	34.01255	1.248158
O-SSM	88888	UCLA_1	6	50.0	50.0	33.333333	66.666667	0.25187747	27.72565	1.066541
O-SSM	88888	UCLA_2	4	75.0	75.0	73.333333	75.0	0.21581746	25.638425	0.924943
O-SSM	88888	UM_1	6	50.0	50.0	33.333333	55.555556	0.28140426	19.308217	0.935789
O-SSM	88888	UM_2	4	50.0	50.0	33.333333	50.0	0.31363466	44.791725	1.437011
O-SSM	88888	USM	6	50.0	50.0	48.571429	33.333333	0.28480855	11.09	0.546053
O-SSM	88888	YALE	6	50.0	50.0	33.333333	44.444444	0.35552925	32.114333	0.798519
O-SSM	99001	CALTECH	4	50.0	50.0	33.333333	0.0	0.33543847	23.758825	0.674318
O-SSM	99001	CMU	4	25.0	25.0	20.0	50.0	0.24986513	46.464525	0.532676
O-SSM	99001	KKI	6	50.0	50.0	33.333333	44.444444	0.37071024	52.941367	1.221961
O-SSM	99001	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.28984782	52.72035	0.901765
O-SSM	99001	LEUVEN_2	4	50.0	50.0	33.333333	50.0	0.2637894	11.75925	1.114938
O-SSM	99001	MAX_MUN	6	50.0	50.0	33.333333	66.666667	0.25120053	6.026333	1.015657
O-SSM	99001	NYU	6	50.0	50.0	33.333333	0.0	0.32759099	23.327933	0.738742
O-SSM	99001	OHSU	4	50.0	50.0	33.333333	25.0	0.32676873	39.6408	1.01018
O-SSM	99001	OLIN	4	50.0	50.0	33.333333	25.0	0.29844141	18.18595	0.717819
O-SSM	99001	PITT	6	66.666667	66.666667	66.666667	77.777778	0.24079116	15.835767	1.228394
O-SSM	99001	SBL	4	50.0	50.0	33.333333	75.0	0.27686456	18.399	1.248306
O-SSM	99001	SDSU	4	25.0	25.0	20.0	0.0	0.36992802	56.473525	0.836782
O-SSM	99001	STANFORD	6	33.333333	33.333333	25.0	11.111111	0.3458072	30.251633	1.668117
O-SSM	99001	TRINITY	6	83.333333	83.333333	82.857143	88.888889	0.19804671	37.016433	1.242013
O-SSM	99001	UCLA_1	6	50.0	50.0	33.333333	100.0	0.27066887	16.775167	0.888769
O-SSM	99001	UCLA_2	4	50.0	50.0	50.0	50.0	0.24516763	3.1664	0.809843
O-SSM	99001	UM_1	6	50.0	50.0	33.333333	88.888889	0.23338979	40.69145	0.963714
O-SSM	99001	UM_2	4	50.0	50.0	33.333333	50.0	0.31738435	35.829675	1.835979
O-SSM	99001	USM	6	50.0	50.0	33.333333	55.555556	0.25987734	10.216683	0.676408
O-SSM	99001	YALE	6	50.0	50.0	48.571429	55.555556	0.24649493	4.684333	0.706082
O-SSM	99887	CALTECH	4	50.0	50.0	33.333333	0.0	0.28983479	5.966175	0.697954
O-SSM	99887	CMU	4	50.0	50.0	33.333333	50.0	0.25912224	30.88115	0.701891
O-SSM	99887	KKI	6	50.0	50.0	33.333333	88.888889	0.25900401	13.416983	1.451409
O-SSM	99887	LEUVEN_1	4	50.0	50.0	33.333333	0.0	0.27808524	16.49845	0.92552
O-SSM	99887	LEUVEN_2	4	50.0	50.0	33.333333	100.0	0.26063427	11.540875	1.218699
O-SSM	99887	MAX_MUN	6	33.333333	33.333333	25.0	22.222222	0.38745311	51.525067	0.885403
O-SSM	99887	NYU	6	33.333333	33.333333	25.0	0.0	0.38341328	42.4125	0.795825
O-SSM	99887	OHSU	4	50.0	50.0	33.333333	100.0	0.28160552	37.6736	1.230103
O-SSM	99887	OLIN	4	50.0	50.0	50.0	25.0	0.33284224	36.2941	0.944883
O-SSM	99887	PITT	6	50.0	50.0	33.333333	22.222222	0.3299385	30.5206	0.99949
O-SSM	99887	SBL	4	25.0	25.0	20.0	50.0	0.26056494	52.068925	1.47985
O-SSM	99887	SDSU	4	0.0	0.0	0.0	0.0	0.44452286	57.976825	1.091614
O-SSM	99887	STANFORD	6	50.0	50.0	33.333333	11.111111	0.40252604	33.4386	1.622303
O-SSM	99887	TRINITY	6	50.0	50.0	33.333333	88.888889	0.2349041	33.494683	1.017424
O-SSM	99887	UCLA_1	6	50.0	50.0	33.333333	100.0	0.23350498	33.191067	1.044394
O-SSM	99887	UCLA_2	4	75.0	75.0	73.333333	50.0	0.24283231	50.74595	0.809429
O-SSM	99887	UM_1	6	66.666667	66.666667	62.5	77.777778	0.22486575	26.450967	0.900989
O-SSM	99887	UM_2	4	50.0	50.0	33.333333	100.0	0.23972134	28.59515	1.281228
O-SSM	99887	USM	6	33.333333	33.333333	33.333333	33.333333	0.26972909	18.710483	0.69854
O-SSM	99887	YALE	6	66.666667	66.666667	62.5	77.777778	0.22692452	21.294367	0.658632
