NODE_ID	WAVE_INDEX	U_DEPTH	U_INDEX	S_DEPTH	S_INDEX	INPUT_SHA256	RC	STDERR_SHA256	NORMALIZED_CLASS
U03-0000000005_S04-0000000008	7	3	5	4	8	9b5eb8a2c4ce2f1a7a01d42fc5d8c68a94c4de5cf5d4086627f5ed37b9e57d9d	1	bec19a484056d03bf3be25c208aa0a3fcb27cb7d7b24fb83692a7dca77590bf4	H_PG_CAPD_SET
U03-0000000005_S04-0000000009	7	3	5	4	9	6339d13b9311b409fb15c031c0266a1804254217cedb5303199c1485511f6471	1	390637593b00078bc964d25cabf0cb3ae8c4a4e163a3271ec2a2665e5764f862	H_PG_CAPD_SET
U03-0000000005_S04-0000000010	7	3	5	4	10	0f956569987b7ccc8d0a2673d8ae151d55e3d7722d1c4062f549d3df4796cb07	1	800ba62fa332f493014f1e87181d8e5c2fe7477540de6ead2999dbc161c4e506	H_PG_CAPD_SET
U03-0000000005_S04-0000000011	7	3	5	4	11	0f879ebfd9e8f743b11a88e91001fe261dc6a183e31fa7f106061c67cda870ee	1	e7d796415f91afb4cd3ac39e18e16ec451f88227fdcacbe2aa5c20054d2ad7c6	H_PG_CAPD_SET
U03-0000000005_S04-0000000012	7	3	5	4	12	32e2605cd9426ec8989b4f86b224e0f04b78459048cd7e17f622e355eb07e053	1	3108f0b6de9c242721088526d696523e3aa7b19b564daaf557a9766155f084b4	H_PG_CAPD_SET
U03-0000000005_S04-0000000013	7	3	5	4	13	32a8fffe6a9a8a8582395a9b6b780ec360881379ea8e54b6a84954038af040dc	1	2c827a20f4848c6d49f2fbb4ee3aa242ce52d3d0a9778065a89cac019715aeb8	H_PG_CAPD_SET
U03-0000000005_S04-0000000014	7	3	5	4	14	97df23eda7691a9189d60cc7d8a1104e9fc453a47f632fa11564c3536ea176b4	1	72b808a7d35644002c7ca8861f8f8359baadce43dd96abe4d98543f139745c60	H_PG_CAPD_SET
U03-0000000005_S04-0000000015	7	3	5	4	15	b0c93ba2663163c1db43cf69376f0b3598e8b87be757f22cd0cd1ed1efbec098	1	7e6f0431a9d3cb7a04034e346ccdf4dd015b1be28a8144c07632b3ce840675db	H_PG_CAPD_SET
U03-0000000006_S04-0000000000	7	3	6	4	0	9eede16a61bcc4f88289eeaad14fc1d75426a6b85fbd93ae59b44f7b9ee13355	1	946a84423e680160f8455d05b6c97f528a9e37ac11e1cf3648d8e98114ec8709	H_PG_CAPD_SET
U03-0000000006_S04-0000000001	7	3	6	4	1	1ded6df3895ae0bf4dec131c0a81e7d9851c452040048eaab643736c0c57707c	1	a05a4631924a645a09b92040f5f7d25b897a09329fcde27d2acc9939d1dbc55d	H_PG_CAPD_SET
U03-0000000006_S04-0000000002	7	3	6	4	2	3e8100a69e6409838bee287658e13994ab02683b2db6c02178b79231b570051f	1	a38bb809b4a2326e2c85323eb56d32f7d67d0653b749538214b713162b4e4ff0	H_PG_CAPD_SET
U03-0000000006_S04-0000000003	7	3	6	4	3	210af7ea71c6ed68748d1d806930627efc982bbea2b65a4858c16884b489efd4	1	d886562849ee033d671d3e30f86290fbbf7cc87e3a2dd1f720f3a208cbaf8376	H_PG_CAPD_SET
U03-0000000006_S04-0000000004	7	3	6	4	4	aeef80194cb571691b331024bccd764aab8b61396b6a8ff8754237f380f93047	1	6efd9630d7b88ed2d7288953eb37555982b7b6df2da2e1ab7cd3a9838806b59f	H_PG_CAPD_SET
U03-0000000006_S04-0000000005	7	3	6	4	5	bd63bd941c952c2a24f0ee6b285eadeffe0e8ffbb97a3d6a634913cb8b6b7e77	1	1b4f100c6400b98736381f4b7b579386fb816c090fa45c1d28b341f0d15625ae	H_PG_CAPD_SET
U03-0000000006_S04-0000000006	7	3	6	4	6	bc9480f4182aff4277e449dcddd2247b7714eb97af03bcfe07516950569bb2f8	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	H_PG_SUCCESS
U03-0000000006_S04-0000000007	7	3	6	4	7	90a5f73cbdeb73301707e3fd636842ce67eb95f821c17d7cdbb8a107c481d130	1	4e08330aec2e002a1bd4d33245fbe07d63723dd144c7169784690aa8389e9b93	H_PG_CAPD_SET
U03-0000000006_S04-0000000008	7	3	6	4	8	9098c39a41bc0d409e08cbe222cb31be6f6c66452d82c1690bf0f4eddab84027	1	e16079d77da73a4ceaf4d93a0804c51dbe2b81712b934144eb843b4129ee2193	H_PG_CAPD_SET
U03-0000000006_S04-0000000009	7	3	6	4	9	a4d4e230c1c32229ce818a64adb0788f69cf0dec55a61d9e581ca8662f205222	1	6a57ed9c7f7b2a7a03a3feeee59b5c1f721b422ad3c2f4262b0f8f53e3e02941	H_PG_CAPD_SET
U03-0000000006_S04-0000000010	7	3	6	4	10	497ee127e6b427ce415fc230a706bb6a5827386b83bc9a949e467d9c1443ae6c	1	dee0297b8fb5b9e816ce4fe983551176a170cd9bf911deafe5574e4ae3dab2b5	H_PG_CAPD_SET
U03-0000000006_S04-0000000011	7	3	6	4	11	9a179438260061fad8e9daea33f99dbb7a83c397afd89d02f3c2a5d2ced39dd5	1	04b384ffb126c0beaf7eb462661865c0c361113c157d3f089b63df441447f7a1	H_PG_CAPD_SET
U03-0000000006_S04-0000000012	7	3	6	4	12	9ee8df8149ade69e1294430c6f9e2bbe697bae2a7eb52b44ebecdc743d2fd950	1	d761163ac66b9294f661a261ee9409d18dc9ff9dd9ff618463d20dd42b4cd05f	H_PG_CAPD_SET
U03-0000000006_S04-0000000013	7	3	6	4	13	c1b61f0c28909a57bb2bb538cac84dcbc45cab08079f8afb1cbc225e5a029bb8	1	6ab78a3fb251aeb351b39317297d0ac34bd58bee615f26e798393aadc4970d18	H_PG_CAPD_SET
U03-0000000006_S04-0000000014	7	3	6	4	14	0b9fcf46a0e36b6689a683a785461d181789bf1f6e8fea890f62bdc27390e1e0	1	e6e9a4ca1efbce4035e3f8789873fbac9e5c320549e275bf09306ae48830b7e2	H_PG_CAPD_SET
U03-0000000006_S04-0000000015	7	3	6	4	15	d2b4da56662960e0dabcc23e7ad8bf313b1fe6e5aaeab5ea4de085641794e0a0	1	841a43ee16884acb901f0d338438a633fd5d683b98542ce1763b5d277552a81a	H_PG_CAPD_SET
U03-0000000007_S04-0000000000	7	3	7	4	0	78ce073de42cdfb671ca873a7291c0788ef77b29a5e5252f72a26dd64fc67128	1	dce09f72ab11b9ce33d77c1ae421ab849ad75d58cd8316a43a60931d5e41c7d7	H_PG_CAPD_SET
U03-0000000007_S04-0000000001	7	3	7	4	1	a2b4a369a7dff61230802be8eb607303f1543fcf40896ea27bf749d11c59cd12	1	00ebc6acc7d7f6faaebccbd193459d740c6f44064c2cc1391c4e8fc800121109	H_PG_CAPD_SET
U03-0000000007_S04-0000000002	7	3	7	4	2	66dd56dfef659d0e240f9705956a1194ac8a6860a563c3d63753fc5229f7961e	1	dc07cb92eca720c925c6511848e86c2d9507c23d0e8a3cdbd582ea7023a0bf06	H_PG_CAPD_SET
U03-0000000007_S04-0000000003	7	3	7	4	3	e93aa510af89deadd566de6e2f1a75b60350c3a51f84e2d7e6dc71ee83d1f6ec	1	0084c0ae67383d8c6cf73fef819b5a738c6ed8489f8bc0b22c9742f99ca72321	H_PG_CAPD_SET
U03-0000000007_S04-0000000004	7	3	7	4	4	e61e7e1cfcce1445bb037c1315ff0b7739aa20357617cb5fa5b461896a962b61	1	15c515d87ccdf6d59559ff873dadf781f753627fce30b0026fa224b2c110c890	H_PG_CAPD_SET
U03-0000000007_S04-0000000005	7	3	7	4	5	56f69a1a3cb2a8eaecbe84c8f94d45ae3769be6f112acb4af3dff68d78bb1edd	1	6c6c0eb9fe20807eacb5c95cb739c47bd0e6b076c5bc61849df822454eb87306	H_PG_CAPD_SET
U03-0000000007_S04-0000000006	7	3	7	4	6	f7c060d82fd3e4b535ef441b8b404762902b6fcc1e4dace6625225bef96e1af9	1	a7236e714d5ccd52d4398a742fe3b2b35bfe609f751157b0f7507a2f1bba57ee	H_PG_CAPD_SET
U03-0000000007_S04-0000000007	7	3	7	4	7	b5490dadf4fde4575758722b4ef329a6a3a5f75e4e30a7fabdd481b06a3691b4	1	bcec446776ca0124cc5277a975d51f16cde7b808757ee3987f5c22cc6ad3e743	H_PG_CAPD_SET
U03-0000000007_S04-0000000008	7	3	7	4	8	1fb2fa648c20da8cce08294714f0329211d94c8bb7ccc26dfcd8e152d1ad7b9a	1	78377d32aae083c3a9a8bd9ac53c213c2635e5e8f527d836baa230abf62748db	H_PG_CAPD_SET
U03-0000000007_S04-0000000009	7	3	7	4	9	3ac9b8ef826b467f899a06365ef1336c17c0f9dc459ebdfa34836a1077aa52c1	1	08c7c8e702d2a5d8239d444d308fb5aa6de601880668f9d0b0fd259d20d0538a	H_PG_CAPD_SET
U03-0000000007_S04-0000000010	7	3	7	4	10	a9a1cde6bd00ecbc330e1c074c8fddd75f1379ff0fb8476465319aadac15a7a4	1	7322e193d7b9ac2c0b2efa64f94ae771d1740b54fb66117806c6c9b3023c5a34	H_PG_CAPD_SET
U03-0000000007_S04-0000000011	7	3	7	4	11	69081a814e25c32cfa31991ab9fd8b81b235590552b3a1f710f55afed6b2cfe9	1	db53ecce2e46aa3f106b8b73a19db81e43f45853eb73b76979d3009851fcbd08	H_PG_CAPD_SET
U03-0000000007_S04-0000000012	7	3	7	4	12	090461e5420332ea10f87a99aea89ffede426952d10be7378574f45258afe370	1	fe12063daed0ad0277b3b960f3554d8eba89cd566af1b1067e8e883112f31e3e	H_PG_CAPD_SET
U03-0000000007_S04-0000000013	7	3	7	4	13	08d60ccd53d55ac16e3c0777e6436cc92e203139a2c5b074d444852fad7f4902	1	8aa112702f645a8f9e4f57d29e9b9900cf14104cf197039f74b3bb9a711f5524	H_PG_CAPD_SET
U03-0000000007_S04-0000000014	7	3	7	4	14	4ba16669f30e1cfeb9f92f2ad4f0c0454035ba328cf1bfbf9e16da6e7da49919	1	315fa7fa4c70403b27bf82e29301dc982f3c4809ba8ce14721649d538298f0ba	H_PG_CAPD_SET
U03-0000000007_S04-0000000015	7	3	7	4	15	c6ff807a33f29ffe298d7ec949b73cc6d63f3093e1fc9cde070350e4bb626c9f	1	a13ffc183e7fa84fea239b8f45c782f37e87827338388b72d995ba170329533e	H_PG_CAPD_SET
