file	a_compile	nv2_compile	a_run	nv2_run	stdout_match	exit_match	category
examples/nn/autograd_demo.sio	1	3	-	-	-	-	both_fail
examples/render_compile_driver.sio	1	3	-	-	-	-	both_fail
examples/algebra_demo.sio	0	3	0	-	-	-	nv2_compile
examples/compiler/check/types_demo.sio	0	3	1	-	-	-	nv2_compile
examples/compiler/check/checker_demo.sio	0	3	1	-	-	-	nv2_compile
examples/compiler/check/env_demo.sio	0	3	1	-	-	-	nv2_compile
examples/compiler/types/unify_demo.sio	0	0	0	0	1	1	ok
examples/compiler/parser/expr_simple_demo.sio	0	3	1	-	-	-	nv2_compile
examples/compiler/parser/expr_parse_demo.sio	0	0	0	0	1	1	ok
examples/compiler/parser/stmt_parse_demo.sio	0	3	1	-	-	-	nv2_compile
examples/compiler/parser/mod_demo.sio	0	0	0	0	1	1	ok
examples/compiler/codegen/vm_demo.sio	0	3	1	-	-	-	nv2_compile
examples/compiler/codegen/bytecode_demo.sio	0	3	1	-	-	-	nv2_compile
examples/compiler/lexer/comparison_harness_demo.sio	0	3	0	-	-	-	nv2_compile
examples/compiler/lexer/mod_demo.sio	0	3	1	-	-	-	nv2_compile
examples/wave1_tensor_operations.sio	1	3	-	-	-	-	both_fail
examples/octonion_168_associators.sio	0	3	0	-	-	-	nv2_compile
examples/ossm_fano_selective.sio	0	3	0	-	-	-	nv2_compile
examples/day20_tooling.sio	1	3	-	-	-	-	both_fail
examples/bracket_matching_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/qnn_stdlib_test.sio	1	3	-	-	-	-	both_fail
examples/jordan_albert_demo.sio	0	3	0	-	-	-	nv2_compile
examples/ekan_regression_friedman.sio	1	3	-	-	-	-	both_fail
examples/ossm_norm_composition.sio	0	3	0	-	-	-	nv2_compile
examples/ossm_multihead.sio	0	3	0	-	-	-	nv2_compile
examples/bayes/vi_demo.sio	1	3	-	-	-	-	both_fail
examples/bayes/prior_demo.sio	0	3	1	-	-	-	nv2_compile
examples/bayes/diagnostics_demo.sio	0	3	1	-	-	-	nv2_compile
examples/bayes/mcmc_demo.sio	1	3	-	-	-	-	both_fail
examples/effects_simple.sio	0	0	0	0	1	1	ok
examples/alphageozero_final.sio	124	3	-	-	-	-	both_fail
examples/pharmacokinetics.sio	1	3	-	-	-	-	both_fail
examples/fractal/entropy_demo.sio	1	3	-	-	-	-	both_fail
examples/fractal/dimension_demo.sio	1	3	-	-	-	-	both_fail
examples/fractal/curvature_demo.sio	1	3	-	-	-	-	both_fail
examples/fractal/multifractal_demo.sio	1	3	-	-	-	-	both_fail
examples/fractal/gpu/box_counting_demo.sio	1	3	-	-	-	-	both_fail
examples/fractal/gpu/mod_demo.sio	0	3	0	-	-	-	nv2_compile
examples/fractal/kec_demo.sio	1	3	-	-	-	-	both_fail
examples/fractal/lacunarity_demo.sio	1	3	-	-	-	-	both_fail
examples/fractal/mod_demo.sio	1	3	-	-	-	-	both_fail
examples/qat_training_example.sio	1	3	-	-	-	-	both_fail
examples/ossm_distinguishability.sio	0	3	0	-	-	-	nv2_compile
examples/meta_self_editing.sio	0	3	0	-	-	-	nv2_compile
examples/octonion_projective_plane.sio	1	3	-	-	-	-	both_fail
examples/octonion_holonomy.sio	0	3	0	-	-	-	nv2_compile
examples/octonion_path_products.sio	0	3	0	-	-	-	nv2_compile
examples/scifar10_benchmark.sio	1	3	-	-	-	-	both_fail
examples/alphageozero_selfplay.sio	124	3	-	-	-	-	both_fail
examples/scientific_computing_full.sio	1	3	-	-	-	-	both_fail
examples/smnist_3way_benchmark.sio	0	3	0	-	-	-	nv2_compile
examples/qnn_test_basic.sio	1	3	-	-	-	-	both_fail
examples/quantum_h2_vqe.sio	1	3	-	-	-	-	both_fail
examples/showcase/linear_file_server.sio	0	3	0	-	-	-	nv2_compile
examples/showcase/genome_motif_scanner.sio	0	3	139	-	-	-	nv2_compile
