file	a_compile	nv2_compile	a_run	nv2_run	stdout_match	exit_match	category
tests/run-pass/gum_iso_budget.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ontology_complex_hierarchy.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/svg_plot_test.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/door1_dense1024_epistemic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/refinement_satisfied.sio	0	0	0	0	1	1	ok
tests/run-pass/ontology_type_bridge.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/issue11_ptr_deref_write.sio	0	0	0	0	1	1	ok
tests/run-pass/wave_a_algebra_struct.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/heap_vec_minimal.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/ekan_knowledge_basic.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/closure_higher_order.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/sensitivity_4channel.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/scientific_io_test.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/refinement_let_binding.sio	0	0	0	0	1	1	ok
tests/run-pass/multi_agent.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/heap_alloc_cycle.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/epistemic_unspecified_epsilon.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/assignment_mutation.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/medlang_pk_model.sio	0	3	0	-	-	-	nv2_compile
tests/run-pass/polynomial_ops.sio	0	3	0	-	-	-	nv2_compile
