cue	response	F1	F2	F3	F123	isCue	id	association_strength
družben	skupnost	0	1	0	1	False	3462	0.022222222222222223
družben	aktivist	0	1	0	1	False	3463	0.022222222222222223
družben	dogodek	2	0	0	2	False	3464	0.044444444444444446
družben	Andrej	0	0	1	1	False	3465	0.022222222222222223
družben	status	1	0	0	1	True	3466	0.022222222222222223
družben	zabava	0	1	1	2	True	3467	0.044444444444444446
družben	dom	0	1	0	1	False	3468	0.022222222222222223
družben	podjetje	1	0	0	1	False	3469	0.022222222222222223
družben	socialen	1	0	0	1	False	3470	0.022222222222222223
družben	zabaven	1	0	0	1	False	3471	0.022222222222222223
družben	javen	0	0	1	1	False	3472	0.022222222222222223
družben	prijatelj	0	1	1	2	False	3473	0.044444444444444446
družben	odgovornost, skupnost	1	0	0	1	False	3474	0.022222222222222223
družben	skupen	0	1	0	1	False	3475	0.022222222222222223
družben	vsesplošen	0	0	1	1	False	3476	0.022222222222222223
družben	posvet	0	0	1	1	False	3477	0.022222222222222223
družben	pogovor	0	1	1	2	False	3478	0.044444444444444446
družben	organizacija	0	1	0	1	False	3479	0.022222222222222223
družben	omrežje	0	0	1	1	True	3480	0.022222222222222223
družben	lastnina	1	0	0	1	False	3481	0.022222222222222223
družben	prostor	1	0	0	1	False	3482	0.022222222222222223
družinski	znanec	0	0	1	1	False	3483	0.01639344262295082
družinski	pohod	0	0	1	1	False	3484	0.01639344262295082
družinski	družina	1	0	0	1	False	3485	0.01639344262295082
družinski	domač	1	1	0	2	False	3486	0.03278688524590164
družinski	ljubljenček	0	1	0	1	False	3487	0.01639344262295082
družinski	čas	1	0	0	1	False	3488	0.01639344262295082
družinski	otroci	0	0	1	1	False	3489	0.01639344262295082
družinski	rodovnik	0	1	1	2	False	3490	0.03278688524590164
družinski	druženje	0	0	1	1	False	3491	0.01639344262295082
družinski	pes	0	2	0	2	True	3492	0.03278688524590164
družinski	miza	0	0	1	1	True	3493	0.01639344262295082
družinski	ljubljenčki	0	1	0	1	False	3494	0.01639344262295082
družinski	hiša	0	1	0	1	False	3495	0.01639344262295082
družinski	člani	1	0	0	1	False	3496	0.01639344262295082
družinski	človek	1	2	2	5	False	3497	0.08196721311475409
družinski	skupinski	1	0	0	1	False	3498	0.01639344262295082
družinski	status	1	0	0	1	True	3499	0.01639344262295082
družinski	prijeten	1	1	0	2	True	3500	0.03278688524590164
družinski	prepir	0	0	1	1	False	3501	0.01639344262295082
družinski	popust	0	1	0	1	False	3502	0.01639344262295082
družinski	kosilo	0	1	0	1	False	3503	0.01639344262295082
družinski	film	0	0	1	1	False	3504	0.01639344262295082
družinski	starši	0	0	1	1	False	3505	0.01639344262295082
družinski	oče	1	1	2	4	False	3506	0.06557377049180328
družinski	topel	0	0	1	1	True	3507	0.01639344262295082
družinski	mama	0	1	0	1	True	3508	0.01639344262295082
družinski	smreka	1	0	0	1	False	3509	0.01639344262295082
družinski	prijatelj	3	0	0	3	False	3510	0.04918032786885246
družinski	dan	0	0	1	1	False	3511	0.01639344262295082
družinski	večer	0	1	1	2	True	3512	0.03278688524590164
družinski	proračun	0	1	0	1	True	3513	0.01639344262295082
družinski	nostalgija	1	0	0	1	False	3514	0.01639344262295082
družinski	avto	0	2	0	2	True	3515	0.03278688524590164
družinski	izlet	0	0	1	1	False	3516	0.01639344262295082
družinski	piknik	1	1	0	2	False	3517	0.03278688524590164
družinski	pogovor	0	0	1	1	False	3518	0.01639344262295082
družinski	vrt	0	0	1	1	True	3519	0.01639344262295082
družinski	sestra	0	0	1	1	True	3520	0.01639344262295082
družinski	obrok	0	1	0	1	False	3521	0.01639344262295082
družinski	član	6	0	0	6	False	3522	0.09836065573770492
držati	surlo	0	0	1	1	False	3523	0.017857142857142856
držati	pasti	0	0	1	1	True	3524	0.017857142857142856
držati	zaupanje osebe	0	0	1	1	False	3525	0.017857142857142856
držati	vpliv	1	0	0	1	True	3526	0.017857142857142856
držati	prijet	0	1	0	1	False	3527	0.017857142857142856
držati	vrednota	0	1	0	1	False	3528	0.017857142857142856
držati	beseda	0	0	1	1	False	3529	0.017857142857142856
držati	stiskati	0	1	0	1	False	3530	0.017857142857142856
držati	vedro	1	0	0	1	False	3531	0.017857142857142856
držati	močno	0	1	0	1	True	3532	0.017857142857142856
držati	avtobus	0	0	1	1	True	3533	0.017857142857142856
držati	položaj	1	0	0	1	False	3534	0.017857142857142856
držati	palica	0	1	1	2	False	3535	0.03571428571428571
držati	bika za roge	0	1	0	1	False	3536	0.017857142857142856
držati	gimnastika	0	0	1	1	False	3537	0.017857142857142856
držati	metla	0	0	1	1	False	3538	0.017857142857142856
držati	načelo	0	1	0	1	True	3539	0.017857142857142856
držati	roka	4	1	1	6	False	3540	0.10714285714285714
držati	obljuba	0	0	3	3	False	3541	0.05357142857142857
držati	roke	1	0	0	1	False	3542	0.017857142857142856
držati	trdnost	0	1	0	1	False	3543	0.017857142857142856
držati	obljubo	0	1	0	1	False	3544	0.017857142857142856
držati	pest	0	2	0	2	False	3545	0.03571428571428571
držati	besedo	1	1	1	3	False	3546	0.05357142857142857
držati	usodo svojega življenja	1	0	0	1	False	3547	0.017857142857142856
držati	pir v roki	0	1	0	1	False	3548	0.017857142857142856
držati	spustiti	1	0	1	2	True	3549	0.03571428571428571
držati	roko	1	0	0	1	False	3550	0.017857142857142856
držati	držalo	0	1	0	1	False	3551	0.017857142857142856
držati	stvar	0	1	0	1	False	3552	0.017857142857142856
držati	dežnik	1	0	0	1	False	3553	0.017857142857142856
držati	prijeti	1	1	0	2	False	3554	0.03571428571428571
držati	ujeti	0	1	0	1	True	3555	0.017857142857142856
držati	v šahu	1	0	0	1	False	3556	0.017857142857142856
držati	pomoč	0	0	1	1	False	3557	0.017857142857142856
držati	imeti v rokah	2	0	0	2	False	3558	0.03571428571428571
držati	oprijeti	0	0	1	1	False	3559	0.017857142857142856
držati	stisniti	1	0	0	1	False	3560	0.017857142857142856
držati	podpora	0	0	1	1	False	3561	0.017857142857142856
držati	imeti	1	0	0	1	False	3562	0.017857142857142856
držati	kontrolirati	0	1	0	1	False	3563	0.017857142857142856
držati	ohranjati	1	0	0	1	False	3564	0.017857142857142856
državljan	prebivalec na območju države	0	0	1	1	False	3565	0.018867924528301886
državljan	dokument	0	0	1	1	True	3566	0.018867924528301886
državljan	pripadnik	1	0	0	1	False	3567	0.018867924528301886
državljan	Slovenije	3	0	0	3	False	3568	0.05660377358490566
državljan	odgovornost	1	0	0	1	True	3569	0.018867924528301886
državljan	davkoplačevalec	1	0	0	1	False	3570	0.018867924528301886
državljan	človek s potnim listom	0	1	0	1	False	3571	0.018867924528301886
državljan	človek	3	0	1	4	False	3572	0.07547169811320754
državljan	država	3	3	0	6	False	3573	0.11320754716981132
državljan	odnos	0	0	1	1	False	3574	0.018867924528301886
državljan	Slovenec	1	1	0	2	False	3575	0.03773584905660377
državljan	mesto	0	1	0	1	False	3576	0.018867924528301886
državljan	tlačan	0	1	0	1	False	3577	0.018867924528301886
državljan	slovenski	0	1	0	1	False	3578	0.018867924528301886
državljan	svoboda	0	0	1	1	True	3579	0.018867924528301886
državljan	pravice	0	0	1	1	False	3580	0.018867924528301886
državljan	občan	0	0	1	1	False	3581	0.018867924528301886
državljan	dolžnost	0	0	1	1	False	3582	0.018867924528301886
državljan	član	0	0	1	1	False	3583	0.018867924528301886
državljan	državljanka	0	1	0	1	False	3584	0.018867924528301886
državljan	domovina	0	1	0	1	False	3585	0.018867924528301886
državljan	poštenost	0	0	1	1	False	3586	0.018867924528301886
državljan	okupacija	0	0	1	1	False	3587	0.018867924528301886
državljan	potni list	0	0	1	1	False	3588	0.018867924528301886
državljan	kane	0	0	1	1	False	3589	0.018867924528301886
državljan	oseba	0	0	1	1	False	3590	0.018867924528301886
državljan	republika	1	1	0	2	True	3591	0.03773584905660377
državljan	meja	0	1	0	1	False	3592	0.018867924528301886
državljan	jaz	1	0	0	1	False	3593	0.018867924528301886
državljan	Slovenija	1	1	0	2	False	3594	0.03773584905660377
državljan	zastava	1	0	1	2	False	3595	0.03773584905660377
državljan	tujec	0	0	2	2	True	3596	0.03773584905660377
državljan	prebivalec	1	3	0	4	True	3597	0.07547169811320754
državljan	ponos	0	1	0	1	False	3598	0.018867924528301886
državljan	oseba iz določene države	1	0	0	1	False	3599	0.018867924528301886
duh	temačnost	0	1	0	1	False	3600	0.0196078431372549
duh	neznano	0	2	0	2	False	3601	0.0392156862745098
duh	meglica	1	0	0	1	False	3602	0.0196078431372549
duh	strah	5	0	0	5	True	3603	0.09803921568627451
duh	dobri	0	0	1	1	False	3604	0.0196078431372549
duh	bela postava	0	0	1	1	False	3605	0.0196078431372549
duh	poduhovljeno	0	0	1	1	False	3606	0.0196078431372549
duh	duhovnost	1	0	0	1	False	3607	0.0196078431372549
duh	duša	1	0	2	3	True	3608	0.058823529411764705
duh	nadnaravno	0	0	1	1	False	3609	0.0196078431372549
duh	groza	1	0	0	1	False	3610	0.0196078431372549
duh	emoji	0	1	0	1	False	3611	0.0196078431372549
duh	Casper	1	0	0	1	False	3612	0.0196078431372549
duh	buuuuu (onomatopeja)	0	1	0	1	False	3613	0.0196078431372549
duh	prikazati se	0	1	0	1	False	3614	0.0196078431372549
duh	-ovnik (duhovnik)	0	0	1	1	False	3615	0.0196078431372549
duh	skrivnostnost	1	0	0	1	False	3616	0.0196078431372549
duh	vonj	1	1	3	5	False	3617	0.09803921568627451
duh	rjuha	1	0	0	1	False	3618	0.0196078431372549
duh	bela	0	0	1	1	False	3619	0.0196078431372549
duh	nesnovno bitje	0	1	0	1	False	3620	0.0196078431372549
duh	izziv	0	1	0	1	True	3621	0.0196078431372549
duh	strašljivo	1	0	0	1	False	3622	0.0196078431372549
duh	česa?	1	0	0	1	False	3623	0.0196078431372549
duh	noč	0	0	1	1	True	3624	0.0196078431372549
duh	bela rjuha	2	0	0	2	False	3625	0.0392156862745098
duh	smrad	0	1	0	1	False	3626	0.0196078431372549
duh	zli	0	1	0	1	False	3627	0.0196078431372549
duh	Scooby - Doo	0	1	0	1	False	3628	0.0196078431372549
duh	neresnica	0	0	1	1	False	3629	0.0196078431372549
duh	izmišljeno	0	1	0	1	False	3630	0.0196078431372549
duh	strašno	0	1	0	1	False	3631	0.0196078431372549
duh	... je ušel iz steklenice	1	0	0	1	False	3632	0.0196078431372549
duh	spirit	0	0	1	1	False	3633	0.0196078431372549
duh	skrivnost	1	0	0	1	False	3634	0.0196078431372549
duh	dobrota	0	1	0	1	False	3635	0.0196078431372549
duh	želja	0	0	1	1	False	3636	0.0196078431372549
duh	noč čarovnic	1	1	0	2	False	3637	0.0392156862745098
duša	misli	1	0	0	1	False	3638	0.01818181818181818
duša	sonce	0	0	1	1	True	3639	0.01818181818181818
duša	religija	1	0	0	1	False	3640	0.01818181818181818
duša	duhovnost	0	2	0	2	False	3641	0.03636363636363636
duša	notranji mir	0	1	0	1	False	3642	0.01818181818181818
duša	tista za nekdanjo nogometno žogo	0	0	1	1	False	3643	0.01818181818181818
duša	gumbnica	1	0	0	1	False	3644	0.01818181818181818
duša	veselje	1	0	0	1	True	3645	0.01818181818181818
duša	sreča	0	1	0	1	True	3646	0.01818181818181818
duša	nebesa	2	0	0	2	False	3647	0.03636363636363636
duša	lepota	1	0	0	1	False	3648	0.01818181818181818
duša	ponazarja smrt, odhod dela človeškega bitja  iz telesa	0	0	1	1	False	3649	0.01818181818181818
duša	življenje	0	2	1	3	False	3650	0.05454545454545454
duša	soulmate	1	0	0	1	False	3651	0.01818181818181818
duša	notri	0	0	1	1	False	3652	0.01818181818181818
duša	notranjost	1	1	0	2	False	3653	0.03636363636363636
duša	psihologija	0	0	1	1	False	3654	0.01818181818181818
duša	pljuča	0	0	1	1	False	3655	0.01818181818181818
duša	vera	0	1	1	2	False	3656	0.03636363636363636
duša	prijateljstvo	0	0	1	1	False	3657	0.01818181818181818
duša	neujemljivost	1	0	0	1	False	3658	0.01818181818181818
duša	enigmatičnost	0	1	0	1	False	3659	0.01818181818181818
duša	dušica	0	1	0	1	False	3660	0.01818181818181818
duša	bistvo	0	0	1	1	True	3661	0.01818181818181818
duša	me boli	1	0	0	1	False	3662	0.01818181818181818
duša	duh	1	0	3	4	True	3663	0.07272727272727272
duša	boli	0	0	1	1	False	3664	0.01818181818181818
duša	čustva	2	0	0	2	False	3665	0.03636363636363636
duša	poganja človekovo energijo in inivatovnost ter sosustvarja intelekt na podlagi izkušenj	0	1	0	1	False	3666	0.01818181818181818
duša	dobro	1	0	0	1	False	3667	0.01818181818181818
duša	neviden	0	1	0	1	False	3668	0.01818181818181818
duša	onostranstvo	0	1	0	1	False	3669	0.01818181818181818
duša	trpljenje	1	1	0	2	False	3670	0.03636363636363636
duša	kristus	0	0	1	1	False	3671	0.01818181818181818
duša	smrt	1	2	0	3	True	3672	0.05454545454545454
duša	zgodovinska znnja, ki opisujeeo delovanje duše,razne  religije	1	0	0	1	False	3673	0.01818181818181818
duša	srčnost	0	0	1	1	False	3674	0.01818181818181818
duša	brez	0	1	0	1	False	3675	0.01818181818181818
duša	srce	1	0	0	1	True	3676	0.01818181818181818
duša	telo	1	1	1	3	False	3677	0.05454545454545454
dvigniti	uteži	2	0	0	2	False	3678	0.038461538461538464
dvigniti	utež	3	3	0	6	False	3679	0.11538461538461539
dvigniti	otroka	0	1	0	1	False	3680	0.019230769230769232
dvigniti	gor	0	0	1	1	False	3681	0.019230769230769232
dvigniti	potegniti na višino	0	0	1	1	False	3682	0.019230769230769232
dvigniti	balon	0	0	1	1	False	3683	0.019230769230769232
dvigniti	fizični napor	0	1	0	1	False	3684	0.019230769230769232
dvigniti	izboljšati	0	1	0	1	True	3685	0.019230769230769232
dvigniti	potencial	1	0	0	1	False	3686	0.019230769230769232
dvigniti	vreča	0	0	1	1	False	3687	0.019230769230769232
dvigniti	dvig	1	0	0	1	False	3688	0.019230769230769232
dvigniti	doseganje ciljev	0	1	0	1	False	3689	0.019230769230769232
dvigniti	razviti samozavest	0	1	0	1	False	3690	0.019230769230769232
dvigniti	škatlo	0	1	0	1	False	3691	0.019230769230769232
dvigniti	visoko	0	0	1	1	True	3692	0.019230769230769232
dvigniti	poprijeti	1	0	0	1	False	3693	0.019230769230769232
dvigniti	obratno od položiti	0	0	1	1	False	3694	0.019230769230769232
dvigniti	zvišati	0	1	0	1	False	3695	0.019230769230769232
dvigniti	samozavest	0	1	0	1	False	3696	0.019230769230769232
dvigniti	hrbet	1	0	0	1	False	3697	0.019230769230769232
dvigniti	z rokami	0	1	0	1	False	3698	0.019230769230769232
dvigniti	vrečo	1	0	0	1	False	3699	0.019230769230769232
dvigniti	otrok	0	0	1	1	False	3700	0.019230769230769232
dvigniti	spustiti	0	1	0	1	True	3701	0.019230769230769232
dvigniti	prestaviti	0	0	1	1	False	3702	0.019230769230769232
dvigniti	pozornost	0	0	1	1	True	3703	0.019230769230769232
dvigniti	odvtal	1	0	0	1	False	3704	0.019230769230769232
dvigniti	dvigalo	1	0	1	2	False	3705	0.038461538461538464
dvigniti	predmet	2	0	0	2	True	3706	0.038461538461538464
dvigniti	napeti	1	0	0	1	False	3707	0.019230769230769232
dvigniti	fitnes	0	0	1	1	False	3708	0.019230769230769232
dvigniti	premakniti težko breme	1	0	0	1	False	3709	0.019230769230769232
dvigniti	denar	0	2	1	3	False	3710	0.057692307692307696
dvigniti	.	0	0	1	1	False	3711	0.019230769230769232
dvigniti	delo	0	0	2	2	False	3712	0.038461538461538464
dvigniti	breme	2	2	0	4	False	3713	0.07692307692307693
dvigniti	dvižni most	0	1	0	1	False	3714	0.019230769230769232
dvigniti	dvigovati	0	0	1	1	False	3715	0.019230769230769232
dvoboj	mečevanje	0	1	0	1	False	3716	0.017241379310344827
dvoboj	strah	1	0	0	1	True	3717	0.017241379310344827
dvoboj	besedni dvoboj	1	0	0	1	False	3718	0.017241379310344827
dvoboj	boks	1	1	0	2	False	3719	0.034482758620689655
dvoboj	železo	0	1	0	1	False	3720	0.017241379310344827
dvoboj	igra	1	0	0	1	False	3721	0.017241379310344827
dvoboj	spopad	2	0	1	3	False	3722	0.05172413793103448
dvoboj	mec	1	0	0	1	False	3723	0.017241379310344827
dvoboj	sport	0	0	1	1	False	3724	0.017241379310344827
dvoboj	vitez	1	0	0	1	False	3725	0.017241379310344827
dvoboj	duel	3	0	0	3	False	3726	0.05172413793103448
dvoboj	tekma	1	2	1	4	False	3727	0.06896551724137931
dvoboj	sovraštvo	0	1	0	1	False	3728	0.017241379310344827
dvoboj	tekmovanje	0	1	1	2	False	3729	0.034482758620689655
dvoboj	vitezi	1	1	0	2	False	3730	0.034482758620689655
dvoboj	sabljanje	0	0	1	1	False	3731	0.017241379310344827
dvoboj	politika	0	0	1	1	False	3732	0.017241379310344827
dvoboj	troboj	0	1	0	1	False	3733	0.017241379310344827
dvoboj	tenis	0	0	1	1	False	3734	0.017241379310344827
dvoboj	kri	0	1	1	2	True	3735	0.034482758620689655
dvoboj	borba	0	1	1	2	False	3736	0.034482758620689655
dvoboj	bitka	1	1	0	2	False	3737	0.034482758620689655
dvoboj	moški	0	1	0	1	True	3738	0.017241379310344827
dvoboj	petelina	0	1	0	1	False	3739	0.017241379310344827
dvoboj	meči	0	1	0	1	False	3740	0.017241379310344827
dvoboj	Cyrano	0	0	1	1	False	3741	0.017241379310344827
dvoboj	dva	0	0	1	1	False	3742	0.017241379310344827
dvoboj	besedni	2	0	0	2	False	3743	0.034482758620689655
dvoboj	ring	0	0	1	1	False	3744	0.017241379310344827
dvoboj	premagati	0	0	1	1	True	3745	0.017241379310344827
dvoboj	boj ena na ena	0	0	1	1	False	3746	0.017241379310344827
dvoboj	jeza	0	0	1	1	False	3747	0.017241379310344827
dvoboj	stari časi	0	1	0	1	False	3748	0.017241379310344827
dvoboj	dva se kregata	0	1	0	1	False	3749	0.017241379310344827
dvoboj	šah	0	1	0	1	False	3750	0.017241379310344827
dvoboj	tekmec	0	0	1	1	True	3751	0.017241379310344827
dvoboj	moč	1	0	0	1	False	3752	0.017241379310344827
dvoboj	pretep	1	0	1	2	False	3753	0.034482758620689655
dvoboj	ogenj	1	0	0	1	False	3754	0.017241379310344827
dvoboj	spor	0	0	1	1	True	3755	0.017241379310344827
dvoboj	meč	1	0	1	2	False	3756	0.034482758620689655
dvoboj	zmaga	0	1	0	1	False	3757	0.017241379310344827
dvom	skrb	0	1	0	1	True	3758	0.02127659574468085
dvom	neiskrenost	0	0	1	1	False	3759	0.02127659574468085
dvom	strah	3	1	0	4	True	3760	0.0851063829787234
dvom	ujetost	1	0	0	1	False	3761	0.02127659574468085
dvom	nezaupanje	1	1	1	3	False	3762	0.06382978723404255
dvom	zdrav odnos do sveta	0	0	1	1	False	3763	0.02127659574468085
dvom	kritično mišljenje	0	1	0	1	False	3764	0.02127659574468085
dvom	izbira	1	0	0	1	True	3765	0.02127659574468085
dvom	problem	0	1	0	1	False	3766	0.02127659574468085
dvom	vprašljivo	0	1	0	1	False	3767	0.02127659574468085
dvom	v sebe	0	0	1	1	False	3768	0.02127659574468085
dvom	sposobnosti	0	1	0	1	False	3769	0.02127659574468085
dvom	negotovo	0	1	0	1	False	3770	0.02127659574468085
dvom	dvom o odgovoru	1	0	0	1	False	3771	0.02127659574468085
dvom	težava	1	0	0	1	False	3772	0.02127659574468085
dvom	sum	0	0	1	1	False	3773	0.02127659574468085
dvom	možnost	0	0	1	1	False	3774	0.02127659574468085
dvom	nemir	0	1	0	1	False	3775	0.02127659574468085
dvom	dvomiti	1	0	0	1	False	3776	0.02127659574468085
dvom	samozavest	0	1	0	1	False	3777	0.02127659574468085
dvom	vprašljivost	0	1	0	1	False	3778	0.02127659574468085
dvom	negotovost	1	0	0	1	False	3779	0.02127659574468085
dvom	slabo	0	1	1	2	True	3780	0.0425531914893617
dvom	laž	0	1	1	2	False	3781	0.0425531914893617
dvom	tuhtanje	0	1	0	1	False	3782	0.02127659574468085
dvom	vprašanje	1	1	0	2	False	3783	0.0425531914893617
dvom	presoja	0	0	1	1	False	3784	0.02127659574468085
dvom	ljubosumje	1	0	0	1	False	3785	0.02127659574468085
dvom	nesmisel	0	1	0	1	False	3786	0.02127659574468085
dvom	pogum	0	0	1	1	False	3787	0.02127659574468085
dvom	nesigurnost	1	0	1	2	False	3788	0.0425531914893617
dvom	delo	0	0	1	1	False	3789	0.02127659574468085
dvom	ojoj	1	0	0	1	False	3790	0.02127659574468085
dvom	razmišljanje	1	0	0	1	False	3791	0.02127659574468085
dvom	vase	1	0	0	1	False	3792	0.02127659574468085
dvom	počutje	1	0	0	1	False	3793	0.02127659574468085
dvom	veliki	0	0	1	1	False	3794	0.02127659574468085
dvom	mogoče	1	0	0	1	False	3795	0.02127659574468085
ekonomski	trgovski	1	0	0	1	False	3796	0.020833333333333332
ekonomski	povezan z denarjem	1	0	0	1	False	3797	0.020833333333333332
ekonomski	polom	1	0	1	2	False	3798	0.041666666666666664
ekonomski	varčevalni	1	0	0	1	False	3799	0.020833333333333332
ekonomski	vzvišen	0	0	1	1	False	3800	0.020833333333333332
ekonomski	razcvet	0	1	0	1	False	3801	0.020833333333333332
ekonomski	minister	0	0	1	1	False	3802	0.020833333333333332
ekonomski	finančno stanje	0	1	0	1	False	3803	0.020833333333333332
ekonomski	finance	0	0	1	1	True	3804	0.020833333333333332
ekonomski	optimalni	0	1	0	1	False	3805	0.020833333333333332
ekonomski	migranti	1	0	0	1	False	3806	0.020833333333333332
ekonomski	denarni	0	0	1	1	True	3807	0.020833333333333332
ekonomski	šola	2	1	0	3	False	3808	0.0625
ekonomski	fakulteta	2	0	0	2	True	3809	0.041666666666666664
ekonomski	razlogo	0	1	0	1	False	3810	0.020833333333333332
ekonomski	tehnik	0	0	3	3	False	3811	0.0625
ekonomski	položaj	1	0	0	1	False	3812	0.020833333333333332
ekonomski	dobiček	0	1	0	1	True	3813	0.020833333333333332
ekonomski	poklic	0	1	0	1	True	3814	0.020833333333333332
ekonomski	politika	0	2	0	2	False	3815	0.041666666666666664
ekonomski	nerazumljive besede	0	0	1	1	False	3816	0.020833333333333332
ekonomski	vidik	0	1	1	2	True	3817	0.041666666666666664
ekonomski	bogat	1	0	0	1	False	3818	0.020833333333333332
ekonomski	proces	0	1	0	1	True	3819	0.020833333333333332
ekonomski	dosesek	1	0	0	1	False	3820	0.020833333333333332
ekonomski	gospodarstvo	1	0	1	2	False	3821	0.041666666666666664
ekonomski	računski	0	0	1	1	False	3822	0.020833333333333332
ekonomski	prius	0	1	0	1	False	3823	0.020833333333333332
ekonomski	standard	1	0	0	1	True	3824	0.020833333333333332
ekonomski	denar	0	2	0	2	False	3825	0.041666666666666664
ekonomski	uspeh	0	1	0	1	False	3826	0.020833333333333332
ekonomski	kapitalizem	0	0	1	1	False	3827	0.020833333333333332
ekonomski	ekonom lonec	0	0	1	1	False	3828	0.020833333333333332
ekonomski	varčevanje	1	0	0	1	False	3829	0.020833333333333332
ekonomski	gospodarski	1	1	0	2	False	3830	0.041666666666666664
ekonomski	ekonomska fakulteta	1	0	0	1	False	3831	0.020833333333333332
ekonomski	socialni	1	0	0	1	False	3832	0.020833333333333332
električen	statična elektrika	1	0	0	1	False	3833	0.017241379310344827
električen	motor	0	0	1	1	True	3834	0.017241379310344827
električen	dipol	0	0	1	1	False	3835	0.017241379310344827
električen	statičen	0	1	0	1	False	3836	0.017241379310344827
električen	strela	0	0	1	1	False	3837	0.017241379310344827
električen	svetloba	1	1	0	2	False	3838	0.034482758620689655
električen	stol	0	1	0	1	False	3839	0.017241379310344827
električen	nevarnost	0	0	1	1	True	3840	0.017241379310344827
električen	tok	4	0	0	4	False	3841	0.06896551724137931
električen	naprava	0	1	1	2	True	3842	0.034482758620689655
električen	voziček	0	0	1	1	False	3843	0.017241379310344827
električen	avtomatski	1	0	0	1	False	3844	0.017241379310344827
električen	stikalo	1	0	0	1	False	3845	0.017241379310344827
električen	hitrost	1	0	0	1	True	3846	0.017241379310344827
električen	daljnovod	0	0	1	1	False	3847	0.017241379310344827
električen	sodoben	1	0	0	1	False	3848	0.017241379310344827
električen	avtomobil	1	0	1	2	False	3849	0.034482758620689655
električen	žarnica	0	0	1	1	False	3850	0.017241379310344827
električen	skiro	2	3	1	6	False	3851	0.10344827586206896
električen	iskre	0	0	1	1	False	3852	0.017241379310344827
električen	naelektren	0	0	3	3	False	3853	0.05172413793103448
električen	naboj	0	1	0	1	False	3854	0.017241379310344827
električen	nabit	0	1	0	1	False	3855	0.017241379310344827
električen	energija	0	0	1	1	False	3856	0.017241379310344827
električen	vtičnik	1	0	0	1	False	3857	0.017241379310344827
električen	strese	0	1	0	1	False	3858	0.017241379310344827
električen	vod	0	1	0	1	False	3859	0.017241379310344827
električen	elektrika	1	0	2	3	False	3860	0.05172413793103448
električen	moderen	0	1	0	1	False	3861	0.017241379310344827
električen	kabel	0	2	0	2	False	3862	0.034482758620689655
električen	internet	0	0	1	1	True	3863	0.017241379310344827
električen	modrina	0	1	0	1	False	3864	0.017241379310344827
električen	avto	5	3	0	8	True	3865	0.13793103448275862
električen	vibrator	0	0	1	1	False	3866	0.017241379310344827
električen	pripomoček	0	1	0	1	False	3867	0.017241379310344827
elektronski	upornik	0	0	1	1	False	3868	0.018518518518518517
elektronski	polnilec	0	0	1	1	False	3869	0.018518518518518517
elektronski	električni	0	1	0	1	False	3870	0.018518518518518517
elektronski	motor	0	1	0	1	True	3871	0.018518518518518517
elektronski	radio	0	1	0	1	True	3872	0.018518518518518517
elektronski	poslovanje	0	0	1	1	True	3873	0.018518518518518517
elektronski	internetni	0	0	1	1	False	3874	0.018518518518518517
elektronski	dokument	0	0	1	1	True	3875	0.018518518518518517
elektronski	cigareta	0	1	0	1	False	3876	0.018518518518518517
elektronski	komunikacija	0	0	1	1	False	3877	0.018518518518518517
elektronski	odzivnik	1	0	0	1	False	3878	0.018518518518518517
elektronski	naprava	0	1	2	3	True	3879	0.05555555555555555
elektronski	dopis	0	1	0	1	False	3880	0.018518518518518517
elektronski	medij	0	0	1	1	False	3881	0.018518518518518517
elektronski	aparat	0	0	1	1	False	3882	0.018518518518518517
elektronski	podpis	1	0	0	1	True	3883	0.018518518518518517
elektronski	cigaret	0	0	1	1	False	3884	0.018518518518518517
elektronski	tehnika	0	1	0	1	True	3885	0.018518518518518517
elektronski	strelivo	0	0	1	1	False	3886	0.018518518518518517
elektronski	računalnik	5	1	1	7	True	3887	0.12962962962962962
elektronski	digitalni	1	0	0	1	False	3888	0.018518518518518517
elektronski	naboj	0	1	0	1	False	3889	0.018518518518518517
elektronski	pošta	0	1	0	1	True	3890	0.018518518518518517
elektronski	naslov	4	0	0	4	False	3891	0.07407407407407407
elektronski	telefon	2	1	0	3	True	3892	0.05555555555555555
elektronski	podpis, radio, medij	1	0	0	1	False	3893	0.018518518518518517
elektronski	tesla	1	0	0	1	False	3894	0.018518518518518517
elektronski	vžigalnik	0	1	0	1	False	3895	0.018518518518518517
elektronski	mail	1	1	0	2	False	3896	0.037037037037037035
elektronski	tehnologija	0	0	2	2	True	3897	0.037037037037037035
elektronski	izdelek	0	1	0	1	False	3898	0.018518518518518517
elektronski	elektrika	2	0	0	2	False	3899	0.037037037037037035
elektronski	kondenzator	0	1	0	1	False	3900	0.018518518518518517
elektronski	računalniški	0	1	0	1	False	3901	0.018518518518518517
elektronski	vir	1	0	0	1	True	3902	0.018518518518518517
elektronski	arhiv	0	0	1	1	False	3903	0.018518518518518517
elektronski	podatki	0	1	0	1	False	3904	0.018518518518518517
elektronski	šparat	0	1	0	1	False	3905	0.018518518518518517
element	atom	1	0	0	1	False	3906	0.019230769230769232
element	pult	1	0	0	1	False	3907	0.019230769230769232
element	kemijski	4	0	0	4	False	3908	0.07692307692307693
element	sestavni del	1	0	0	1	False	3909	0.019230769230769232
