id	iri	label
360	http://purl.obolibrary.org/obo/UBERON_0000985	axillary vein
361	http://purl.obolibrary.org/obo/UBERON_0000987	haltere
362	http://purl.obolibrary.org/obo/UBERON_0000988	pons
363	http://purl.obolibrary.org/obo/UBERON_0000989	penis
364	http://purl.obolibrary.org/obo/UBERON_0000990	reproductive system
365	http://purl.obolibrary.org/obo/UBERON_0000991	gonad
366	http://purl.obolibrary.org/obo/UBERON_0000992	ovary
367	http://purl.obolibrary.org/obo/UBERON_0000993	oviduct
368	http://purl.obolibrary.org/obo/UBERON_0000994	spermathecum
369	http://purl.obolibrary.org/obo/UBERON_0000995	uterus
370	http://purl.obolibrary.org/obo/UBERON_0000996	vagina
371	http://purl.obolibrary.org/obo/UBERON_0000997	mammalian vulva
372	http://purl.obolibrary.org/obo/UBERON_0000998	seminal vesicle
373	http://purl.obolibrary.org/obo/UBERON_0000999	ejaculatory duct
374	http://purl.obolibrary.org/obo/UBERON_0001000	vas deferens
375	http://purl.obolibrary.org/obo/UBERON_0001001	chitin-based cuticle
376	http://purl.obolibrary.org/obo/UBERON_0001002	cuticle
377	http://purl.obolibrary.org/obo/UBERON_0001003	skin epidermis
378	http://purl.obolibrary.org/obo/UBERON_0001004	respiratory system
379	http://purl.obolibrary.org/obo/UBERON_0001005	respiratory airway
380	http://purl.obolibrary.org/obo/UBERON_0001007	digestive system
381	http://purl.obolibrary.org/obo/UBERON_0001008	renal system
382	http://purl.obolibrary.org/obo/UBERON_0001009	circulatory system
383	http://purl.obolibrary.org/obo/UBERON_0001010	diaphysis of ulna
384	http://purl.obolibrary.org/obo/UBERON_0001011	hemolymph
385	http://purl.obolibrary.org/obo/UBERON_0001012	head of radius
386	http://purl.obolibrary.org/obo/UBERON_0001013	adipose tissue
387	http://purl.obolibrary.org/obo/UBERON_0001015	musculature
388	http://purl.obolibrary.org/obo/UBERON_0001016	nervous system
389	http://purl.obolibrary.org/obo/UBERON_0001017	central nervous system
390	http://purl.obolibrary.org/obo/UBERON_0001018	axon tract
