id	iri	label
165	http://purl.obolibrary.org/obo/PATO_0000600	increased width
166	http://purl.obolibrary.org/obo/PATO_0000608	closed
167	http://purl.obolibrary.org/obo/PATO_0000609	closure incomplete
168	http://purl.obolibrary.org/obo/PATO_0000610	open
169	http://purl.obolibrary.org/obo/PATO_0000613	disoriented
170	http://purl.obolibrary.org/obo/PATO_0000614	oriented
171	http://purl.obolibrary.org/obo/PATO_0000615	wholly anteriorized
172	http://purl.obolibrary.org/obo/PATO_0000616	asymmetrical
173	http://purl.obolibrary.org/obo/PATO_0000617	bent
174	http://purl.obolibrary.org/obo/PATO_0000618	bilateral
175	http://purl.obolibrary.org/obo/PATO_0000619	crowded
176	http://purl.obolibrary.org/obo/PATO_0000620	wholly dorsalized
177	http://purl.obolibrary.org/obo/PATO_0000622	erect
178	http://purl.obolibrary.org/obo/PATO_0000623	exserted
179	http://purl.obolibrary.org/obo/PATO_0000624	inserted into
180	http://purl.obolibrary.org/obo/PATO_0000625	inverted
181	http://purl.obolibrary.org/obo/PATO_0000626	lateralized
182	http://purl.obolibrary.org/obo/PATO_0000627	localized
183	http://purl.obolibrary.org/obo/PATO_0000628	mislocalised
184	http://purl.obolibrary.org/obo/PATO_0000629	misrouted
185	http://purl.obolibrary.org/obo/PATO_0000630	wholly posteriorized
186	http://purl.obolibrary.org/obo/PATO_0000631	prostrate
187	http://purl.obolibrary.org/obo/PATO_0000632	symmetrical
188	http://purl.obolibrary.org/obo/PATO_0000633	uncrowded
189	http://purl.obolibrary.org/obo/PATO_0000634	unilateral
190	http://purl.obolibrary.org/obo/PATO_0000635	unlocalised
191	http://purl.obolibrary.org/obo/PATO_0000636	wholly ventralized
192	http://purl.obolibrary.org/obo/PATO_0000638	apoptotic
193	http://purl.obolibrary.org/obo/PATO_0000639	degenerate
194	http://purl.obolibrary.org/obo/PATO_0000640	dysplastic
195	http://purl.obolibrary.org/obo/PATO_0000642	fused with
196	http://purl.obolibrary.org/obo/PATO_0000643	herniated
197	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic
198	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic
199	http://purl.obolibrary.org/obo/PATO_0000646	malformed
200	http://purl.obolibrary.org/obo/PATO_0000647	necrotic
201	http://purl.obolibrary.org/obo/PATO_0000648	obstructed
202	http://purl.obolibrary.org/obo/PATO_0000651	unfused from
203	http://purl.obolibrary.org/obo/PATO_0000665	high brightness
204	http://purl.obolibrary.org/obo/PATO_0000688	asynchronous
205	http://purl.obolibrary.org/obo/PATO_0000689	continuous
206	http://purl.obolibrary.org/obo/PATO_0000690	discontinuous
207	http://purl.obolibrary.org/obo/PATO_0000692	heterochronic
208	http://purl.obolibrary.org/obo/PATO_0000694	premature
209	http://purl.obolibrary.org/obo/PATO_0000695	synchronous
210	http://purl.obolibrary.org/obo/PATO_0000700	rough
211	http://purl.obolibrary.org/obo/PATO_0000701	smooth
212	http://purl.obolibrary.org/obo/PATO_0000706	increased threshold
213	http://purl.obolibrary.org/obo/PATO_0000708	decreased threshold
214	http://purl.obolibrary.org/obo/PATO_0000718	lethal (sensu genetics)
215	http://purl.obolibrary.org/obo/PATO_0000719	viable
216	http://purl.obolibrary.org/obo/PATO_0000757	balanced
217	http://purl.obolibrary.org/obo/PATO_0000758	unbalanced
218	http://purl.obolibrary.org/obo/PATO_0000759	bang sensitive
219	http://purl.obolibrary.org/obo/PATO_0000760	increased behavioural activity
220	http://purl.obolibrary.org/obo/PATO_0000761	decreased behavioural activity
221	http://purl.obolibrary.org/obo/PATO_0000763	paralysed
222	http://purl.obolibrary.org/obo/PATO_0000764	passive
223	http://purl.obolibrary.org/obo/PATO_0000769	coordinated
224	http://purl.obolibrary.org/obo/PATO_0000770	uncoordinated
225	http://purl.obolibrary.org/obo/PATO_0000771	aversion
226	http://purl.obolibrary.org/obo/PATO_0000772	indifference
227	http://purl.obolibrary.org/obo/PATO_0000773	preference
228	http://purl.obolibrary.org/obo/PATO_0000888	female fertile
229	http://purl.obolibrary.org/obo/PATO_0000890	male sterile
230	http://purl.obolibrary.org/obo/PATO_0000891	male fertile
231	http://purl.obolibrary.org/obo/PATO_0000892	female sterile
232	http://purl.obolibrary.org/obo/PATO_0000911	decreased rate
233	http://purl.obolibrary.org/obo/PATO_0000912	increased rate
234	http://purl.obolibrary.org/obo/PATO_0000915	thickness
235	http://purl.obolibrary.org/obo/PATO_0000918	volume
236	http://purl.obolibrary.org/obo/PATO_0000921	width
237	http://purl.obolibrary.org/obo/PATO_0000927	photosensitivity
238	http://purl.obolibrary.org/obo/PATO_0000936	truncated
239	http://purl.obolibrary.org/obo/PATO_0000937	disorganized
240	http://purl.obolibrary.org/obo/PATO_0000938	organized
241	http://purl.obolibrary.org/obo/PATO_0000941	vacuolated
242	http://purl.obolibrary.org/obo/PATO_0000944	sharpness
243	http://purl.obolibrary.org/obo/PATO_0000945	epinastic
244	http://purl.obolibrary.org/obo/PATO_0000946	oblong
245	http://purl.obolibrary.org/obo/PATO_0000947	elliptic
246	http://purl.obolibrary.org/obo/PATO_0000948	heart shaped
247	http://purl.obolibrary.org/obo/PATO_0000949	fasciated
248	http://purl.obolibrary.org/obo/PATO_0000950	grey
249	http://purl.obolibrary.org/obo/PATO_0000951	purple
250	http://purl.obolibrary.org/obo/PATO_0000952	brown
251	http://purl.obolibrary.org/obo/PATO_0000953	orange
252	http://purl.obolibrary.org/obo/PATO_0000954	pink
253	http://purl.obolibrary.org/obo/PATO_0000955	fertile
254	http://purl.obolibrary.org/obo/PATO_0000956	sterile
255	http://purl.obolibrary.org/obo/PATO_0000957	opacity
256	http://purl.obolibrary.org/obo/PATO_0000963	opaque
257	http://purl.obolibrary.org/obo/PATO_0000964	transparent
258	http://purl.obolibrary.org/obo/PATO_0000965	symmetry
259	http://purl.obolibrary.org/obo/PATO_0000967	undulate
260	http://purl.obolibrary.org/obo/PATO_0000969	dwarf-like
261	http://purl.obolibrary.org/obo/PATO_0000970	permeability
262	http://purl.obolibrary.org/obo/PATO_0000973	porosity
263	http://purl.obolibrary.org/obo/PATO_0000982	permeable
264	http://purl.obolibrary.org/obo/PATO_0000983	impermeable
265	http://purl.obolibrary.org/obo/PATO_0000984	porous
266	http://purl.obolibrary.org/obo/PATO_0000985	non-porous
267	http://purl.obolibrary.org/obo/PATO_0000992	viscosity
268	http://purl.obolibrary.org/obo/PATO_0000998	viscous
269	http://purl.obolibrary.org/obo/PATO_0000999	alternation
270	http://purl.obolibrary.org/obo/PATO_0001005	latency
271	http://purl.obolibrary.org/obo/PATO_0001018	physical quality
272	http://purl.obolibrary.org/obo/PATO_0001019	mass density
273	http://purl.obolibrary.org/obo/PATO_0001020	damage
274	http://purl.obolibrary.org/obo/PATO_0001021	energy
275	http://purl.obolibrary.org/obo/PATO_0001022	impulse
276	http://purl.obolibrary.org/obo/PATO_0001023	momentum
277	http://purl.obolibrary.org/obo/PATO_0001024	power
278	http://purl.obolibrary.org/obo/PATO_0001025	pressure
279	http://purl.obolibrary.org/obo/PATO_0001026	work
280	http://purl.obolibrary.org/obo/PATO_0001028	acceleration
281	http://purl.obolibrary.org/obo/PATO_0001029	efficiency
282	http://purl.obolibrary.org/obo/PATO_0001030	flux
283	http://purl.obolibrary.org/obo/PATO_0001031	elasticity
284	http://purl.obolibrary.org/obo/PATO_0001034	strain
285	http://purl.obolibrary.org/obo/PATO_0001035	force
286	http://purl.obolibrary.org/obo/PATO_0001043	susceptibility toward
287	http://purl.obolibrary.org/obo/PATO_0001046	resistance to
288	http://purl.obolibrary.org/obo/PATO_0001051	acute angle to
289	http://purl.obolibrary.org/obo/PATO_0001052	obtuse angle to
290	http://purl.obolibrary.org/obo/PATO_0001053	convex angle to
291	http://purl.obolibrary.org/obo/PATO_0001054	internal angle
292	http://purl.obolibrary.org/obo/PATO_0001055	reflex angle to
293	http://purl.obolibrary.org/obo/PATO_0001152	susceptible toward
294	http://purl.obolibrary.org/obo/PATO_0001153	insusceptible toward
295	http://purl.obolibrary.org/obo/PATO_0001154	elongated
296	http://purl.obolibrary.org/obo/PATO_0001159	concentrated
297	http://purl.obolibrary.org/obo/PATO_0001161	diluted
298	http://purl.obolibrary.org/obo/PATO_0001162	increased concentration
299	http://purl.obolibrary.org/obo/PATO_0001163	decreased concentration
300	http://purl.obolibrary.org/obo/PATO_0001164	dense
301	http://purl.obolibrary.org/obo/PATO_0001167	damaged
302	http://purl.obolibrary.org/obo/PATO_0001168	undamaged
303	http://purl.obolibrary.org/obo/PATO_0001171	elastic
304	http://purl.obolibrary.org/obo/PATO_0001172	inelastic
305	http://purl.obolibrary.org/obo/PATO_0001178	resistant to
306	http://purl.obolibrary.org/obo/PATO_0001185	larval
307	http://purl.obolibrary.org/obo/PATO_0001186	prepubescent
308	http://purl.obolibrary.org/obo/PATO_0001187	pupal
309	http://purl.obolibrary.org/obo/PATO_0001188	prepupal
310	http://purl.obolibrary.org/obo/PATO_0001189	adolescent
311	http://purl.obolibrary.org/obo/PATO_0001190	juvenile
312	http://purl.obolibrary.org/obo/PATO_0001191	medial to
313	http://purl.obolibrary.org/obo/PATO_0001192	hyperresponsive to
314	http://purl.obolibrary.org/obo/PATO_0001193	lateral to
315	http://purl.obolibrary.org/obo/PATO_0001194	hyporesponsive to
316	http://purl.obolibrary.org/obo/PATO_0001195	proximal to
317	http://purl.obolibrary.org/obo/PATO_0001196	ventral to
318	http://purl.obolibrary.org/obo/PATO_0001199	linear
319	http://purl.obolibrary.org/obo/PATO_0001200	T-shaped
320	http://purl.obolibrary.org/obo/PATO_0001201	Y-shaped
321	http://purl.obolibrary.org/obo/PATO_0001205	dentated
322	http://purl.obolibrary.org/obo/PATO_0001206	serrated
323	http://purl.obolibrary.org/obo/PATO_0001208	odorless
324	http://purl.obolibrary.org/obo/PATO_0001227	variant
325	http://purl.obolibrary.org/obo/PATO_0001229	high saturation
326	http://purl.obolibrary.org/obo/PATO_0001230	strength
327	http://purl.obolibrary.org/obo/PATO_0001233	dorsal to
328	http://purl.obolibrary.org/obo/PATO_0001234	distal to
329	http://purl.obolibrary.org/obo/PATO_0001236	process quality
330	http://purl.obolibrary.org/obo/PATO_0001241	physical object quality
331	http://purl.obolibrary.org/obo/PATO_0001242	wavelength
332	http://purl.obolibrary.org/obo/PATO_0001243	light blue
333	http://purl.obolibrary.org/obo/PATO_0001244	dark blue
334	http://purl.obolibrary.org/obo/PATO_0001245	dark brown
335	http://purl.obolibrary.org/obo/PATO_0001246	light brown
336	http://purl.obolibrary.org/obo/PATO_0001247	light cyan
337	http://purl.obolibrary.org/obo/PATO_0001248	dark cyan
338	http://purl.obolibrary.org/obo/PATO_0001249	dark green
339	http://purl.obolibrary.org/obo/PATO_0001250	light green
340	http://purl.obolibrary.org/obo/PATO_0001251	dark grey
341	http://purl.obolibrary.org/obo/PATO_0001252	light grey
342	http://purl.obolibrary.org/obo/PATO_0001253	light magenta
343	http://purl.obolibrary.org/obo/PATO_0001254	dark magenta
344	http://purl.obolibrary.org/obo/PATO_0001255	light orange
345	http://purl.obolibrary.org/obo/PATO_0001256	dark orange
346	http://purl.obolibrary.org/obo/PATO_0001257	light deep pink
347	http://purl.obolibrary.org/obo/PATO_0001258	deep pink
348	http://purl.obolibrary.org/obo/PATO_0001259	dark purple
349	http://purl.obolibrary.org/obo/PATO_0001260	light purple
350	http://purl.obolibrary.org/obo/PATO_0001261	dark red
351	http://purl.obolibrary.org/obo/PATO_0001262	light red
352	http://purl.obolibrary.org/obo/PATO_0001263	dark yellow
353	http://purl.obolibrary.org/obo/PATO_0001264	light yellow
354	http://purl.obolibrary.org/obo/PATO_0001265	saturated blue
355	http://purl.obolibrary.org/obo/PATO_0001266	desaturated blue
356	http://purl.obolibrary.org/obo/PATO_0001267	saturated brown
357	http://purl.obolibrary.org/obo/PATO_0001268	desaturated brown
358	http://purl.obolibrary.org/obo/PATO_0001269	saturated cyan
359	http://purl.obolibrary.org/obo/PATO_0001270	desaturated cyan
360	http://purl.obolibrary.org/obo/PATO_0001271	saturated green
361	http://purl.obolibrary.org/obo/PATO_0001272	desaturated green
362	http://purl.obolibrary.org/obo/PATO_0001275	saturated magenta
363	http://purl.obolibrary.org/obo/PATO_0001276	desaturated magenta
364	http://purl.obolibrary.org/obo/PATO_0001277	saturated orange
